COD_DANE,NOMBRE_MPI,year,temp_media_c,prec_anual_mm
27075,BAHÍA SOLANO,2014,26.3236000569662,4784.353141171036
27075,BAHÍA SOLANO,2015,26.727187398274793,4959.74751805756
27075,BAHÍA SOLANO,2016,26.545390726725373,4222.587949898449
27075,BAHÍA SOLANO,2017,26.403731180826867,4965.748802877553
27075,BAHÍA SOLANO,2018,26.30401590983081,4468.06477278338
27075,BAHÍA SOLANO,2019,26.48159973144533,5097.829184740777
27075,BAHÍA SOLANO,2020,26.823522135416738,4529.499024296956
27075,BAHÍA SOLANO,2021,24.49392541034115,5076.784264588784
27075,BAHÍA SOLANO,2022,24.24707989722873,5673.445330724275
27077,BAJO BAUDÓ,2001,25.53363862567477,7450.761871480901
27077,BAJO BAUDÓ,2002,25.99000270101766,7658.1438107200265
27077,BAJO BAUDÓ,2003,25.900524049335047,7499.040088400209
27077,BAJO BAUDÓ,2004,25.850020874871234,7723.877189649939
27077,BAJO BAUDÓ,2005,26.023183202743553,7599.756241103026
27077,BAJO BAUDÓ,2006,25.955300267537382,6949.754167097602
27077,BAJO BAUDÓ,2007,25.8328170405494,7371.225899415039
27077,BAJO BAUDÓ,2008,25.68931517601021,7066.735425804041
27077,BAJO BAUDÓ,2009,26.240321069293543,7393.9648885286915
27077,BAJO BAUDÓ,2010,26.2645891666412,7656.741098584879
27077,BAJO BAUDÓ,2011,26.032210418913166,7724.908186025078
27077,BAJO BAUDÓ,2012,26.25253228611416,7748.901904847826
27077,BAJO BAUDÓ,2013,26.153502003351832,7293.594325732545
27077,BAJO BAUDÓ,2014,26.3955343988207,7424.012978526043
27077,BAJO BAUDÓ,2015,26.881470113330465,6939.230633504156
27077,BAJO BAUDÓ,2016,26.628792222340905,6856.141507110435
27077,BAJO BAUDÓ,2017,26.554115417268576,7147.44958110894
27077,BAJO BAUDÓ,2018,26.421001291275104,6999.289541349369
27077,BAJO BAUDÓ,2019,26.654915799034995,7134.495668466876
27077,BAJO BAUDÓ,2020,27.035321993298,6306.601423548851
27077,BAJO BAUDÓ,2021,24.56513160582392,6477.057971695434
27077,BAJO BAUDÓ,2022,24.347639802520234,7885.574927738121
27099,BOJAYÁ,2001,25.497025776622934,5772.591111551873
27099,BOJAYÁ,2002,25.95694460341673,5431.447608868267
27099,BOJAYÁ,2003,25.894129965410514,4809.325985342348
27099,BOJAYÁ,2004,25.95249669811477,5442.556424434001
27099,BOJAYÁ,2005,26.151505630252245,6387.808707491789
27099,BOJAYÁ,2006,25.889100171324685,6391.759541071157
27099,BOJAYÁ,2007,25.80146867937583,6214.753424629298
27099,BOJAYÁ,2008,25.568152129442126,5903.159171898263
27099,BOJAYÁ,2009,26.342155891602488,6230.76896202193
27099,BOJAYÁ,2010,26.37007450347926,5716.892154797528
27099,BOJAYÁ,2011,26.024617294857023,6311.988409493604
27099,BOJAYÁ,2012,26.340185592537296,5899.56634444273
27099,BOJAYÁ,2013,26.374030626761623,5212.741748711125
27099,BOJAYÁ,2014,26.547360729239813,5570.685914615879
27099,BOJAYÁ,2015,26.99539292130197,5512.715618590419
27099,BOJAYÁ,2016,26.922703601713522,4748.692686820641
27099,BOJAYÁ,2017,26.607010975978085,5389.62964181897
27099,BOJAYÁ,2018,26.50884726659922,5123.16051378725
27099,BOJAYÁ,2019,26.79319877085453,5595.086654332121
27099,BOJAYÁ,2020,27.21968674505149,5047.469643265329
27099,BOJAYÁ,2021,24.390226360341217,5621.23006421238
27099,BOJAYÁ,2022,24.144976945388464,6549.962036448433
27135,EL CANTÓN DEL SAN PABLO,2001,25.096429969524536,7164.849795022341
27135,EL CANTÓN DEL SAN PABLO,2002,25.5944173878637,7455.590552325786
27135,EL CANTÓN DEL SAN PABLO,2003,25.419402234307654,7242.491673749877
27135,EL CANTÓN DEL SAN PABLO,2004,25.408446423760836,7146.225570758912
27135,EL CANTÓN DEL SAN PABLO,2005,25.681922333816033,7231.367836697553
27135,EL CANTÓN DEL SAN PABLO,2006,25.553206555596716,7136.281156043821
27135,EL CANTÓN DEL SAN PABLO,2007,25.39651773386987,6916.899256750491
27135,EL CANTÓN DEL SAN PABLO,2008,25.20565027697336,7514.967075477945
27135,EL CANTÓN DEL SAN PABLO,2009,25.97352410678201,7364.191490586438
27135,EL CANTÓN DEL SAN PABLO,2010,25.913338181068127,7856.665299597893
27135,EL CANTÓN DEL SAN PABLO,2011,25.709082452182145,7579.383123111151
27135,EL CANTÓN DEL SAN PABLO,2012,26.004189537311447,8238.14479686778
27135,EL CANTÓN DEL SAN PABLO,2013,25.95751132307379,7512.247881889568
27135,EL CANTÓN DEL SAN PABLO,2014,26.13621910358296,7527.926902812382
27135,EL CANTÓN DEL SAN PABLO,2015,26.677332069133854,7546.468839339149
27135,EL CANTÓN DEL SAN PABLO,2016,26.420715016332167,7156.524123591489
27135,EL CANTÓN DEL SAN PABLO,2017,26.35493700750942,7689.15073235155
27135,EL CANTÓN DEL SAN PABLO,2018,26.24722311085668,7803.6671553689675
27135,EL CANTÓN DEL SAN PABLO,2019,26.54797489560883,8141.457426045638
27135,EL CANTÓN DEL SAN PABLO,2020,26.911101453057654,7536.353875801084
27135,EL CANTÓN DEL SAN PABLO,2021,24.69063602359944,6503.960951750136
27135,EL CANTÓN DEL SAN PABLO,2022,24.405346453283016,8638.384679175342
27150,CARMEN DEL DARIÉN,2001,26.06602147603212,4471.05606238975
27150,CARMEN DEL DARIÉN,2002,26.557071208267757,4141.563148499938
27150,CARMEN DEL DARIÉN,2003,26.57182541442438,3982.0370418370608
27150,CARMEN DEL DARIÉN,2004,26.662700806761848,3871.0545431526757
27150,CARMEN DEL DARIÉN,2005,26.75830496918394,4601.246527772284
27150,CARMEN DEL DARIÉN,2006,26.403108215332054,4358.54386480322
27150,CARMEN DEL DARIÉN,2007,26.42622797026064,4254.41927609986
27150,CARMEN DEL DARIÉN,2008,26.08291880106765,4307.7683565472735
27150,CARMEN DEL DARIÉN,2009,26.889311223750553,4420.345646045491
27150,CARMEN DEL DARIÉN,2010,26.99531071066002,4583.686506962147
27150,CARMEN DEL DARIÉN,2011,26.504224478083586,5018.103274527644
27150,CARMEN DEL DARIÉN,2012,26.86470069061943,4626.551289090477
27150,CARMEN DEL DARIÉN,2013,27.044741530384158,4000.2897721995337
27150,CARMEN DEL DARIÉN,2014,27.210588567720094,4105.2573628844175
27150,CARMEN DEL DARIÉN,2015,27.570074386047907,4203.605285567516
27150,CARMEN DEL DARIÉN,2016,27.72539722250525,3715.8046959648177
27150,CARMEN DEL DARIÉN,2017,27.233419805293522,4143.71816333652
27150,CARMEN DEL DARIÉN,2018,27.10496593996777,4127.284842014681
27150,CARMEN DEL DARIÉN,2019,27.516522760185524,4403.575801661962
27150,CARMEN DEL DARIÉN,2020,27.96432444620484,3941.0570791432124
27150,CARMEN DEL DARIÉN,2021,25.22391536934765,4687.372167785963
27150,CARMEN DEL DARIÉN,2022,24.95719114490828,5425.84287182933
27160,CÉRTEGUI,2001,25.658444790073247,7630.424110406356
27160,CÉRTEGUI,2002,26.144464751557052,7777.706020506393
27160,CÉRTEGUI,2003,25.976754227218123,8035.557165824084
27160,CÉRTEGUI,2004,25.95387223250384,7315.134695063415
27160,CÉRTEGUI,2005,26.224759914158142,7474.488968328107
27160,CÉRTEGUI,2006,26.111628904542783,7709.138220948255
27160,CÉRTEGUI,2007,25.949253621134744,7285.196519890222
27160,CÉRTEGUI,2008,25.800731610918433,7937.7577206663755
27160,CÉRTEGUI,2009,26.520154491504684,7948.634824248559
27160,CÉRTEGUI,2010,26.489847121872288,8031.568174544015
27160,CÉRTEGUI,2011,26.315937901210134,8114.497291989806
27160,CÉRTEGUI,2012,26.585321471741224,8262.7712164719
27160,CÉRTEGUI,2013,26.52350566303818,7745.867789947655
27160,CÉRTEGUI,2014,26.67489461832122,7396.695933071401
27160,CÉRTEGUI,2015,27.20313127424339,7405.252712712752
27160,CÉRTEGUI,2016,26.97135218907073,7082.144131723765
27160,CÉRTEGUI,2017,26.996557361095938,7306.147845152095
27160,CÉRTEGUI,2018,26.848454060587926,7554.348274982918
27160,CÉRTEGUI,2019,27.122843154160307,7882.363490974152
27160,CÉRTEGUI,2020,27.463709989961274,7431.499354184996
27160,CÉRTEGUI,2021,24.428379440850904,6359.880272685769
27160,CÉRTEGUI,2022,24.185950342331637,8285.383790927783
27245,EL CARMEN DE ATRATO,2001,20.783085676552673,4723.336885214665
27245,EL CARMEN DE ATRATO,2002,21.189024861653706,4703.70591117041
27245,EL CARMEN DE ATRATO,2003,21.082260330863676,4975.1794888810355
27245,EL CARMEN DE ATRATO,2004,21.043561609240612,4278.342790749823
27245,EL CARMEN DE ATRATO,2005,21.40616859767755,4740.219426535716
27245,EL CARMEN DE ATRATO,2006,21.22536532637008,4656.328877194674
27245,EL CARMEN DE ATRATO,2007,21.08010994731518,4923.737958131509
27245,EL CARMEN DE ATRATO,2008,20.863165238974773,5154.514272539693
27245,EL CARMEN DE ATRATO,2009,21.6407947042714,4544.746377785724
27245,EL CARMEN DE ATRATO,2010,21.713549273947137,5169.998098448323
27245,EL CARMEN DE ATRATO,2011,21.434981171981235,5198.37636652327
27245,EL CARMEN DE ATRATO,2012,21.65188541135933,4594.64208815644
27245,EL CARMEN DE ATRATO,2013,21.691733628425084,4667.702882807533
27245,EL CARMEN DE ATRATO,2014,21.802330105546616,4139.302954255428
27245,EL CARMEN DE ATRATO,2015,22.25804268657305,4474.899989905932
27245,EL CARMEN DE ATRATO,2016,22.12068284629055,4447.4623605172665
27245,EL CARMEN DE ATRATO,2017,21.948671844040234,4218.570845722944
27245,EL CARMEN DE ATRATO,2018,21.778549835647425,4477.900973681561
27245,EL CARMEN DE ATRATO,2019,22.06775032817461,4630.382107216671
27245,EL CARMEN DE ATRATO,2020,22.302653304390333,4072.698163063207
27245,EL CARMEN DE ATRATO,2021,18.835901342369425,4062.1412158049047
27245,EL CARMEN DE ATRATO,2022,18.549695889437658,4596.195492393804
27250,EL LITORAL DEL SAN JUAN,2001,24.934131682723148,6875.743623700119
27250,EL LITORAL DEL SAN JUAN,2002,25.34015280088721,6204.321505107799
27250,EL LITORAL DEL SAN JUAN,2003,25.202659208683656,7166.922452911294
27250,EL LITORAL DEL SAN JUAN,2004,25.227345557786123,6663.088873279093
27250,EL LITORAL DEL SAN JUAN,2005,25.46229285187036,6591.2642872444885
27250,EL LITORAL DEL SAN JUAN,2006,25.414016012152615,6406.6888110175605
27250,EL LITORAL DEL SAN JUAN,2007,25.22231834612984,6474.6606669018265
27250,EL LITORAL DEL SAN JUAN,2008,25.16139528157072,6023.017830604311
27250,EL LITORAL DEL SAN JUAN,2009,25.66412421083868,6267.777068391804
27250,EL LITORAL DEL SAN JUAN,2010,25.691981322884203,5887.710303643439
27250,EL LITORAL DEL SAN JUAN,2011,25.521373316969004,6019.103939290896
27250,EL LITORAL DEL SAN JUAN,2012,25.710302474841285,6760.031931945131
27250,EL LITORAL DEL SAN JUAN,2013,25.581862893202413,6443.475419943808
27250,EL LITORAL DEL SAN JUAN,2014,25.828847223992227,5434.969482820198
27250,EL LITORAL DEL SAN JUAN,2015,26.32611028497871,4067.9928224117975
27250,EL LITORAL DEL SAN JUAN,2016,26.077930734584072,4839.879031226121
27250,EL LITORAL DEL SAN JUAN,2017,26.093734924674436,4359.581276769941
27250,EL LITORAL DEL SAN JUAN,2018,25.94005160066041,4234.911447029435
27250,EL LITORAL DEL SAN JUAN,2019,26.18956408011246,4275.085104798204
27250,EL LITORAL DEL SAN JUAN,2020,26.624018788267847,3390.9881305008853
27250,EL LITORAL DEL SAN JUAN,2021,23.679419365058664,5009.157811219574
27250,EL LITORAL DEL SAN JUAN,2022,23.450357094970343,4458.047593145929
27425,MEDIO ATRATO,2001,25.054591776529946,6620.82316501656
27425,MEDIO ATRATO,2002,25.527209625244154,6816.221922006954
27425,MEDIO ATRATO,2003,25.416993713378872,6296.675745399144
27425,MEDIO ATRATO,2004,25.414022165934227,6598.420998505487
27425,MEDIO ATRATO,2005,25.685298970540316,7342.058268845308
27425,MEDIO ATRATO,2006,25.49523000081382,7854.959319545189
27425,MEDIO ATRATO,2007,25.352032165527305,7776.857572697193
27425,MEDIO ATRATO,2008,25.15547861735024,7115.980381336459
27425,MEDIO ATRATO,2009,25.91693059285484,7200.69840330007
27425,MEDIO ATRATO,2010,25.96967371622725,6536.341731272066
27425,MEDIO ATRATO,2011,25.694374542236346,6938.889063837217
27425,MEDIO ATRATO,2012,25.96844060262049,6567.108365334954
27425,MEDIO ATRATO,2013,25.954567006429045,6406.311781314127
27425,MEDIO ATRATO,2014,26.134588114420637,6290.249017673533
27425,MEDIO ATRATO,2015,26.59153798421221,6363.2509210205635
27425,MEDIO ATRATO,2016,26.454400380452512,5706.5184867931475
27425,MEDIO ATRATO,2017,26.337350463867153,5856.211694067331
27425,MEDIO ATRATO,2018,26.18700876871742,6062.396096186795
27425,MEDIO ATRATO,2019,26.506386210123708,6370.0718982628505
27425,MEDIO ATRATO,2020,26.83457804361973,5605.813717211886
27425,MEDIO ATRATO,2021,24.084197330265567,5794.42512029662
27425,MEDIO ATRATO,2022,23.825052681451325,6664.015896909894
27430,MEDIO BAUDÓ,2001,25.40640583330486,7531.024691151047
27430,MEDIO BAUDÓ,2002,25.909688710018656,8311.190448585185
27430,MEDIO BAUDÓ,2003,25.732654503085655,7464.4374600231595
27430,MEDIO BAUDÓ,2004,25.731450828368622,7913.634245173236
27430,MEDIO BAUDÓ,2005,26.002675637009418,7525.631667500318
27430,MEDIO BAUDÓ,2006,25.89408708234322,7034.92747134935
27430,MEDIO BAUDÓ,2007,25.743151815401916,7118.404794753407
27430,MEDIO BAUDÓ,2008,25.57210212557277,7285.690485454178
27430,MEDIO BAUDÓ,2009,26.28859188822736,7597.599166733935
27430,MEDIO BAUDÓ,2010,26.228237066957604,8145.032070126451
27430,MEDIO BAUDÓ,2011,26.04410902561716,7798.797528638044
27430,MEDIO BAUDÓ,2012,26.31052514541591,8383.984409236657
27430,MEDIO BAUDÓ,2013,26.22565081907311,7636.508058422718
27430,MEDIO BAUDÓ,2014,26.442917811688005,7725.608864864701
27430,MEDIO BAUDÓ,2015,26.99360183281766,7218.764481952171
27430,MEDIO BAUDÓ,2016,26.709823414742004,7064.039006894782
27430,MEDIO BAUDÓ,2017,26.61232422676335,7669.175264199824
27430,MEDIO BAUDÓ,2018,26.508047665652384,7532.427320414077
27430,MEDIO BAUDÓ,2019,26.786959297964756,7800.038055241353
27430,MEDIO BAUDÓ,2020,27.19276228556231,6972.1981761621355
27430,MEDIO BAUDÓ,2021,24.624931192192037,6544.716976884567
27430,MEDIO BAUDÓ,2022,24.389297304668787,8523.165728208667
27450,MEDIO SAN JUAN,2001,25.217748382429022,7298.009361733084
27450,MEDIO SAN JUAN,2002,25.701646806551423,8082.234792179938
27450,MEDIO SAN JUAN,2003,25.502203146181216,7389.210122492375
27450,MEDIO SAN JUAN,2004,25.518481138743198,7520.894506477198
27450,MEDIO SAN JUAN,2005,25.79859725046373,7200.843581381845
27450,MEDIO SAN JUAN,2006,25.70143638854705,7187.354190885413
27450,MEDIO SAN JUAN,2007,25.52443401737304,7457.315309660839
27450,MEDIO SAN JUAN,2008,25.383124113736073,7351.880243102102
27450,MEDIO SAN JUAN,2009,26.064018939292623,7771.178762785041
27450,MEDIO SAN JUAN,2010,26.016482585750225,7924.981124289953
27450,MEDIO SAN JUAN,2011,25.85341127996577,7389.897355500181
27450,MEDIO SAN JUAN,2012,26.10714654791849,8025.1176365152405
27450,MEDIO SAN JUAN,2013,26.01098983973668,7527.596621724067
27450,MEDIO SAN JUAN,2014,26.23518841190429,7035.086088612657
27450,MEDIO SAN JUAN,2015,26.81313462627537,6669.205592927586
27450,MEDIO SAN JUAN,2016,26.525554528083944,5705.2168103568865
27450,MEDIO SAN JUAN,2017,26.4578140049764,6169.604865981504
27450,MEDIO SAN JUAN,2018,26.34595370357988,5857.767169619621
27450,MEDIO SAN JUAN,2019,26.627141971675258,6212.905140324278
27450,MEDIO SAN JUAN,2020,27.036455295510507,5293.506877483499
27450,MEDIO SAN JUAN,2021,24.60528288524381,5724.043286131373
27450,MEDIO SAN JUAN,2022,24.366549151706238,6837.091268091527
27493,NUEVO BELÉN DE BAJIRÁ,2001,26.306491258409267,3762.494463282641
27493,NUEVO BELÉN DE BAJIRÁ,2002,26.797402459603745,3625.6832832098225
27493,NUEVO BELÉN DE BAJIRÁ,2003,26.816560363769497,3644.805297772732
27493,NUEVO BELÉN DE BAJIRÁ,2004,26.9076620455142,3181.969624028896
27493,NUEVO BELÉN DE BAJIRÁ,2005,26.9970255675139,3997.134812456239
27493,NUEVO BELÉN DE BAJIRÁ,2006,26.634193462795736,3847.7818346289073
27493,NUEVO BELÉN DE BAJIRÁ,2007,26.718755905716478,4105.32099729674
27493,NUEVO BELÉN DE BAJIRÁ,2008,26.345787443938036,4010.8918315384376
27493,NUEVO BELÉN DE BAJIRÁ,2009,27.166302052250614,3715.967298480917
27493,NUEVO BELÉN DE BAJIRÁ,2010,27.253157834653507,4004.3608537852915
27493,NUEVO BELÉN DE BAJIRÁ,2011,26.73095368279354,4354.780766882956
27493,NUEVO BELÉN DE BAJIRÁ,2012,27.123426267835896,4003.2562164567858
27493,NUEVO BELÉN DE BAJIRÁ,2013,27.30583251670555,3807.1632204963776
27493,NUEVO BELÉN DE BAJIRÁ,2014,27.54086209049933,3521.6676255159964
27493,NUEVO BELÉN DE BAJIRÁ,2015,27.823776499430323,3663.479750108409
27493,NUEVO BELÉN DE BAJIRÁ,2016,27.908975361011642,3313.5895851813784
27493,NUEVO BELÉN DE BAJIRÁ,2017,27.473055705317734,3603.2045452163256
27493,NUEVO BELÉN DE BAJIRÁ,2018,27.2931766933865,3625.2092445333265
27493,NUEVO BELÉN DE BAJIRÁ,2019,27.744419352213583,3816.339988262063
27493,NUEVO BELÉN DE BAJIRÁ,2020,28.140477823328126,3491.6571988060837
27493,NUEVO BELÉN DE BAJIRÁ,2021,25.55769189808592,4131.749751602085
27493,NUEVO BELÉN DE BAJIRÁ,2022,25.3041359768265,4659.944181040446
27580,RÍO IRÓ,2001,25.18172696308028,6692.213370369029
27580,RÍO IRÓ,2002,25.674120086373648,7246.309206428235
27580,RÍO IRÓ,2003,25.47656617396086,7057.1180415666295
27580,RÍO IRÓ,2004,25.450113063182698,6604.420321252113
27580,RÍO IRÓ,2005,25.727961390226824,6571.091393564063
27580,RÍO IRÓ,2006,25.650836655700118,6522.654846531674
27580,RÍO IRÓ,2007,25.45977854312048,6474.327052379205
27580,RÍO IRÓ,2008,25.325861780851824,6887.489871396868
27580,RÍO IRÓ,2009,26.038819959325735,6888.810046739234
27580,RÍO IRÓ,2010,25.979206092612287,6928.668211593122
27580,RÍO IRÓ,2011,25.84153507565992,6927.5913007806
27580,RÍO IRÓ,2012,26.090834060224495,7269.466064100928
27580,RÍO IRÓ,2013,26.01475788597918,6797.672533305746
27580,RÍO IRÓ,2014,26.210473336525354,6543.919888822064
27580,RÍO IRÓ,2015,26.746492967327868,6163.269274830461
27580,RÍO IRÓ,2016,26.476376253887338,6120.040974675407
27580,RÍO IRÓ,2017,26.48430697246664,6500.227906184734
27580,RÍO IRÓ,2018,26.360058949294626,6399.757118118618
27580,RÍO IRÓ,2019,26.616199204528243,6646.945859802491
27580,RÍO IRÓ,2020,26.951680718579382,6094.397409072019
27580,RÍO IRÓ,2021,23.89244670729829,5649.078849422121
27580,RÍO IRÓ,2022,23.659727008787286,7187.250071174443
27600,RÍO QUITO,2001,25.160422405925885,7183.29876425901
27600,RÍO QUITO,2002,25.643818577928812,7171.967257311979
27600,RÍO QUITO,2003,25.489647504648246,7220.439501592234
27600,RÍO QUITO,2004,25.48786455845726,6918.0095727837515
27600,RÍO QUITO,2005,25.765375555446496,7311.281689155534
27600,RÍO QUITO,2006,25.614003170629758,7668.579465606545
27600,RÍO QUITO,2007,25.47910268192203,7579.843590905481
27600,RÍO QUITO,2008,25.25593336346884,7745.828849358101
27600,RÍO QUITO,2009,26.045334488647995,7411.943653717586
27600,RÍO QUITO,2010,26.013229996460495,7810.534649922366
27600,RÍO QUITO,2011,25.788266271066448,7784.39434887685
27600,RÍO QUITO,2012,26.078261089741375,7617.353485592587
27600,RÍO QUITO,2013,26.038379812448795,7300.9755013938675
27600,RÍO QUITO,2014,26.219432740856973,7476.194011354889
27600,RÍO QUITO,2015,26.721808580956633,7687.753673307582
27600,RÍO QUITO,2016,26.504488242869854,6983.304839470268
27600,RÍO QUITO,2017,26.426285149853243,7655.234116815325
27600,RÍO QUITO,2018,26.3008283190332,7698.521421511256
27600,RÍO QUITO,2019,26.616244813344338,8144.521017332284
27600,RÍO QUITO,2020,26.95888618569188,7536.1242200061915
27600,RÍO QUITO,2021,24.652096288519942,6591.623919193858
27600,RÍO QUITO,2022,24.36319232706518,8571.775410944398
27810,UNIÓN PANAMERICANA,2001,25.270947362506206,7556.622636091189
27810,UNIÓN PANAMERICANA,2002,25.77392113095243,8024.526899463816
27810,UNIÓN PANAMERICANA,2003,25.593007114955412,7740.3033762639325
27810,UNIÓN PANAMERICANA,2004,25.573109654017856,7413.67462339753
27810,UNIÓN PANAMERICANA,2005,25.848403397817492,7395.012671829898
27810,UNIÓN PANAMERICANA,2006,25.729042852492626,7351.667330340935
27810,UNIÓN PANAMERICANA,2007,25.56123637850328,7099.158001059717
27810,UNIÓN PANAMERICANA,2008,25.399485948350673,7696.911760926897
27810,UNIÓN PANAMERICANA,2009,26.13431289915053,7779.370100857781
27810,UNIÓN PANAMERICANA,2010,26.083668251643132,8039.337589868104
27810,UNIÓN PANAMERICANA,2011,25.90563742016991,7751.204231083394
27810,UNIÓN PANAMERICANA,2012,26.184139869326657,8628.40608351934
27810,UNIÓN PANAMERICANA,2013,26.131886025080576,7770.066670499213
27810,UNIÓN PANAMERICANA,2014,26.29348774259057,7623.874772220362
27810,UNIÓN PANAMERICANA,2015,26.847201102120607,7448.832428112707
27810,UNIÓN PANAMERICANA,2016,26.60717889694945,7224.4546716079685
27810,UNIÓN PANAMERICANA,2017,26.583607216486882,7636.376604121566
27810,UNIÓN PANAMERICANA,2018,26.460834030877947,7733.747696228041
27810,UNIÓN PANAMERICANA,2019,26.75320357065351,8085.356586882325
27810,UNIÓN PANAMERICANA,2020,27.143164934430843,7466.305714351556
27810,UNIÓN PANAMERICANA,2021,24.36351208344331,6526.814761233785
27810,UNIÓN PANAMERICANA,2022,24.09633465558977,8553.862155766761
41132,CAMPOALEGRE,2001,22.54714175953586,1207.6621818111648
41132,CAMPOALEGRE,2002,22.72442914177384,1352.6384886406547
41132,CAMPOALEGRE,2003,22.747628684449012,1480.6699003250685
41132,CAMPOALEGRE,2004,22.8233735128166,1536.6903644061924
41132,CAMPOALEGRE,2005,22.9971412010442,1616.7073291225877
41132,CAMPOALEGRE,2006,22.76499198963438,1774.29898140791
41132,CAMPOALEGRE,2007,22.706768838720393,1531.1734680176396
41132,CAMPOALEGRE,2008,22.46446405547897,1902.1612393576904
41132,CAMPOALEGRE,2009,23.033485841439415,1552.953236624159
41132,CAMPOALEGRE,2010,23.122708269505722,1949.6560401973072
41132,CAMPOALEGRE,2011,22.623006464141667,2495.3245545181485
41132,CAMPOALEGRE,2012,22.697948061874513,1628.5303721449054
41132,CAMPOALEGRE,2013,22.935976993336396,1626.7635845859481
41132,CAMPOALEGRE,2014,22.883743465647967,1513.6129398959554
41132,CAMPOALEGRE,2015,23.43736863479114,805.770355506049
41132,CAMPOALEGRE,2016,23.66924338745912,1248.4011302535196
41132,CAMPOALEGRE,2017,23.202015676062103,1708.6062788537145
41132,CAMPOALEGRE,2018,23.181152622995796,1316.2542632422908
41132,CAMPOALEGRE,2019,23.5253310658573,1386.0100807834942
41132,CAMPOALEGRE,2020,24.267593563304274,1578.7491767400013
41132,CAMPOALEGRE,2021,23.539908458284344,1937.377353483695
41132,CAMPOALEGRE,2022,23.184034492503713,2305.280130839985
41660,SALADOBLANCO,2001,12.495000781888336,1436.3796952744476
41660,SALADOBLANCO,2002,12.663025779973509,1562.195498848369
41660,SALADOBLANCO,2003,12.627819465188509,1377.323451905771
41660,SALADOBLANCO,2004,12.874454553142925,1526.9579338200754
41660,SALADOBLANCO,2005,13.118276837916142,1744.1798796225594
41660,SALADOBLANCO,2006,12.932941192427506,1677.1361359554605
41660,SALADOBLANCO,2007,12.94326909881795,1667.224850853171
41660,SALADOBLANCO,2008,12.884904330384586,1792.973749189804
41660,SALADOBLANCO,2009,13.275404667075179,1532.0789389037564
41660,SALADOBLANCO,2010,13.459819599226478,1716.1860393087118
41660,SALADOBLANCO,2011,13.183926531224529,1895.047266619166
41660,SALADOBLANCO,2012,12.88488837348092,1513.5745362284024
41660,SALADOBLANCO,2013,13.051311896829077,1662.6629259902038
41660,SALADOBLANCO,2014,13.065909072776265,1609.6230498988816
41660,SALADOBLANCO,2015,13.287171287786009,1178.3269484392192
41660,SALADOBLANCO,2016,13.589377489277013,1306.0881942683284
41660,SALADOBLANCO,2017,13.432536884382671,1748.3258923322742
41660,SALADOBLANCO,2018,13.27890381657221,1390.0177208041855
41660,SALADOBLANCO,2019,13.52487330218554,1385.4299688520719
41660,SALADOBLANCO,2020,14.046245380476421,1390.4339641932413
41660,SALADOBLANCO,2021,12.664029060848236,1507.3258704238367
41660,SALADOBLANCO,2022,12.499406643985083,1932.1948449556794
41872,VILLAVIEJA,2001,26.51534158457889,967.7463842069959
41872,VILLAVIEJA,2002,26.821214294433616,1119.9509298359114
41872,VILLAVIEJA,2003,27.145330213463865,1210.5080362098847
41872,VILLAVIEJA,2004,26.723984958814583,1160.6299298936271
41872,VILLAVIEJA,2005,26.932702636718773,1277.1127648863412
41872,VILLAVIEJA,2006,26.315590435525678,1351.696057555702
41872,VILLAVIEJA,2007,26.411171158500338,1184.5450794357796
41872,VILLAVIEJA,2008,25.49560400921365,1542.663654686556
41872,VILLAVIEJA,2009,26.402153877590024,1226.3075784594182
41872,VILLAVIEJA,2010,26.074040155825458,1691.7218000342168
41872,VILLAVIEJA,2011,25.653761689559303,1976.1425000097825
41872,VILLAVIEJA,2012,26.659744793435834,1292.7710353679267
41872,VILLAVIEJA,2013,26.842060122282646,1259.5232175276612
41872,VILLAVIEJA,2014,27.091004280422055,1163.1070235800248
41872,VILLAVIEJA,2015,27.977966175908648,892.2126291425617
41872,VILLAVIEJA,2016,27.681399005392393,1154.1907440951015
41872,VILLAVIEJA,2017,26.970571634043893,1475.556967891261
41872,VILLAVIEJA,2018,27.098274761697553,1167.9701437487142
41872,VILLAVIEJA,2019,27.663237397567116,1093.7721040925362
41872,VILLAVIEJA,2020,28.61711936618974,1189.7063324109686
41872,VILLAVIEJA,2021,26.858656853399225,1583.2765675166843
41872,VILLAVIEJA,2022,26.306898810616985,1614.4979508733952
44090,DIBULLA,2001,22.48826138468496,2150.3783866308418
44090,DIBULLA,2002,22.938789291513217,1769.0525669430212
44090,DIBULLA,2003,22.90781909725962,2678.600947407417
44090,DIBULLA,2004,22.708824948230472,2857.481181943544
44090,DIBULLA,2005,22.879668758740365,2653.666657850632
44090,DIBULLA,2006,22.86378569873807,2342.3875611611966
44090,DIBULLA,2007,22.779307264633417,2697.126420328911
44090,DIBULLA,2008,22.527914801645295,2687.8029489374044
44090,DIBULLA,2009,22.86871778058105,1909.4788975111903
44090,DIBULLA,2010,23.138701331553932,3454.808448912779
44090,DIBULLA,2011,22.70074272746683,3438.5939824387347
44090,DIBULLA,2012,23.01348518726138,2522.384526198278
44090,DIBULLA,2013,23.146599238751833,2282.962420600027
44090,DIBULLA,2014,23.169049303379836,1486.7935955470448
44090,DIBULLA,2015,23.36662110215417,883.2912291344378
44090,DIBULLA,2016,23.38595228080294,2036.8061194988095
