COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha,baseline_forest,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_offsetsdb_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,poblacion_dane,temp_media_c,prec_anual_mm,proyectos_carbono_co,proyectos_berkeley_co,proyectos_cdm_co
15466,MONGUÍ,BOYACÁ,2020,0,0.0,1820.43,0,0,0,0,0,0,,,,0,0,0
15466,MONGUÍ,BOYACÁ,2021,0,0.0,1820.43,0,0,0,0,0,0,,,,0,0,0
15466,MONGUÍ,BOYACÁ,2022,0,0.0,1820.43,0,0,0,0,0,0,,,,0,0,0
15466,MONGUÍ,BOYACÁ,2023,0,0.0,1820.43,0,0,0,0,0,0,,,,0,0,0
15466,MONGUÍ,BOYACÁ,2024,0,0.0,1820.43,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2001,369,33.21,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2002,197,17.73,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2003,117,10.53,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2004,440,39.6,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2005,485,43.65,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2006,360,32.4,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2007,282,25.38,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2008,266,23.94,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2009,463,41.67,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2010,422,37.98,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2011,423,38.07,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2012,1163,104.67,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2013,70,6.3,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2014,156,14.04,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2015,142,12.78,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2016,103,9.27,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2017,444,39.96,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2018,266,23.94,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2019,161,14.49,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2020,303,27.27,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2021,541,48.69,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2022,294,26.46,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2023,354,31.86,18648.0,0,0,0,0,0,0,,,,0,0,0
15469,MONIQUIRÁ,BOYACÁ,2024,248,22.32,18648.0,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2001,31,2.79,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2002,5,0.4499999999999999,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2003,2,0.18,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2004,4,0.36,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2005,10,0.8999999999999999,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2006,5,0.4499999999999999,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2007,62,5.58,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2008,9,0.8099999999999999,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2009,28,2.52,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2010,14,1.26,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2011,9,0.8099999999999999,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2012,53,4.77,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2013,12,1.08,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2014,25,2.25,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2015,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2016,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2017,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2018,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2019,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2020,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2021,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2022,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2023,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15476,MOTAVITA,BOYACÁ,2024,0,0.0,435.78,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2001,86,7.739999999999999,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2002,47,4.23,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2003,15,1.35,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2004,147,13.23,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2005,80,7.199999999999999,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2006,122,10.98,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2007,72,6.48,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2008,34,3.06,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2009,149,13.41,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2010,121,10.89,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2011,86,7.739999999999999,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2012,146,13.14,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2013,28,2.52,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2014,44,3.96,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2015,15,1.35,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2016,76,6.84,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2017,487,43.83,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2018,195,17.55,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2019,149,13.41,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2020,139,12.51,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2021,190,17.099999999999998,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2022,125,11.25,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2023,36,3.24,12188.25,0,0,0,0,0,0,,,,0,0,0
15480,MUZO,BOYACÁ,2024,92,8.28,12188.25,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2001,4,0.36,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2002,0,0.0,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2003,1,0.09,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2004,8,0.72,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2005,1,0.09,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2006,10,0.8999999999999999,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2007,19,1.71,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2008,18,1.62,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2009,24,2.16,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2010,36,3.24,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2011,117,10.53,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2012,134,12.06,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2013,10,0.8999999999999999,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2014,54,4.859999999999999,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2015,46,4.14,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2016,19,1.71,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2017,131,11.79,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2018,9,0.8099999999999999,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2019,242,21.78,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2020,167,15.03,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2021,277,24.93,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2022,18,1.62,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2023,24,2.16,2636.19,0,0,0,0,0,0,,,,0,0,0
15491,NOBSA,BOYACÁ,2024,6,0.54,2636.19,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2001,57,5.13,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2002,2,0.18,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2003,22,1.98,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2004,6,0.54,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2005,47,4.23,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2006,14,1.26,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2007,31,2.79,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2008,5,0.4499999999999999,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2009,46,4.14,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2010,13,1.17,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2011,18,1.62,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2012,13,1.17,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2013,7,0.63,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2014,2,0.18,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2015,2,0.18,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2016,2,0.18,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2017,5,0.4499999999999999,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2018,1,0.09,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2019,0,0.0,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2020,0,0.0,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2021,0,0.0,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2022,0,0.0,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2023,4,0.36,1108.62,0,0,0,0,0,0,,,,0,0,0
15494,NUEVO COLÓN,BOYACÁ,2024,14,1.26,1108.62,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2001,66,5.94,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2002,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2003,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2004,53,4.77,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2005,39,3.51,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2006,17,1.53,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2007,133,11.97,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2008,44,3.96,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2009,20,1.7999999999999998,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2010,9,0.8099999999999999,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2011,20,1.7999999999999998,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2012,202,18.18,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2013,183,16.47,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2014,264,23.76,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2015,52,4.68,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2016,131,11.79,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2017,28,2.52,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2018,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2019,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2020,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2021,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2022,0,0.0,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2023,3,0.27,342.9,0,0,0,0,0,0,,,,0,0,0
15500,OICATÁ,BOYACÁ,2024,10,0.8999999999999999,342.9,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2001,1737,156.32999999999998,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2002,1773,159.57,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2003,1344,120.96,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2004,1861,167.48999999999998,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2005,1739,156.51,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2006,1625,146.25,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2007,1325,119.25,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2008,679,61.11,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2009,1331,119.79,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2010,1848,166.32,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2011,847,76.23,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2012,929,83.61,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2013,313,28.17,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2014,710,63.9,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2015,611,54.99,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2016,1213,109.17,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2017,4305,387.45,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2018,4063,365.67,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2019,1657,149.13,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2020,1644,147.96,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2021,1935,174.15,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2022,1268,114.12,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2023,1078,97.02,45052.74,0,0,0,0,0,0,,,,0,0,0
15507,OTANCHE,BOYACÁ,2024,1003,90.27,45052.74,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2001,13,1.17,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2002,4,0.36,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2003,8,0.72,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2004,5,0.4499999999999999,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2005,35,3.15,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2006,12,1.08,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2007,49,4.41,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2008,3,0.27,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2009,12,1.08,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2010,25,2.25,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2011,84,7.56,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2012,25,2.25,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2013,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2014,3,0.27,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2015,1,0.09,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2016,2,0.18,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2017,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2018,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2019,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2020,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2021,4,0.36,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2022,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2023,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15511,PACHAVITA,BOYACÁ,2024,0,0.0,1877.22,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2001,53,4.77,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2002,102,9.18,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2003,90,8.1,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2004,246,22.14,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2005,117,10.53,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2006,190,17.099999999999998,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2007,298,26.82,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2008,165,14.85,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2009,119,10.71,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2010,132,11.88,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2011,204,18.36,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2012,255,22.95,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2013,32,2.88,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2014,13,1.17,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2015,7,0.63,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2016,88,7.92,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2017,617,55.53,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2018,111,9.99,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2019,281,25.29,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2020,276,24.84,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2021,119,10.71,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2022,146,13.14,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2023,56,5.04,26928.09,0,0,0,0,0,0,,,,0,0,0
15514,PÁEZ,BOYACÁ,2024,70,6.3,26928.09,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2001,437,39.33,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2002,35,3.15,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2003,83,7.47,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2004,612,55.08,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2005,264,23.76,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2006,431,38.79,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2007,741,66.69,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2008,375,33.75,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2009,300,27.0,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2010,237,21.33,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2011,620,55.8,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2012,488,43.92,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2013,219,19.71,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2014,303,27.27,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2015,121,10.89,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2016,504,45.36,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2017,285,25.65,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2018,380,34.2,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2019,217,19.53,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2020,204,18.36,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2021,58,5.22,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2022,37,3.33,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2023,111,9.99,14437.62,0,0,0,0,0,0,,,,0,0,0
15516,PAIPA,BOYACÁ,2024,222,19.98,14437.62,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2001,173,15.57,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2002,260,23.4,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2003,313,28.17,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2004,522,46.98,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2005,326,29.34,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2006,894,80.46,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2007,717,64.53,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2008,326,29.34,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2009,646,58.14,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2010,208,18.72,27099.99,0,0,0,0,0,0,,,,0,0,0
15518,PAJARITO,BOYACÁ,2011,351,31.59,27099.99,0,0,0,0,0,0,,,,0,0,0
