COD_DANE,year,NOMBRE_MPI,DPTO_CNMBR,proyectos_ecoregistry_co,proyectos_goldstandard_co,proyectos_acr_co,proyectos_climateactiondata_co,proyectos_carbono_total,proyectos_carbono_co,proyectos_berkeley_co,proyectos_offsetsdb_co,proyectos_cdm_co,poblacion_dane,temp_media_c,prec_anual_mm,discapital,disbogota,altura,distancia_mercado,H_coca,coca,homicidios,secuestros,o_desplaza,acc_subversivas,loss_pixels,loss_area_ha,baseline_forest
15572,2002,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,46915.0,27.20428242810778,2552.965562563365,125.557556,169.47694,144.0,51.78233,43.0,1.0,,,235.0,,9366,842.9399999999999,76921.47
15572,2003,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,48300.0,27.1727501850881,2842.268308263556,125.557556,169.47694,144.0,51.78233,309.0,1.0,10.0,0.0,235.0,0.0,5590,503.09999999999997,76921.47
15572,2004,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,49447.0,26.89064968399196,3051.1525006971183,125.557556,169.47694,144.0,51.78233,215.0,1.0,14.0,0.0,236.0,0.0,12553,1129.77,76921.47
15572,2005,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,50301.0,26.83734103636653,2762.0336600426185,125.557556,169.47694,144.0,51.78233,206.0,1.0,20.0,0.0,385.0,0.0,8331,749.79,76921.47
15572,2006,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,50902.0,26.455529049469607,3253.334161946657,125.557556,169.47694,144.0,51.78233,197.0,1.0,21.0,0.0,461.0,0.0,7575,681.75,76921.47
15572,2007,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,51462.0,26.572595918184955,2874.190493073787,125.557556,169.47694,144.0,51.78233,22.0,1.0,30.0,0.0,590.0,0.0,7426,668.34,76921.47
15572,2008,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,52000.0,25.90831384990709,3350.185242302079,125.557556,169.47694,144.0,51.78233,65.0,1.0,23.0,0.0,479.0,0.0,3178,286.02,76921.47
15572,2009,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,52507.0,26.69042205673296,2831.054263679493,125.557556,169.47694,144.0,51.78233,56.0,1.0,25.0,0.0,447.0,0.0,4476,402.84,76921.47
15572,2010,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,52992.0,26.323203663929,2930.573962975597,125.557556,169.47694,144.0,51.78233,68.0,1.0,18.0,0.0,143.0,0.0,6180,556.1999999999999,76921.47
15572,2011,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,53482.0,25.69516673771384,3012.4780590838595,125.557556,169.47694,144.0,51.78233,38.0,1.0,12.0,0.0,163.0,0.0,2807,252.63,76921.47
15572,2012,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,53935.0,26.86182134061965,2542.444936551433,125.557556,169.47694,144.0,51.78233,2.0,1.0,16.0,0.0,177.0,0.0,2527,227.42999999999998,76921.47
15572,2013,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,54391.0,27.01633303815304,3124.180371836962,125.557556,169.47694,144.0,51.78233,8.0,1.0,15.0,0.0,283.0,0.0,2554,229.85999999999999,76921.47
15572,2014,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,54838.0,27.33123652450888,3166.408809354128,125.557556,169.47694,144.0,51.78233,5.0,1.0,19.0,0.0,233.0,0.0,5826,524.34,76921.47
15572,2015,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,55286.0,27.94209642458107,3081.446797327153,125.557556,169.47694,144.0,51.78233,3.16,1.0,9.0,0.0,163.0,0.0,1729,155.60999999999999,76921.47
15572,2016,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,55694.0,27.877938976986155,2993.046630902586,125.557556,169.47694,144.0,51.78233,14.99,1.0,21.0,0.0,217.0,0.0,2552,229.67999999999998,76921.47
15572,2017,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,56096.0,27.617666943884107,3314.1777526756555,125.557556,169.47694,144.0,51.78233,21.99,1.0,21.0,0.0,124.0,0.0,9898,890.8199999999999,76921.47
15572,2018,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,46921.0,27.77886293073456,2993.724954323198,125.557556,169.47694,144.0,51.78233,13.68,1.0,14.0,1.0,79.0,0.0,6796,611.64,76921.47
15572,2019,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,47185.0,28.352759698370694,3052.445279668296,125.557556,169.47694,144.0,,4.24,1.0,18.0,0.0,62.0,0.0,3943,354.87,76921.47
15572,2020,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,47447.0,28.01359510402551,2808.487068280436,125.557556,169.47694,144.0,,6.35,1.0,17.0,0.0,43.0,0.0,3647,328.22999999999996,76921.47
15572,2021,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,47641.0,27.25859457190284,3091.3174122436453,125.557556,169.47694,144.0,,17.95,1.0,9.0,0.0,51.0,0.0,4069,366.21,76921.47
15572,2022,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,47705.0,26.84352142181089,3575.045639397849,125.557556,169.47694,144.0,,47.29,,25.0,0.0,83.0,,3095,278.55,76921.47
15572,2023,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,47733.0,27.97317567598036,2950.681617167021,125.557556,169.47694,144.0,,53.7,,22.0,0.0,128.0,,4819,433.71,76921.47
15572,2024,PUERTO BOYACÁ,BOYACÁ,0,0,0,0,0,0,0,0,0,47787.0,28.39237636735556,2592.202226983532,,,,,,,,,,,6696,602.64,76921.47
15580,2001,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,9709.0,20.29304527099914,2844.074448008024,95.78674,130.58887,1200.0,47.300926,0.0,0.0,,,5.0,,363,32.67,15076.439999999999
15580,2002,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,9398.0,20.683616617077654,2985.0722797789144,95.78674,130.58887,1200.0,47.300926,3.0,1.0,,,10.0,,189,17.009999999999998,15076.439999999999
15580,2003,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,9133.0,20.657733435130808,2822.4045777526085,95.78674,130.58887,1200.0,47.300926,27.0,1.0,1.0,0.0,12.0,0.0,182,16.38,15076.439999999999
15580,2004,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8927.0,20.503450666255496,2953.9573972635626,95.78674,130.58887,1200.0,47.300926,15.0,1.0,2.0,0.0,36.0,0.0,503,45.269999999999996,15076.439999999999
15580,2005,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8793.0,20.49789790213951,2743.60703559284,95.78674,130.58887,1200.0,47.300926,10.0,1.0,3.0,0.0,54.0,0.0,209,18.81,15076.439999999999
15580,2006,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8725.0,20.39186400953269,3471.962664709664,95.78674,130.58887,1200.0,47.300926,6.0,1.0,2.0,0.0,41.0,0.0,241,21.689999999999998,15076.439999999999
15580,2007,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8644.0,20.404396394171965,3388.648158045358,95.78674,130.58887,1200.0,47.300926,0.0,0.0,7.0,0.0,51.0,0.0,150,13.5,15076.439999999999
15580,2008,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8555.0,19.81570677257628,3421.866648599769,95.78674,130.58887,1200.0,47.300926,0.0,0.0,1.0,0.0,45.0,0.0,101,9.09,15076.439999999999
15580,2009,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8460.0,20.4843023663158,2832.504262921478,95.78674,130.58887,1200.0,47.300926,6.0,1.0,5.0,0.0,14.0,0.0,245,22.05,15076.439999999999
15580,2010,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8362.0,20.432898030274384,3144.1024287640294,95.78674,130.58887,1200.0,47.300926,0.0,0.0,3.0,0.0,0.0,0.0,355,31.95,15076.439999999999
15580,2011,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8264.0,19.94968709711466,3615.0965362090105,95.78674,130.58887,1200.0,47.300926,1.0,1.0,1.0,0.0,3.0,0.0,187,16.83,15076.439999999999
15580,2012,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8166.0,20.35906122470453,2697.765646409234,95.78674,130.58887,1200.0,47.300926,0.0,0.0,0.0,0.0,9.0,0.0,295,26.55,15076.439999999999
15580,2013,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,8074.0,20.539296027107003,3012.011093851584,95.78674,130.58887,1200.0,47.300926,0.0,0.0,1.0,0.0,32.0,0.0,31,2.79,15076.439999999999
15580,2014,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,7965.0,20.75060105279228,2824.381984153579,95.78674,130.58887,1200.0,47.300926,0.0,0.0,3.0,0.0,4.0,0.0,148,13.32,15076.439999999999
15580,2015,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,7874.0,21.20317407756428,2523.2323703735688,95.78674,130.58887,1200.0,47.300926,0.0,0.0,3.0,0.0,7.0,0.0,50,4.5,15076.439999999999
15580,2016,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,7776.0,21.164147850819152,2443.516792025747,95.78674,130.58887,1200.0,47.300926,0.0,0.0,2.0,0.0,8.0,0.0,233,20.97,15076.439999999999
15580,2017,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,7670.0,20.933963949027863,2885.5616215551954,95.78674,130.58887,1200.0,47.300926,0.0,0.0,1.0,0.0,0.0,0.0,750,67.5,15076.439999999999
15580,2018,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,4868.0,20.81542190422153,2754.4643559435967,95.78674,130.58887,1200.0,47.300926,0.0,0.0,1.0,0.0,1.0,0.0,454,40.86,15076.439999999999
15580,2019,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,4899.0,21.36643927225643,2765.702692605574,95.78674,130.58887,1200.0,,0.0,0.0,1.0,0.0,0.0,0.0,241,21.689999999999998,15076.439999999999
15580,2020,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,4951.0,21.22141414551201,2376.277167487823,95.78674,130.58887,1200.0,,0.0,0.0,1.0,0.0,0.0,0.0,201,18.09,15076.439999999999
15580,2021,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,4971.0,20.58850232106995,2726.46116115232,95.78674,130.58887,1200.0,,0.0,,3.0,0.0,0.0,0.0,265,23.849999999999998,15076.439999999999
15580,2022,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,4972.0,20.33013878083698,3292.1314954703744,95.78674,130.58887,1200.0,,0.0,,0.0,0.0,0.0,,236,21.24,15076.439999999999
15580,2023,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,4975.0,21.26065303569261,2680.831762487979,95.78674,130.58887,1200.0,,0.0,,2.0,0.0,2.0,,66,5.9399999999999995,15076.439999999999
15580,2024,QUÍPAMA,BOYACÁ,0,0,0,0,0,0,0,0,0,5005.0,21.675213686962525,2423.722280852082,,,,,,,,,,,132,11.879999999999999,15076.439999999999
15599,2001,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,11188.0,12.671281101150331,1202.177690812989,20.761744,141.66936,2313.0,20.761744,0.0,0.0,,,0.0,,43,3.8699999999999997,5669.37
15599,2002,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,11082.0,12.774854128276234,1340.376099998226,20.761744,141.66936,2313.0,20.761744,0.0,0.0,,,13.0,,59,5.31,5669.37
15599,2003,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10975.0,12.880348370351632,1426.0574003362533,20.761744,141.66936,2313.0,20.761744,0.0,0.0,1.0,0.0,49.0,0.0,20,1.7999999999999998,5669.37
15599,2004,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10875.0,12.885427166666002,1400.0067260041517,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,6.0,0.0,86,7.739999999999999,5669.37
15599,2005,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10789.0,13.121550351007413,1267.9255012258386,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,26.0,0.0,101,9.09,5669.37
15599,2006,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10716.0,12.825682656937689,1437.6494907430283,20.761744,141.66936,2313.0,20.761744,0.0,0.0,1.0,0.0,11.0,0.0,88,7.92,5669.37
15599,2007,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10645.0,12.902849348336405,1241.617113249965,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,5.0,0.0,133,11.969999999999999,5669.37
15599,2008,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10572.0,12.71578948390468,1376.4576162273363,20.761744,141.66936,2313.0,20.761744,0.0,0.0,1.0,0.0,7.0,0.0,72,6.4799999999999995,5669.37
15599,2009,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10496.0,12.95334082511645,1108.6694313635817,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,6.0,0.0,94,8.459999999999999,5669.37
15599,2010,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10423.0,13.347645022779622,1506.6415880564266,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,0.0,0.0,79,7.109999999999999,5669.37
15599,2011,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10337.0,12.77402648277813,1716.057628292138,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,7.0,0.0,151,13.59,5669.37
15599,2012,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10255.0,12.598312880318364,1382.55202215566,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,1.0,4.0,0.0,196,17.64,5669.37
15599,2013,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10178.0,12.831793851800525,1279.04811267746,20.761744,141.66936,2313.0,20.761744,0.0,0.0,2.0,0.0,0.0,0.0,18,1.6199999999999999,5669.37
15599,2014,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10097.0,12.813542321226633,1057.5583550414578,20.761744,141.66936,2313.0,20.761744,0.0,0.0,2.0,0.0,7.0,0.0,25,2.25,5669.37
15599,2015,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10015.0,12.846837728849398,1096.8470426788626,20.761744,141.66936,2313.0,20.761744,0.0,0.0,1.0,0.0,0.0,0.0,15,1.3499999999999999,5669.37
15599,2016,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,9926.0,13.357570293423649,1412.7729179093185,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,0.0,0.0,17,1.53,5669.37
15599,2017,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,9847.0,13.088299023278289,1243.4073250142796,20.761744,141.66936,2313.0,20.761744,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5669.37
15599,2018,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,9861.0,12.814020644650077,1289.9558238368113,20.761744,141.66936,2313.0,20.761744,0.0,0.0,1.0,0.0,0.0,0.0,4,0.36,5669.37
15599,2019,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,9916.0,13.110567562756932,1132.1032074613884,20.761744,141.66936,2313.0,,0.0,0.0,1.0,0.0,0.0,0.0,56,5.04,5669.37
15599,2020,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10031.0,13.373112644964362,1248.5947903967644,20.761744,141.66936,2313.0,,0.0,0.0,0.0,0.0,0.0,0.0,19,1.71,5669.37
15599,2021,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10087.0,13.095993756847417,1277.2056686709814,20.761744,141.66936,2313.0,,0.0,,2.0,0.0,3.0,0.0,12,1.08,5669.37
15599,2022,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10093.0,12.968571258194382,1557.7757177327494,20.761744,141.66936,2313.0,,0.0,,1.0,0.0,0.0,,1,0.09,5669.37
15599,2023,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10116.0,13.321765094688768,1380.1352450170978,20.761744,141.66936,2313.0,,0.0,,0.0,0.0,0.0,,25,2.25,5669.37
15599,2024,RAMIRIQUÍ,BOYACÁ,0,0,0,0,0,0,0,0,0,10131.0,13.774570540584785,1479.6364610550274,,,,,,,,,,,36,3.2399999999999998,5669.37
15600,2001,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,11940.0,12.99214922279602,790.2338799708895,28.694424,135.75859,2150.0,23.221542,0.0,0.0,,,0.0,,176,15.84,9486.0
15600,2002,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12096.0,13.143333634453768,856.3827231338859,28.694424,135.75859,2150.0,23.221542,0.0,0.0,,,0.0,,35,3.15,9486.0
15600,2003,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12244.0,13.185511406246276,886.7152839966748,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,0.0,0.0,0.0,45,4.05,9486.0
15600,2004,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12385.0,13.142617803678045,920.4182102719574,28.694424,135.75859,2150.0,23.221542,0.0,0.0,0.0,0.0,5.0,0.0,78,7.02,9486.0
15600,2005,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12522.0,13.34143801798043,942.125052529235,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,1.0,0.0,0.0,41,3.69,9486.0
15600,2006,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12648.0,12.967499782857002,1106.9002323824725,28.694424,135.75859,2150.0,23.221542,0.0,0.0,0.0,0.0,0.0,0.0,152,13.68,9486.0
15600,2007,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12761.0,13.045290945913338,919.470295310504,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,0.0,0.0,0.0,120,10.799999999999999,9486.0
15600,2008,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12880.0,12.639984667300942,1069.733730857991,28.694424,135.75859,2150.0,23.221542,0.0,0.0,2.0,0.0,0.0,0.0,59,5.31,9486.0
15600,2009,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,12989.0,13.164446726369636,820.2707622139646,28.694424,135.75859,2150.0,23.221542,0.0,0.0,2.0,0.0,0.0,0.0,184,16.56,9486.0
15600,2010,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13093.0,13.188407430873683,1199.023748585896,28.694424,135.75859,2150.0,23.221542,0.0,0.0,0.0,0.0,0.0,0.0,204,18.36,9486.0
15600,2011,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13187.0,12.52383933470111,1450.3765559359472,28.694424,135.75859,2150.0,23.221542,0.0,0.0,2.0,0.0,0.0,0.0,61,5.49,9486.0
15600,2012,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13285.0,12.71634316454022,905.6563309413808,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,0.0,0.0,0.0,227,20.43,9486.0
15600,2013,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13377.0,13.05112470243025,868.7856154639363,28.694424,135.75859,2150.0,23.221542,0.0,0.0,3.0,0.0,0.0,0.0,104,9.36,9486.0
15600,2014,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13478.0,13.118387907696883,882.4427302742198,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,0.0,6.0,0.0,86,7.739999999999999,9486.0
15600,2015,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13588.0,13.255763617491125,976.8125656180836,28.694424,135.75859,2150.0,23.221542,0.0,0.0,0.0,0.0,0.0,0.0,18,1.6199999999999999,9486.0
15600,2016,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13682.0,13.595017086936268,936.9467553597888,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,0.0,0.0,0.0,35,3.15,9486.0
15600,2017,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,13800.0,12.973766040796033,958.0323182947044,28.694424,135.75859,2150.0,23.221542,0.0,0.0,0.0,0.0,0.0,0.0,4,0.36,9486.0
15600,2018,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,7822.0,12.81320491207942,954.454782616863,28.694424,135.75859,2150.0,23.221542,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,9486.0
15600,2019,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,7883.0,13.13409922472571,915.5037555767964,28.694424,135.75859,2150.0,,0.0,0.0,4.0,0.0,0.0,0.0,4,0.36,9486.0
15600,2020,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,7983.0,13.271619394498405,876.8130971775201,28.694424,135.75859,2150.0,,0.0,0.0,1.0,0.0,0.0,0.0,3,0.27,9486.0
15600,2021,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,8023.0,12.896164978085393,995.2866243905844,28.694424,135.75859,2150.0,,0.0,,0.0,0.0,0.0,0.0,0,0.0,9486.0
15600,2022,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,8018.0,12.69748428143137,1283.4054513795004,28.694424,135.75859,2150.0,,0.0,,1.0,0.0,,,8,0.72,9486.0
15600,2023,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,8035.0,13.231297114948674,919.3747277715322,28.694424,135.75859,2150.0,,0.0,,0.0,0.0,,,42,3.78,9486.0
15600,2024,RÁQUIRA,BOYACÁ,0,0,0,0,0,0,0,0,0,8043.0,13.606360358645125,945.1860833009154,,,,,,,,,,,48,4.32,9486.0
15621,2001,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2995.0,12.803276283614064,1228.4107237875578,25.88629,152.59633,2075.0,25.88629,0.0,0.0,,,0.0,,65,5.85,13629.869999999999
15621,2002,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,3005.0,12.95803115856971,1332.147866738918,25.88629,152.59633,2075.0,25.88629,0.0,0.0,,,1.0,,41,3.69,13629.869999999999
15621,2003,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,3013.0,13.030064749287051,1411.4734377423174,25.88629,152.59633,2075.0,25.88629,0.0,0.0,3.0,0.0,6.0,0.0,58,5.22,13629.869999999999
15621,2004,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,3015.0,13.037448793153468,1416.9756062125168,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,157,14.129999999999999,13629.869999999999
15621,2005,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,3011.0,13.23828759939038,1259.4531510055724,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,1.0,0.0,97,8.73,13629.869999999999
15621,2006,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2997.0,12.97967177422693,1396.5390332558186,25.88629,152.59633,2075.0,25.88629,0.0,0.0,1.0,0.0,19.0,0.0,75,6.75,13629.869999999999
15621,2007,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2978.0,13.040290592112203,1178.1759394379424,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,5.0,0.0,299,26.91,13629.869999999999
15621,2008,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2948.0,12.868887859964968,1386.1880657846166,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,15.0,0.0,123,11.07,13629.869999999999
15621,2009,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2937.0,13.138247266240064,1131.9209669545285,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,1.0,0.0,166,14.94,13629.869999999999
15621,2010,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2916.0,13.486712535305982,1589.682167605639,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,7.0,0.0,23,2.07,13629.869999999999
15621,2011,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2895.0,12.941387523822195,1698.256480004554,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,200,18.0,13629.869999999999
15621,2012,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2878.0,12.78544290114094,1383.4470070281018,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,334,30.06,13629.869999999999
15621,2013,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2860.0,13.029252854792606,1236.5825590740003,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,11,0.99,13629.869999999999
15621,2014,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2841.0,13.03206768703649,1088.726352128172,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,5.0,0.0,6,0.54,13629.869999999999
15621,2015,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2822.0,13.0987200632234,1147.8552694667244,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,13629.869999999999
15621,2016,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2796.0,13.544323916615037,1474.143210811479,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,10,0.8999999999999999,13629.869999999999
15621,2017,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2787.0,13.287114665293036,1275.0194319913635,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,100,9.0,13629.869999999999
15621,2018,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2395.0,13.035703860474309,1302.2305696777987,25.88629,152.59633,2075.0,25.88629,0.0,0.0,0.0,0.0,0.0,0.0,7,0.63,13629.869999999999
15621,2019,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2413.0,13.297772072289373,1136.2619701056103,25.88629,152.59633,2075.0,,0.0,0.0,0.0,0.0,0.0,0.0,253,22.77,13629.869999999999
15621,2020,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2443.0,13.722516608077449,1295.1060878151543,25.88629,152.59633,2075.0,,0.0,0.0,0.0,0.0,0.0,0.0,18,1.6199999999999999,13629.869999999999
15621,2021,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2451.0,13.429921753633172,1298.0182256836308,25.88629,152.59633,2075.0,,0.0,,0.0,0.0,0.0,0.0,4,0.36,13629.869999999999
15621,2022,RONDÓN,BOYACÁ,0,0,0,0,0,0,0,0,0,2457.0,13.268205188780843,1687.1386448805167,25.88629,152.59633,2075.0,,0.0,,0.0,0.0,0.0,,10,0.8999999999999999,13629.869999999999
