COD_DANE,NOMBRE_MPI,DPTO_CNMBR,year,loss_pixels,loss_area_ha,proyectos_berkeley_co
41006,ACEVEDO,HUILA,2011,3201,288.09,0
41006,ACEVEDO,HUILA,2012,3657,329.13,0
41006,ACEVEDO,HUILA,2013,740,66.6,0
41006,ACEVEDO,HUILA,2014,1472,132.48,0
41006,ACEVEDO,HUILA,2015,845,76.05,0
41006,ACEVEDO,HUILA,2016,1591,143.19,0
41006,ACEVEDO,HUILA,2017,6203,558.27,0
41006,ACEVEDO,HUILA,2018,4068,366.12,0
41006,ACEVEDO,HUILA,2019,6120,550.8,0
41006,ACEVEDO,HUILA,2020,4223,380.07,0
41006,ACEVEDO,HUILA,2021,2640,237.6,0
41006,ACEVEDO,HUILA,2022,4517,406.53,0
41006,ACEVEDO,HUILA,2023,5194,467.46,0
41006,ACEVEDO,HUILA,2024,6995,629.55,0
41013,AGRADO,HUILA,2001,172,15.48,0
41013,AGRADO,HUILA,2002,769,69.21,0
41013,AGRADO,HUILA,2003,345,31.05,0
41013,AGRADO,HUILA,2004,395,35.55,0
41013,AGRADO,HUILA,2005,1567,141.03,0
41013,AGRADO,HUILA,2006,531,47.79,0
41013,AGRADO,HUILA,2007,1160,104.4,0
41013,AGRADO,HUILA,2008,685,61.65,0
41013,AGRADO,HUILA,2009,741,66.69,0
41013,AGRADO,HUILA,2010,275,24.75,0
41013,AGRADO,HUILA,2011,248,22.32,0
41013,AGRADO,HUILA,2012,1420,127.8,0
41013,AGRADO,HUILA,2013,139,12.51,0
41013,AGRADO,HUILA,2014,549,49.41,0
41013,AGRADO,HUILA,2015,557,50.13,0
41013,AGRADO,HUILA,2016,461,41.49,0
41013,AGRADO,HUILA,2017,504,45.36,0
41013,AGRADO,HUILA,2018,147,13.23,0
41013,AGRADO,HUILA,2019,256,23.04,0
41013,AGRADO,HUILA,2020,382,34.379999999999995,0
41013,AGRADO,HUILA,2021,132,11.88,0
41013,AGRADO,HUILA,2022,480,43.2,0
41013,AGRADO,HUILA,2023,380,34.2,0
41013,AGRADO,HUILA,2024,298,26.82,0
41016,AIPE,HUILA,2001,508,45.72,0
41016,AIPE,HUILA,2002,502,45.18,0
41016,AIPE,HUILA,2003,108,9.72,0
41016,AIPE,HUILA,2004,794,71.46,0
41016,AIPE,HUILA,2005,1024,92.16,0
41016,AIPE,HUILA,2006,1066,95.94,0
41016,AIPE,HUILA,2007,1305,117.45,0
41016,AIPE,HUILA,2008,849,76.41,0
41016,AIPE,HUILA,2009,1763,158.67,0
41016,AIPE,HUILA,2010,451,40.59,0
41016,AIPE,HUILA,2011,621,55.89,0
41016,AIPE,HUILA,2012,2322,208.98,0
41016,AIPE,HUILA,2013,314,28.26,0
41016,AIPE,HUILA,2014,663,59.67,0
41016,AIPE,HUILA,2015,681,61.29,0
41016,AIPE,HUILA,2016,556,50.04,0
41016,AIPE,HUILA,2017,716,64.44,0
41016,AIPE,HUILA,2018,663,59.67,0
41016,AIPE,HUILA,2019,240,21.6,0
41016,AIPE,HUILA,2020,114,10.26,0
41016,AIPE,HUILA,2021,638,57.42,0
41016,AIPE,HUILA,2022,334,30.06,0
41016,AIPE,HUILA,2023,314,28.26,0
41016,AIPE,HUILA,2024,457,41.13,0
41020,ALGECIRAS,HUILA,2001,1868,168.12,0
41020,ALGECIRAS,HUILA,2002,1662,149.57999999999998,0
41020,ALGECIRAS,HUILA,2003,869,78.21,0
41020,ALGECIRAS,HUILA,2004,1137,102.33,0
41020,ALGECIRAS,HUILA,2005,1690,152.1,0
41020,ALGECIRAS,HUILA,2006,1497,134.73,0
41020,ALGECIRAS,HUILA,2007,2699,242.91,0
41020,ALGECIRAS,HUILA,2008,1579,142.11,0
41020,ALGECIRAS,HUILA,2009,2196,197.64,0
41020,ALGECIRAS,HUILA,2010,2255,202.95,0
41020,ALGECIRAS,HUILA,2011,872,78.48,0
41020,ALGECIRAS,HUILA,2012,1599,143.91,0
41020,ALGECIRAS,HUILA,2013,309,27.81,0
41020,ALGECIRAS,HUILA,2014,403,36.27,0
41020,ALGECIRAS,HUILA,2015,253,22.77,0
41020,ALGECIRAS,HUILA,2016,2102,189.18,0
41020,ALGECIRAS,HUILA,2017,1742,156.78,0
41020,ALGECIRAS,HUILA,2018,2076,186.84,0
41020,ALGECIRAS,HUILA,2019,787,70.83,0
41020,ALGECIRAS,HUILA,2020,753,67.77,0
41020,ALGECIRAS,HUILA,2021,562,50.58,0
41020,ALGECIRAS,HUILA,2022,1078,97.02,0
41020,ALGECIRAS,HUILA,2023,639,57.51,0
41020,ALGECIRAS,HUILA,2024,1140,102.6,0
41026,ALTAMIRA,HUILA,2001,749,67.41,0
41026,ALTAMIRA,HUILA,2002,1392,125.28,0
41026,ALTAMIRA,HUILA,2003,50,4.5,0
41026,ALTAMIRA,HUILA,2004,532,47.88,0
41026,ALTAMIRA,HUILA,2005,2184,196.56,0
41026,ALTAMIRA,HUILA,2006,460,41.4,0
41026,ALTAMIRA,HUILA,2007,2515,226.35,0
41026,ALTAMIRA,HUILA,2008,1153,103.77,0
41026,ALTAMIRA,HUILA,2009,872,78.48,0
41026,ALTAMIRA,HUILA,2010,94,8.459999999999999,0
41026,ALTAMIRA,HUILA,2011,191,17.189999999999998,0
41026,ALTAMIRA,HUILA,2012,1990,179.1,0
41026,ALTAMIRA,HUILA,2013,91,8.19,0
41026,ALTAMIRA,HUILA,2014,172,15.48,0
41026,ALTAMIRA,HUILA,2015,308,27.72,0
41026,ALTAMIRA,HUILA,2016,1,0.09,0
41026,ALTAMIRA,HUILA,2017,2,0.18,0
41026,ALTAMIRA,HUILA,2018,7,0.63,0
41026,ALTAMIRA,HUILA,2019,88,7.92,0
41026,ALTAMIRA,HUILA,2020,197,17.73,0
41026,ALTAMIRA,HUILA,2021,57,5.13,0
41026,ALTAMIRA,HUILA,2022,68,6.12,0
41026,ALTAMIRA,HUILA,2023,978,88.02,0
41026,ALTAMIRA,HUILA,2024,131,11.79,0
41078,BARAYA,HUILA,2001,1510,135.9,0
41078,BARAYA,HUILA,2002,2414,217.26,0
41078,BARAYA,HUILA,2003,1968,177.12,0
41078,BARAYA,HUILA,2004,693,62.37,0
41078,BARAYA,HUILA,2005,1482,133.38,0
41078,BARAYA,HUILA,2006,937,84.33,0
41078,BARAYA,HUILA,2007,3513,316.17,0
41078,BARAYA,HUILA,2008,578,52.02,0
41078,BARAYA,HUILA,2009,4600,414.0,0
41078,BARAYA,HUILA,2010,1895,170.54999999999998,0
41078,BARAYA,HUILA,2011,574,51.66,0
41078,BARAYA,HUILA,2012,997,89.72999999999999,0
41078,BARAYA,HUILA,2013,584,52.56,0
41078,BARAYA,HUILA,2014,393,35.37,0
41078,BARAYA,HUILA,2015,620,55.8,0
41078,BARAYA,HUILA,2016,631,56.79,0
41078,BARAYA,HUILA,2017,635,57.15,0
41078,BARAYA,HUILA,2018,580,52.2,0
41078,BARAYA,HUILA,2019,645,58.05,0
41078,BARAYA,HUILA,2020,844,75.96,0
41078,BARAYA,HUILA,2021,625,56.25,0
41078,BARAYA,HUILA,2022,382,34.379999999999995,0
41078,BARAYA,HUILA,2023,677,60.93,0
41078,BARAYA,HUILA,2024,1171,105.39,0
41132,CAMPOALEGRE,HUILA,2001,1687,151.82999999999998,0
41132,CAMPOALEGRE,HUILA,2002,1008,90.72,0
41132,CAMPOALEGRE,HUILA,2003,750,67.5,0
41132,CAMPOALEGRE,HUILA,2004,1087,97.83,0
41132,CAMPOALEGRE,HUILA,2005,1035,93.15,0
41132,CAMPOALEGRE,HUILA,2006,1522,136.98,0
41132,CAMPOALEGRE,HUILA,2007,2544,228.96,0
41132,CAMPOALEGRE,HUILA,2008,1689,152.01,0
41132,CAMPOALEGRE,HUILA,2009,1842,165.78,0
41132,CAMPOALEGRE,HUILA,2010,1044,93.96,0
41132,CAMPOALEGRE,HUILA,2011,1685,151.65,0
41132,CAMPOALEGRE,HUILA,2012,2093,188.37,0
41132,CAMPOALEGRE,HUILA,2013,1915,172.35,0
41132,CAMPOALEGRE,HUILA,2014,3198,287.82,0
41132,CAMPOALEGRE,HUILA,2015,3859,347.31,0
41132,CAMPOALEGRE,HUILA,2016,1240,111.6,0
41132,CAMPOALEGRE,HUILA,2017,5271,474.39,0
41132,CAMPOALEGRE,HUILA,2018,1822,163.98,0
41132,CAMPOALEGRE,HUILA,2019,620,55.8,0
41132,CAMPOALEGRE,HUILA,2020,433,38.97,0
41132,CAMPOALEGRE,HUILA,2021,771,69.39,0
41132,CAMPOALEGRE,HUILA,2022,514,46.26,0
41132,CAMPOALEGRE,HUILA,2023,507,45.63,0
41132,CAMPOALEGRE,HUILA,2024,619,55.71,0
41206,COLOMBIA,HUILA,2001,1601,144.09,0
41206,COLOMBIA,HUILA,2002,2938,264.42,1
41206,COLOMBIA,HUILA,2003,995,89.55,1
41206,COLOMBIA,HUILA,2004,1273,114.57,1
41206,COLOMBIA,HUILA,2005,2297,206.73,1
41206,COLOMBIA,HUILA,2006,1422,127.98,1
41206,COLOMBIA,HUILA,2007,4275,384.75,3
41206,COLOMBIA,HUILA,2008,1458,131.22,3
41206,COLOMBIA,HUILA,2009,3594,323.46,4
41206,COLOMBIA,HUILA,2010,2246,202.14,4
41206,COLOMBIA,HUILA,2011,1100,99.0,5
41206,COLOMBIA,HUILA,2012,3297,296.73,7
41206,COLOMBIA,HUILA,2013,814,73.25999999999999,8
41206,COLOMBIA,HUILA,2014,630,56.7,9
41206,COLOMBIA,HUILA,2015,372,33.48,10
41206,COLOMBIA,HUILA,2016,1253,112.77,10
41206,COLOMBIA,HUILA,2017,2480,223.2,12
41206,COLOMBIA,HUILA,2018,1854,166.86,13
41206,COLOMBIA,HUILA,2019,1200,108.0,13
41206,COLOMBIA,HUILA,2020,1988,178.92,13
41206,COLOMBIA,HUILA,2021,1031,92.79,13
41206,COLOMBIA,HUILA,2022,1019,91.71,13
41206,COLOMBIA,HUILA,2023,1845,166.04999999999998,13
41206,COLOMBIA,HUILA,2024,3076,276.84,14
41244,ELÍAS,HUILA,2001,268,24.12,0
41244,ELÍAS,HUILA,2002,142,12.78,0
41244,ELÍAS,HUILA,2003,35,3.15,0
41244,ELÍAS,HUILA,2004,76,6.84,0
41244,ELÍAS,HUILA,2005,229,20.61,0
41244,ELÍAS,HUILA,2006,251,22.59,0
41244,ELÍAS,HUILA,2007,186,16.74,0
41244,ELÍAS,HUILA,2008,226,20.34,0
41244,ELÍAS,HUILA,2009,202,18.18,0
41244,ELÍAS,HUILA,2010,400,36.0,0
41244,ELÍAS,HUILA,2011,217,19.53,0
41244,ELÍAS,HUILA,2012,376,33.84,0
41244,ELÍAS,HUILA,2013,61,5.49,0
41244,ELÍAS,HUILA,2014,113,10.17,0
41244,ELÍAS,HUILA,2015,35,3.15,0
41244,ELÍAS,HUILA,2016,232,20.88,0
41244,ELÍAS,HUILA,2017,260,23.4,0
41244,ELÍAS,HUILA,2018,391,35.19,0
41244,ELÍAS,HUILA,2019,522,46.98,0
41244,ELÍAS,HUILA,2020,194,17.46,0
41244,ELÍAS,HUILA,2021,138,12.42,0
41244,ELÍAS,HUILA,2022,284,25.56,0
41244,ELÍAS,HUILA,2023,237,21.33,0
41244,ELÍAS,HUILA,2024,496,44.64,0
41298,GARZÓN,HUILA,2001,985,88.64999999999999,0
41298,GARZÓN,HUILA,2002,4105,369.45,0
41298,GARZÓN,HUILA,2003,618,55.62,0
41298,GARZÓN,HUILA,2004,1372,123.48,0
41298,GARZÓN,HUILA,2005,3040,273.6,0
41298,GARZÓN,HUILA,2006,1821,163.89,0
41298,GARZÓN,HUILA,2007,3493,314.37,0
41298,GARZÓN,HUILA,2008,1738,156.42,0
41298,GARZÓN,HUILA,2009,3909,351.81,0
41298,GARZÓN,HUILA,2010,3406,306.54,0
41298,GARZÓN,HUILA,2011,1177,105.93,0
41298,GARZÓN,HUILA,2012,2676,240.84,0
41298,GARZÓN,HUILA,2013,420,37.8,0
41298,GARZÓN,HUILA,2014,917,82.53,0
41298,GARZÓN,HUILA,2015,801,72.09,0
41298,GARZÓN,HUILA,2016,2309,207.81,0
41298,GARZÓN,HUILA,2017,2832,254.88,0
41298,GARZÓN,HUILA,2018,2055,184.95,0
41298,GARZÓN,HUILA,2019,2159,194.31,0
41298,GARZÓN,HUILA,2020,788,70.92,0
41298,GARZÓN,HUILA,2021,611,54.99,0
41298,GARZÓN,HUILA,2022,613,55.17,0
41298,GARZÓN,HUILA,2023,1672,150.48,0
41298,GARZÓN,HUILA,2024,1663,149.67,0
41306,GIGANTE,HUILA,2001,965,86.85,0
41306,GIGANTE,HUILA,2002,3119,280.71,0
41306,GIGANTE,HUILA,2003,828,74.52,0
41306,GIGANTE,HUILA,2004,1044,93.96,0
41306,GIGANTE,HUILA,2005,3290,296.1,0
41306,GIGANTE,HUILA,2006,1233,110.97,0
41306,GIGANTE,HUILA,2007,2832,254.88,0
41306,GIGANTE,HUILA,2008,1965,176.85,0
41306,GIGANTE,HUILA,2009,2975,267.75,0
41306,GIGANTE,HUILA,2010,3062,275.58,0
41306,GIGANTE,HUILA,2011,1146,103.14,0
41306,GIGANTE,HUILA,2012,2088,187.92,0
41306,GIGANTE,HUILA,2013,255,22.95,0
41306,GIGANTE,HUILA,2014,820,73.8,0
41306,GIGANTE,HUILA,2015,773,69.57,0
41306,GIGANTE,HUILA,2016,2175,195.75,0
41306,GIGANTE,HUILA,2017,1624,146.16,0
41306,GIGANTE,HUILA,2018,2425,218.25,0
41306,GIGANTE,HUILA,2019,743,66.87,0
41306,GIGANTE,HUILA,2020,881,79.28999999999999,0
41306,GIGANTE,HUILA,2021,548,49.32,0
41306,GIGANTE,HUILA,2022,968,87.11999999999999,0
41306,GIGANTE,HUILA,2023,739,66.50999999999999,0
41306,GIGANTE,HUILA,2024,684,61.56,0
41319,GUADALUPE,HUILA,2001,387,34.83,0
41319,GUADALUPE,HUILA,2002,1115,100.35,0
41319,GUADALUPE,HUILA,2003,79,7.109999999999999,0
41319,GUADALUPE,HUILA,2004,328,29.52,0
41319,GUADALUPE,HUILA,2005,622,55.98,0
41319,GUADALUPE,HUILA,2006,236,21.24,0
41319,GUADALUPE,HUILA,2007,1282,115.38,0
41319,GUADALUPE,HUILA,2008,609,54.81,0
41319,GUADALUPE,HUILA,2009,1079,97.11,0
41319,GUADALUPE,HUILA,2010,559,50.31,0
41319,GUADALUPE,HUILA,2011,979,88.11,0
41319,GUADALUPE,HUILA,2012,1412,127.08,0
41319,GUADALUPE,HUILA,2013,210,18.9,0
41319,GUADALUPE,HUILA,2014,293,26.37,0
41319,GUADALUPE,HUILA,2015,192,17.28,0
41319,GUADALUPE,HUILA,2016,715,64.35,0
41319,GUADALUPE,HUILA,2017,899,80.91,0
41319,GUADALUPE,HUILA,2018,980,88.2,0
41319,GUADALUPE,HUILA,2019,776,69.84,0
41319,GUADALUPE,HUILA,2020,671,60.39,0
41319,GUADALUPE,HUILA,2021,533,47.97,0
41319,GUADALUPE,HUILA,2022,612,55.08,0
41319,GUADALUPE,HUILA,2023,1232,110.88,0
41319,GUADALUPE,HUILA,2024,2154,193.86,0
41349,HOBO,HUILA,2001,218,19.62,0
41349,HOBO,HUILA,2002,433,38.97,0
41349,HOBO,HUILA,2003,63,5.67,0
41349,HOBO,HUILA,2004,102,9.18,0
41349,HOBO,HUILA,2005,190,17.099999999999998,0
41349,HOBO,HUILA,2006,234,21.06,0
41349,HOBO,HUILA,2007,365,32.85,0
41349,HOBO,HUILA,2008,281,25.29,0
41349,HOBO,HUILA,2009,750,67.5,0
41349,HOBO,HUILA,2010,393,35.37,0
41349,HOBO,HUILA,2011,100,9.0,0
41349,HOBO,HUILA,2012,436,39.24,0
41349,HOBO,HUILA,2013,90,8.1,0
41349,HOBO,HUILA,2014,57,5.13,0
41349,HOBO,HUILA,2015,104,9.36,0
41349,HOBO,HUILA,2016,213,19.17,0
41349,HOBO,HUILA,2017,386,34.74,0
41349,HOBO,HUILA,2018,272,24.48,0
41349,HOBO,HUILA,2019,8,0.72,0
41349,HOBO,HUILA,2020,37,3.33,0
41349,HOBO,HUILA,2021,91,8.19,0
41349,HOBO,HUILA,2022,69,6.21,0
41349,HOBO,HUILA,2023,12,1.08,0
41349,HOBO,HUILA,2024,43,3.87,0
41357,ÍQUIRA,HUILA,2001,895,80.55,0
41357,ÍQUIRA,HUILA,2002,1018,91.62,0
41357,ÍQUIRA,HUILA,2003,339,30.51,0
41357,ÍQUIRA,HUILA,2004,727,65.42999999999999,0
41357,ÍQUIRA,HUILA,2005,640,57.6,0
41357,ÍQUIRA,HUILA,2006,535,48.15,0
41357,ÍQUIRA,HUILA,2007,751,67.59,0
41357,ÍQUIRA,HUILA,2008,731,65.78999999999999,0
41357,ÍQUIRA,HUILA,2009,1051,94.59,0
41357,ÍQUIRA,HUILA,2010,923,83.07,0
41357,ÍQUIRA,HUILA,2011,428,38.52,0
41357,ÍQUIRA,HUILA,2012,2235,201.15,0
41357,ÍQUIRA,HUILA,2013,363,32.67,0
41357,ÍQUIRA,HUILA,2014,989,89.00999999999999,0
41357,ÍQUIRA,HUILA,2015,179,16.11,0
41357,ÍQUIRA,HUILA,2016,897,80.73,0
41357,ÍQUIRA,HUILA,2017,2476,222.84,0
41357,ÍQUIRA,HUILA,2018,581,52.29,0
41357,ÍQUIRA,HUILA,2019,576,51.84,0
41357,ÍQUIRA,HUILA,2020,278,25.02,0
41357,ÍQUIRA,HUILA,2021,216,19.44,0
41357,ÍQUIRA,HUILA,2022,157,14.13,0
41357,ÍQUIRA,HUILA,2023,257,23.13,0
41357,ÍQUIRA,HUILA,2024,499,44.91,0
41359,ISNOS,HUILA,2001,910,81.89999999999999,0
41359,ISNOS,HUILA,2002,839,75.50999999999999,0
41359,ISNOS,HUILA,2003,277,24.93,0
41359,ISNOS,HUILA,2004,684,61.56,0
41359,ISNOS,HUILA,2005,826,74.34,0
41359,ISNOS,HUILA,2006,903,81.27,0
41359,ISNOS,HUILA,2007,667,60.03,0
41359,ISNOS,HUILA,2008,1225,110.25,0
41359,ISNOS,HUILA,2009,1153,103.77,0
41359,ISNOS,HUILA,2010,986,88.74,0
41359,ISNOS,HUILA,2011,1348,121.32,0
41359,ISNOS,HUILA,2012,1401,126.09,0
41359,ISNOS,HUILA,2013,346,31.14,0
41359,ISNOS,HUILA,2014,681,61.29,0
41359,ISNOS,HUILA,2015,132,11.88,0
41359,ISNOS,HUILA,2016,1125,101.25,0
41359,ISNOS,HUILA,2017,2756,248.04,0
41359,ISNOS,HUILA,2018,2328,209.52,0
41359,ISNOS,HUILA,2019,2362,212.58,0
41359,ISNOS,HUILA,2020,2098,188.82,0
41359,ISNOS,HUILA,2021,622,55.98,0
41359,ISNOS,HUILA,2022,2338,210.42,0
41359,ISNOS,HUILA,2023,2430,218.7,0
41359,ISNOS,HUILA,2024,3684,331.56,0
41378,LA ARGENTINA,HUILA,2001,1146,103.14,0
41378,LA ARGENTINA,HUILA,2002,854,76.86,0
41378,LA ARGENTINA,HUILA,2003,324,29.16,0
41378,LA ARGENTINA,HUILA,2004,298,26.82,0
41378,LA ARGENTINA,HUILA,2005,797,71.73,0
41378,LA ARGENTINA,HUILA,2006,540,48.6,0
41378,LA ARGENTINA,HUILA,2007,679,61.11,0
41378,LA ARGENTINA,HUILA,2008,1192,107.28,0
41378,LA ARGENTINA,HUILA,2009,759,68.31,0
41378,LA ARGENTINA,HUILA,2010,784,70.56,0
41378,LA ARGENTINA,HUILA,2011,1001,90.09,0
41378,LA ARGENTINA,HUILA,2012,1840,165.6,0
41378,LA ARGENTINA,HUILA,2013,203,18.27,0
41378,LA ARGENTINA,HUILA,2014,278,25.02,0
41378,LA ARGENTINA,HUILA,2015,75,6.75,0
41378,LA ARGENTINA,HUILA,2016,749,67.41,0
41378,LA ARGENTINA,HUILA,2017,1513,136.17,0
41378,LA ARGENTINA,HUILA,2018,338,30.42,0
41378,LA ARGENTINA,HUILA,2019,751,67.59,0
41378,LA ARGENTINA,HUILA,2020,139,12.51,0
41378,LA ARGENTINA,HUILA,2021,256,23.04,0
41378,LA ARGENTINA,HUILA,2022,397,35.73,0
41378,LA ARGENTINA,HUILA,2023,728,65.52,0
41378,LA ARGENTINA,HUILA,2024,715,64.35,0
41396,LA PLATA,HUILA,2001,1676,150.84,0
41396,LA PLATA,HUILA,2002,2631,236.79,0
41396,LA PLATA,HUILA,2003,759,68.31,0
41396,LA PLATA,HUILA,2004,701,63.09,0
41396,LA PLATA,HUILA,2005,2896,260.64,0
41396,LA PLATA,HUILA,2006,1332,119.88,0
41396,LA PLATA,HUILA,2007,2170,195.3,0
41396,LA PLATA,HUILA,2008,2646,238.14,0
41396,LA PLATA,HUILA,2009,2462,221.58,0
41396,LA PLATA,HUILA,2010,2135,192.15,0
41396,LA PLATA,HUILA,2011,2402,216.18,0
41396,LA PLATA,HUILA,2012,3941,354.69,0
41396,LA PLATA,HUILA,2013,752,67.67999999999999,0
41396,LA PLATA,HUILA,2014,895,80.55,0
41396,LA PLATA,HUILA,2015,307,27.63,0
41396,LA PLATA,HUILA,2016,1288,115.92,0
41396,LA PLATA,HUILA,2017,7952,715.68,0
41396,LA PLATA,HUILA,2018,2093,188.37,0
41396,LA PLATA,HUILA,2019,2536,228.24,0
41396,LA PLATA,HUILA,2020,1555,139.95,0
41396,LA PLATA,HUILA,2021,684,61.56,0
41396,LA PLATA,HUILA,2022,1647,148.23,0
41396,LA PLATA,HUILA,2023,1669,150.21,0
41396,LA PLATA,HUILA,2024,2566,230.94,0
41483,NÁTAGA,HUILA,2001,151,13.59,0
41483,NÁTAGA,HUILA,2002,401,36.09,0
41483,NÁTAGA,HUILA,2003,44,3.96,0
41483,NÁTAGA,HUILA,2004,70,6.3,0
41483,NÁTAGA,HUILA,2005,186,16.74,0
41483,NÁTAGA,HUILA,2006,127,11.43,0
41483,NÁTAGA,HUILA,2007,245,22.05,0
41483,NÁTAGA,HUILA,2008,252,22.68,0
41483,NÁTAGA,HUILA,2009,371,33.39,0
41483,NÁTAGA,HUILA,2010,282,25.38,0
41483,NÁTAGA,HUILA,2011,239,21.51,0
41483,NÁTAGA,HUILA,2012,827,74.42999999999999,0
41483,NÁTAGA,HUILA,2013,102,9.18,0
41483,NÁTAGA,HUILA,2014,171,15.39,0
41483,NÁTAGA,HUILA,2015,59,5.31,0
41483,NÁTAGA,HUILA,2016,296,26.64,0
41483,NÁTAGA,HUILA,2017,1252,112.68,0
41483,NÁTAGA,HUILA,2018,442,39.78,0
41483,NÁTAGA,HUILA,2019,288,25.92,0
41483,NÁTAGA,HUILA,2020,90,8.1,0
41483,NÁTAGA,HUILA,2021,185,16.65,0
41483,NÁTAGA,HUILA,2022,185,16.65,0
41483,NÁTAGA,HUILA,2023,234,21.06,0
41483,NÁTAGA,HUILA,2024,291,26.19,0
41503,OPORAPA,HUILA,2001,257,23.13,0
41503,OPORAPA,HUILA,2002,604,54.36,0
41503,OPORAPA,HUILA,2003,203,18.27,0
41503,OPORAPA,HUILA,2004,319,28.71,0
41503,OPORAPA,HUILA,2005,423,38.07,0
41503,OPORAPA,HUILA,2006,422,37.98,0
41503,OPORAPA,HUILA,2007,402,36.18,0
41503,OPORAPA,HUILA,2008,304,27.36,0
41503,OPORAPA,HUILA,2009,560,50.4,0
41503,OPORAPA,HUILA,2010,498,44.82,0
41503,OPORAPA,HUILA,2011,309,27.81,0
41503,OPORAPA,HUILA,2012,595,53.55,0
41503,OPORAPA,HUILA,2013,149,13.41,0
41503,OPORAPA,HUILA,2014,324,29.16,0
41503,OPORAPA,HUILA,2015,176,15.84,0
41503,OPORAPA,HUILA,2016,985,88.64999999999999,0
41503,OPORAPA,HUILA,2017,1113,100.17,0
41503,OPORAPA,HUILA,2018,505,45.45,0
41503,OPORAPA,HUILA,2019,748,67.32,0
41503,OPORAPA,HUILA,2020,515,46.35,0
41503,OPORAPA,HUILA,2021,280,25.2,0
41503,OPORAPA,HUILA,2022,625,56.25,0
41503,OPORAPA,HUILA,2023,512,46.08,0
41503,OPORAPA,HUILA,2024,799,71.91,0
41518,PAICOL,HUILA,2001,451,40.59,0
41518,PAICOL,HUILA,2002,579,52.11,0
41518,PAICOL,HUILA,2003,151,13.59,0
41518,PAICOL,HUILA,2004,583,52.47,0
41518,PAICOL,HUILA,2005,873,78.57,0
41518,PAICOL,HUILA,2006,266,23.94,0
41518,PAICOL,HUILA,2007,964,86.75999999999999,0
41518,PAICOL,HUILA,2008,816,73.44,0
41518,PAICOL,HUILA,2009,560,50.4,0
41518,PAICOL,HUILA,2010,324,29.16,0
41518,PAICOL,HUILA,2011,404,36.36,0
41518,PAICOL,HUILA,2012,1632,146.88,0
41518,PAICOL,HUILA,2013,184,16.56,0
41518,PAICOL,HUILA,2014,340,30.6,0
41518,PAICOL,HUILA,2015,103,9.27,0
41518,PAICOL,HUILA,2016,292,26.28,0
41518,PAICOL,HUILA,2017,845,76.05,0
41518,PAICOL,HUILA,2018,198,17.82,0
41518,PAICOL,HUILA,2019,141,12.69,0
41518,PAICOL,HUILA,2020,228,20.52,0
41518,PAICOL,HUILA,2021,136,12.24,0
41518,PAICOL,HUILA,2022,295,26.55,0
41518,PAICOL,HUILA,2023,269,24.21,0
41518,PAICOL,HUILA,2024,505,45.45,0
41524,PALERMO,HUILA,2001,2671,240.39,0
41524,PALERMO,HUILA,2002,1661,149.48999999999998,0
41524,PALERMO,HUILA,2003,750,67.5,0
41524,PALERMO,HUILA,2004,1551,139.59,0
41524,PALERMO,HUILA,2005,1927,173.43,0
41524,PALERMO,HUILA,2006,3908,351.72,0
41524,PALERMO,HUILA,2007,3329,299.61,0
41524,PALERMO,HUILA,2008,2729,245.61,0
41524,PALERMO,HUILA,2009,4064,365.76,0
41524,PALERMO,HUILA,2010,1890,170.1,0
41524,PALERMO,HUILA,2011,1465,131.85,0
41524,PALERMO,HUILA,2012,6008,540.72,0
41524,PALERMO,HUILA,2013,1294,116.46,0
41524,PALERMO,HUILA,2014,3411,306.99,0
41524,PALERMO,HUILA,2015,994,89.46,0
41524,PALERMO,HUILA,2016,1048,94.32,0
41524,PALERMO,HUILA,2017,1493,134.37,0
41524,PALERMO,HUILA,2018,1132,101.88,0
41524,PALERMO,HUILA,2019,566,50.94,0
41524,PALERMO,HUILA,2020,226,20.34,0
41524,PALERMO,HUILA,2021,449,40.41,0
41524,PALERMO,HUILA,2022,318,28.62,0
41524,PALERMO,HUILA,2023,183,16.47,0
41524,PALERMO,HUILA,2024,464,41.76,0
41530,PALESTINA,HUILA,2001,304,27.36,0
41530,PALESTINA,HUILA,2002,389,35.01,0
41530,PALESTINA,HUILA,2003,98,8.82,0
41530,PALESTINA,HUILA,2004,317,28.53,0
41530,PALESTINA,HUILA,2005,386,34.74,0
41530,PALESTINA,HUILA,2006,943,84.86999999999999,0
41530,PALESTINA,HUILA,2007,821,73.89,0
41530,PALESTINA,HUILA,2008,957,86.13,0
41530,PALESTINA,HUILA,2009,978,88.02,0
41530,PALESTINA,HUILA,2010,714,64.25999999999999,0
41530,PALESTINA,HUILA,2011,1349,121.41,0
41530,PALESTINA,HUILA,2012,1105,99.45,0
41530,PALESTINA,HUILA,2013,208,18.72,0
41530,PALESTINA,HUILA,2014,133,11.97,0
41530,PALESTINA,HUILA,2015,55,4.95,0
41530,PALESTINA,HUILA,2016,415,37.35,0
41530,PALESTINA,HUILA,2017,1707,153.63,0
41530,PALESTINA,HUILA,2018,1124,101.16,0
41530,PALESTINA,HUILA,2019,1079,97.11,0
41530,PALESTINA,HUILA,2020,382,34.379999999999995,0
41530,PALESTINA,HUILA,2021,749,67.41,0
41530,PALESTINA,HUILA,2022,1000,90.0,0
41530,PALESTINA,HUILA,2023,764,68.75999999999999,0
