COD_DANE,NOMBRE_MPI,DPTO_CNMBR,baseline_forest_tc30,baseline_forest_tc50,baseline_forest_tc75,n_fragmentos,fuente,version_gfc,baseline_forest,area_municipio_ha,fecha_generacion
13600,RÍO VIEJO,BOLÍVAR,69762.10608860156,65223.88516741007,54837.28603590278,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,69762.10608860156,,2026-09-20T17:41:03
13620,SAN CRISTÓBAL,BOLÍVAR,345.4452750559851,243.58520961368328,140.63025419873986,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,345.4452750559851,,2026-09-20T17:41:03
13647,SAN ESTANISLAO,BOLÍVAR,5225.295034178897,4480.205535686767,2767.1063370132897,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5225.295034178897,,2026-09-20T17:41:03
13650,SAN FERNANDO,BOLÍVAR,18253.21614651188,14025.112879671648,6119.332352157991,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,18253.21614651188,,2026-09-20T17:41:03
13654,SAN JACINTO,BOLÍVAR,36961.11988155295,35298.27813439126,29975.38761553795,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,36961.11988155295,,2026-09-20T17:41:03
13655,SAN JACINTO DEL CAUCA,BOLÍVAR,42059.50533782219,37323.29665336957,28708.44684515257,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,42059.50533782219,,2026-09-20T17:41:03
13657,SAN JUAN NEPOMUCENO,BOLÍVAR,47233.419735193726,44385.1223523762,36793.5224513843,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,47233.419735193726,,2026-09-20T17:41:03
13667,SAN MARTÍN DE LOBA,BOLÍVAR,34153.969000759935,31516.528932451907,26153.834613191146,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,34153.969000759935,,2026-09-20T17:41:03
13670,SAN PABLO,BOLÍVAR,179635.2329446878,175008.76538088336,165104.19709799095,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,179635.2329446878,201856.82154992604,2026-09-20T17:41:03
13673,SANTA CATALINA,BOLÍVAR,6841.100633920461,5895.148619330187,4165.503786974958,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6841.100633920461,,2026-09-20T17:41:03
13683,SANTA ROSA,BOLÍVAR,5264.763962736668,4354.1506809247085,2715.8189674363166,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5264.763962736668,,2026-09-20T17:41:03
13688,SANTA ROSA DEL SUR,BOLÍVAR,214085.62753468327,208148.8621753057,196675.3161259584,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,214085.62753468327,,2026-09-20T17:41:03
13744,SIMITÍ,BOLÍVAR,96308.95765260996,88485.56570383582,71222.54003682006,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,96308.95765260996,,2026-09-20T17:41:03
13760,SOPLAVIENTO,BOLÍVAR,700.8920641691319,495.55155588218486,348.4489960749366,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,700.8920641691319,,2026-09-20T17:41:03
13780,TALAIGUA NUEVO,BOLÍVAR,4092.510427588122,2912.769986913692,1202.780808126986,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4092.510427588122,,2026-09-20T17:41:03
13810,TIQUISIO,BOLÍVAR,69705.91517785948,66284.99541533263,57504.84079203322,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,69705.91517785948,,2026-09-20T17:41:03
13836,TURBACO,BOLÍVAR,7096.985017335926,5782.212055371172,3353.24089858121,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7096.985017335926,,2026-09-20T17:41:03
13838,TURBANA,BOLÍVAR,4637.01883375768,3793.5086034072415,2285.7627880115447,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4637.01883375768,,2026-09-20T17:41:03
13873,VILLANUEVA,BOLÍVAR,7962.979041659074,7046.932297088371,4451.105720176468,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7962.979041659074,,2026-09-20T17:41:03
13894,ZAMBRANO,BOLÍVAR,19648.783364061022,18190.158741032585,13759.18160958934,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,19648.783364061022,,2026-09-20T17:41:03
15001,TUNJA,BOYACÁ,659.7262421666271,504.9246983509726,282.1237046002317,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,659.7262421666271,,2026-09-20T17:41:03
15022,ALMEIDA,BOYACÁ,3480.5098032330243,2617.154552533488,1545.2004847703429,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3480.5098032330243,,2026-09-20T17:41:03
15047,AQUITANIA,BOYACÁ,47239.16768761221,38089.495040383656,27621.122216710268,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,47239.16768761221,94035.45231397134,2026-09-20T17:41:03
15051,ARCABUCO,BOYACÁ,7449.700133472423,6544.332026893735,4971.770886033714,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7449.700133472423,,2026-09-20T17:41:03
15087,BELÉN,BOYACÁ,7515.215367681048,6194.944648654833,4132.655713466698,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7515.215367681048,,2026-09-20T17:41:03
15090,BERBEO,BOYACÁ,4211.720773382215,3408.1914445343714,2426.531689647113,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4211.720773382215,,2026-09-20T17:41:03
15092,BETÉITIVA,BOYACÁ,4652.518725200984,3551.8881964238867,2183.7215765246383,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4652.518725200984,,2026-09-20T17:41:03
15097,BOAVITA,BOYACÁ,7116.091492797971,4822.890851293989,2919.6235768696506,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7116.091492797971,,2026-09-20T17:41:03
15104,BOYACÁ,BOYACÁ,509.9375735509532,341.5122514160637,173.96312720633722,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,509.9375735509532,4794.11203638392,2026-09-20T17:41:03
15106,BRICEÑO,BOYACÁ,5392.656413256345,4982.388073204501,4018.162783836688,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5392.656413256345,,2026-09-20T17:41:03
15109,BUENAVISTA,BOYACÁ,8156.852673411311,7274.587999335897,5394.174249798379,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8156.852673411311,,2026-09-20T17:41:03
15114,BUSBANZÁ,BOYACÁ,956.0179561033432,687.5384674137604,436.9266996528178,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,956.0179561033432,,2026-09-20T17:41:03
15131,CALDAS,BOYACÁ,2949.792584807821,2410.117816720516,1622.4154612145778,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2949.792584807821,,2026-09-20T17:41:03
15135,CAMPOHERMOSO,BOYACÁ,22030.89679711858,18988.0253213758,13597.31442099438,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,22030.89679711858,,2026-09-20T17:41:03
15162,CERINZA,BOYACÁ,2220.601651835503,1693.9261643003406,1064.9165079532158,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2220.601651835503,,2026-09-20T17:41:03
15172,CHINAVITA,BOYACÁ,7933.808218277413,6231.996230241284,4314.783068401898,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7933.808218277413,,2026-09-20T17:41:03
15176,CHIQUINQUIRÁ,BOYACÁ,8224.832198397296,6989.860199574528,4265.643588844937,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8224.832198397296,,2026-09-20T17:41:03
15180,CHISCAS,BOYACÁ,26100.8824416544,22316.39193221533,13770.988083217548,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,26100.8824416544,,2026-09-20T17:41:03
15183,CHITA,BOYACÁ,38534.18739513463,31308.06136721354,23292.538278481985,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,38534.18739513463,,2026-09-20T17:41:03
15185,CHITARAQUE,BOYACÁ,12576.386635343257,10607.913370442117,7866.251284591295,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,12576.386635343257,,2026-09-20T17:41:03
15187,CHIVATÁ,BOYACÁ,92.41819433471652,68.50214566734154,47.34927217210952,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,92.41819433471652,4944.420387902163,2026-09-20T17:41:03
15189,CIÉNEGA,BOYACÁ,1966.37970206476,1590.7661598370723,780.1886524093585,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1966.37970206476,,2026-09-20T17:41:03
15204,CÓMBITA,BOYACÁ,2483.4714931390777,1828.2913017994376,1113.7975991373212,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2483.4714931390777,,2026-09-20T17:41:03
15212,COPER,BOYACÁ,13448.7711886242,12802.25377755851,11201.110057556809,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,13448.7711886242,,2026-09-20T17:41:03
15215,CORRALES,BOYACÁ,2485.684266307677,1861.5791385799128,1128.2037621088748,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2485.684266307677,,2026-09-20T17:41:03
15218,COVARACHÍA,BOYACÁ,2779.666925651537,1717.1089335969302,1078.2971464502673,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2779.666925651537,,2026-09-20T17:41:03
15223,CUBARÁ,BOYACÁ,104012.89410306088,101321.94251941644,89340.87179400166,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,104012.89410306088,,2026-09-20T17:41:03
15224,CUCAITA,BOYACÁ,360.2020067290177,304.25157222447905,192.00319237307053,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,360.2020067290177,,2026-09-20T17:41:03
15226,CUÍTIVA,BOYACÁ,808.5396745129865,632.2031893458229,405.3327952750421,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,808.5396745129865,,2026-09-20T17:41:03
15232,CHÍQUIZA,BOYACÁ,2952.136124720038,2365.3280096410926,1365.707245259001,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2952.136124720038,,2026-09-20T17:41:03
15236,CHIVOR,BOYACÁ,8133.581342809843,7220.995619461489,5348.042679878982,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8133.581342809843,10849.319931897142,2026-09-20T17:41:03
15238,DUITAMA,BOYACÁ,10136.83217751893,8124.904373157682,5105.366467942327,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,10136.83217751893,,2026-09-20T17:41:03
15244,EL COCUY,BOYACÁ,6727.529080522563,4149.51412779334,1372.4390501441335,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6727.529080522563,,2026-09-20T17:41:03
15248,EL ESPINO,BOYACÁ,4632.03661942919,3590.074641928206,1975.5014167763784,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4632.03661942919,,2026-09-20T17:41:03
15272,FIRAVITOBA,BOYACÁ,1166.297373098504,805.6266897381723,490.5090242595353,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1166.297373098504,,2026-09-20T17:41:03
15276,FLORESTA,BOYACÁ,3309.708762805368,2647.713330245554,1855.4520410030905,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3309.708762805368,,2026-09-20T17:41:03
15293,GACHANTIVÁ,BOYACÁ,3896.691544065432,3035.7747969951943,2191.3235353351893,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3896.691544065432,,2026-09-20T17:41:03
15296,GÁMEZA,BOYACÁ,3565.1689409155083,2542.2696730573884,1420.3813966600735,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3565.1689409155083,,2026-09-20T17:41:03
15299,GARAGOA,BOYACÁ,11741.108031385063,9187.169833863589,6566.272031144683,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,11741.108031385063,,2026-09-20T17:41:03
15317,GUACAMAYAS,BOYACÁ,3570.199712615173,2956.177269675405,1971.9305015562527,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3570.199712615173,,2026-09-20T17:41:03
15322,GUATEQUE,BOYACÁ,1087.1703874979414,513.9959731500845,189.58128292722216,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1087.1703874979414,,2026-09-20T17:41:03
15325,GUAYATÁ,BOYACÁ,7194.493568142324,6074.320689726877,3688.845277384388,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7194.493568142324,,2026-09-20T17:41:03
15332,GÜICÁN DE LA SIERRA,BOYACÁ,28451.89307577966,23194.0752283124,13574.585514586108,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,28451.89307577966,94989.97906922302,2026-09-20T17:41:03
15362,IZA,BOYACÁ,584.3161365644157,436.10998669804593,283.9725733664601,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,584.3161365644157,,2026-09-20T17:41:03
15367,JENESANO,BOYACÁ,671.0757343502754,393.97187979633406,186.36712387530184,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,671.0757343502754,,2026-09-20T17:41:03
15368,JERICÓ,BOYACÁ,3191.094674204948,2010.2931432402029,894.3321591058693,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3191.094674204948,,2026-09-20T17:41:03
15377,LABRANZAGRANDE,BOYACÁ,45248.02796069658,40765.2969901386,34264.44172685073,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,45248.02796069658,,2026-09-20T17:41:03
15380,LA CAPILLA,BOYACÁ,1960.98785592228,1372.4297342389982,716.9913061767095,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1960.98785592228,,2026-09-20T17:41:03
15401,LA VICTORIA,BOYACÁ,2479.5661849950675,2339.494773039478,2008.4757215544737,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2479.5661849950675,,2026-09-20T17:41:03
15403,LA UVITA,BOYACÁ,7138.270325677067,5451.467208407458,3022.2655826787104,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7138.270325677067,,2026-09-20T17:41:03
15407,VILLA DE LEYVA,BOYACÁ,4210.615264496119,3364.473815091276,2272.002103542167,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4210.615264496119,,2026-09-20T17:41:03
15425,MACANAL,BOYACÁ,12673.626708162872,10179.146901647471,6504.060193747562,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,12673.626708162872,,2026-09-20T17:41:03
15442,MARIPÍ,BOYACÁ,13814.74021924912,12766.307048322276,10546.06325257346,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,13814.74021924912,,2026-09-20T17:41:03
15455,MIRAFLORES,BOYACÁ,17077.76555418795,13880.922322644445,9816.318443846834,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,17077.76555418795,,2026-09-20T17:41:03
15464,MONGUA,BOYACÁ,22301.46395406139,18306.04123303773,12989.111731814177,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,22301.46395406139,,2026-09-20T17:41:03
15466,MONGUÍ,BOYACÁ,1799.2886177224914,1218.9385395023355,697.8014546687349,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1799.2886177224914,,2026-09-20T17:41:03
15469,MONIQUIRÁ,BOYACÁ,18428.543588234024,16180.293953125658,11948.643239688889,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,18428.543588234024,,2026-09-20T17:41:03
15476,MOTAVITA,BOYACÁ,430.5576568111165,318.285169264323,164.3897847449686,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,430.5576568111165,,2026-09-20T17:41:03
15480,MUZO,BOYACÁ,12053.468728263577,11263.48225346462,9717.02036660134,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,12053.468728263577,,2026-09-20T17:41:03
15491,NOBSA,BOYACÁ,2605.477001069007,2206.6793443669767,1497.7998786434157,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2605.477001069007,,2026-09-20T17:41:03
15494,NUEVO COLÓN,BOYACÁ,1096.3681633234776,778.3607062071334,401.7223589405491,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1096.3681633234776,,2026-09-20T17:41:03
15500,OICATÁ,BOYACÁ,339.0879251947392,246.13165136194613,154.7339500505034,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,339.0879251947392,,2026-09-20T17:41:03
15507,OTANCHE,BOYACÁ,44533.21554053319,43423.985020529646,40506.037979025255,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,44533.21554053319,,2026-09-20T17:41:03
15511,PACHAVITA,BOYACÁ,1858.345437566785,1145.5212037573228,570.5052028609454,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1858.345437566785,,2026-09-20T17:41:03
15514,PÁEZ,BOYACÁ,26645.802109320804,23933.73845818468,19396.30719570063,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,26645.802109320804,,2026-09-20T17:41:03
15516,PAIPA,BOYACÁ,14267.30752939966,12308.014136823447,9568.095956345687,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,14267.30752939966,,2026-09-20T17:41:03
15518,PAJARITO,BOYACÁ,26802.64272073064,25111.593904624,22357.554290085867,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,26802.64272073064,,2026-09-20T17:41:03
15522,PANQUEBA,BOYACÁ,2185.995421701707,1688.5284879393291,928.8194685080794,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2185.995421701707,,2026-09-20T17:41:03
15531,PAUNA,BOYACÁ,22165.60486825152,21017.370617685527,18169.90579167192,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,22165.60486825152,,2026-09-20T17:41:03
15533,PAYA,BOYACÁ,33004.27751670822,29708.435192840898,25928.34383697369,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,33004.27751670822,,2026-09-20T17:41:03
15537,PAZ DE RÍO,BOYACÁ,5512.393055894768,4361.384341879321,2358.4567278205177,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5512.393055894768,,2026-09-20T17:41:03
15542,PESCA,BOYACÁ,8962.717084358508,7400.408650112617,5225.655209082177,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8962.717084358508,26259.26338931342,2026-09-20T17:41:03
15550,PISBA,BOYACÁ,41106.4920055444,38629.40775037323,35185.41241342838,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,41106.4920055444,,2026-09-20T17:41:03
15572,PUERTO BOYACÁ,BOYACÁ,76005.34059886949,65220.79996879416,49600.64039433389,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,76005.34059886949,,2026-09-20T17:41:03
15580,QUÍPAMA,BOYACÁ,14909.029414399096,14149.549784359147,12322.157673477552,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,14909.029414399096,,2026-09-20T17:41:03
15599,RAMIRIQUÍ,BOYACÁ,5609.7917140221925,4508.543994681842,2987.79980770527,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,5609.7917140221925,,2026-09-20T17:41:03
15600,RÁQUIRA,BOYACÁ,9380.22021022586,7294.147382174397,4513.670646259171,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9380.22021022586,,2026-09-20T17:41:03
15621,RONDÓN,BOYACÁ,13479.848835789631,11459.642354179694,7773.726143101199,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,13479.848835789631,,2026-09-20T17:41:03
15632,SABOYÁ,BOYACÁ,9976.52541438975,7549.520723373855,4412.863509647387,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9976.52541438975,,2026-09-20T17:41:03
15638,SÁCHICA,BOYACÁ,205.0962045426432,102.98140950508872,48.57395253645353,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,205.0962045426432,,2026-09-20T17:41:03
15646,SAMACÁ,BOYACÁ,4880.953294599883,3902.5935438833935,2236.642848409904,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4880.953294599883,,2026-09-20T17:41:03
15660,SAN EDUARDO,BOYACÁ,8032.018032163802,6867.75577064065,5221.183646358258,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,8032.018032163802,,2026-09-20T17:41:03
15664,SAN JOSÉ DE PARE,BOYACÁ,6549.079963129931,5471.257506142806,3690.026625648336,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6549.079963129931,,2026-09-20T17:41:03
15667,SAN LUIS DE GACENO,BOYACÁ,26283.34056628081,21969.8446051417,15797.073385198328,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,26283.34056628081,,2026-09-20T17:41:03
15673,SAN MATEO,BOYACÁ,9313.646017925892,7672.04905082639,5204.725205991537,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,9313.646017925892,,2026-09-20T17:41:03
15676,SAN MIGUEL DE SEMA,BOYACÁ,6191.5736833324445,5348.279773539935,2754.971605465931,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6191.5736833324445,,2026-09-20T17:41:03
15681,SAN PABLO DE BORBUR,BOYACÁ,17373.71913832246,16435.190547679795,14238.06711064041,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,17373.71913832246,,2026-09-20T17:41:03
15686,SANTANA,BOYACÁ,6253.673113921822,5053.60316473941,3188.935307525625,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6253.673113921822,,2026-09-20T17:41:03
15690,SANTA MARÍA,BOYACÁ,24000.65227417509,21851.679315382786,17583.15228098007,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,24000.65227417509,30910.660649825128,2026-09-20T17:41:03
15693,SANTA ROSA DE VITERBO,BOYACÁ,4201.505479202627,3402.4737989036034,2236.8241785432497,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4201.505479202627,,2026-09-20T17:41:03
15696,SANTA SOFÍA,BOYACÁ,2437.4587130729683,1686.6630599172067,986.8899690403828,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,2437.4587130729683,,2026-09-20T17:41:03
15720,SATIVANORTE,BOYACÁ,4798.342007950801,3157.0557505757897,1549.1435514182922,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4798.342007950801,,2026-09-20T17:41:03
15723,SATIVASUR,BOYACÁ,1494.8598323684037,1063.027693273642,574.6546249956924,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1494.8598323684037,,2026-09-20T17:41:03
15740,SIACHOQUE,BOYACÁ,1129.876859863877,756.008071019407,363.0893007808912,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1129.876859863877,,2026-09-20T17:41:03
15753,SOATÁ,BOYACÁ,4357.278523068214,3304.950193613449,2042.550680519501,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4357.278523068214,,2026-09-20T17:41:03
15755,SOCOTÁ,BOYACÁ,36576.273538342495,29391.88842343681,20305.578471928697,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,36576.273538342495,,2026-09-20T17:41:03
15757,SOCHA,BOYACÁ,6020.74198961406,4129.100932280171,2289.9663915787287,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6020.74198961406,,2026-09-20T17:41:03
15759,SOGAMOSO,BOYACÁ,4378.552875612519,3293.4909714082937,2201.453737213087,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,4378.552875612519,20728.392530839472,2026-09-20T17:41:03
15761,SOMONDOCO,BOYACÁ,3951.651711175903,3113.862245641825,1896.0327957821848,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,3951.651711175903,,2026-09-20T17:41:03
15762,SORA,BOYACÁ,229.9510585842713,176.12473594716994,112.27577982115524,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,229.9510585842713,,2026-09-20T17:41:03
15763,SOTAQUIRÁ,BOYACÁ,16063.238577968865,14017.38475856728,10499.568790316824,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,16063.238577968865,29156.505078599108,2026-09-20T17:41:03
15764,SORACÁ,BOYACÁ,220.7405894587497,139.87858567186555,66.29021152063704,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,220.7405894587497,5566.056648899637,2026-09-20T17:41:03
15774,SUSACÓN,BOYACÁ,6577.940882086558,4799.336291475817,2727.897022293532,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,6577.940882086558,,2026-09-20T17:41:03
15776,SUTAMARCHÁN,BOYACÁ,1609.167744944668,996.7258640578552,504.6563027724325,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1609.167744944668,,2026-09-20T17:41:03
15778,SUTATENZA,BOYACÁ,871.0231905796439,390.43571590399046,112.51885542741364,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,871.0231905796439,,2026-09-20T17:41:03
15790,TASCO,BOYACÁ,7732.324239842694,5074.055484211549,2640.992351098491,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,7732.324239842694,20925.15171627165,2026-09-20T17:41:03
15798,TENZA,BOYACÁ,1332.6723649320616,627.0962205525465,242.39722522939675,,gee:UMD/hansen/global_forest_change_2024_v1_12,global_forest_change_2024_v1_12,1332.6723649320616,,2026-09-20T17:41:03
