COD_DANE,year,poblacion_dane,temp_media_c,prec_anual_mm,proyectos_carbono_co
15764,2010,,,,0
15764,2011,,,,0
15764,2012,,,,0
15764,2013,,,,0
15764,2014,,,,0
15764,2015,,,,0
15764,2016,,,,0
15764,2017,,,,0
15764,2018,,,,0
15764,2019,,,,0
15764,2020,,,,0
15764,2021,,,,0
15764,2022,,,,0
15764,2023,,,,0
15764,2024,,,,0
15774,2001,,,,0
15774,2002,,,,0
15774,2003,,,,0
15774,2004,,,,0
15774,2005,,,,0
15774,2006,,,,0
15774,2007,,,,0
15774,2008,,,,0
15774,2009,,,,0
15774,2010,,,,0
15774,2011,,,,0
15774,2012,,,,0
15774,2013,,,,0
15774,2014,,,,0
15774,2015,,,,0
15774,2016,,,,0
15774,2017,,,,0
15774,2018,,,,0
15774,2019,,,,0
15774,2020,,,,0
15774,2021,,,,0
15774,2022,,,,0
15774,2023,,,,0
15774,2024,,,,0
15776,2001,,,,0
15776,2002,,,,0
15776,2003,,,,0
15776,2004,,,,0
15776,2005,,,,0
15776,2006,,,,0
15776,2007,,,,0
15776,2008,,,,0
15776,2009,,,,0
15776,2010,,,,0
15776,2011,,,,0
15776,2012,,,,0
15776,2013,,,,0
15776,2014,,,,0
15776,2015,,,,0
15776,2016,,,,0
15776,2017,,,,0
15776,2018,,,,0
15776,2019,,,,0
15776,2020,,,,0
15776,2021,,,,0
15776,2022,,,,0
15776,2023,,,,0
15776,2024,,,,0
15778,2001,,,,0
15778,2002,,,,0
15778,2003,,,,0
15778,2004,,,,0
15778,2005,,,,0
15778,2006,,,,0
15778,2007,,,,0
15778,2008,,,,0
15778,2009,,,,0
15778,2010,,,,0
15778,2011,,,,0
15778,2012,,,,0
15778,2013,,,,0
15778,2014,,,,0
15778,2015,,,,0
15778,2016,,,,0
15778,2017,,,,0
15778,2018,,,,0
15778,2019,,,,0
15778,2020,,,,0
15778,2021,,,,0
15778,2022,,,,0
15778,2023,,,,0
15778,2024,,,,0
15790,2001,,,,0
15790,2002,,,,0
15790,2003,,,,0
15790,2004,,,,0
15790,2005,,,,0
15790,2006,,,,0
15790,2007,,,,0
15790,2008,,,,0
15790,2009,,,,0
15790,2010,,,,0
15790,2011,,,,0
15790,2012,,,,0
15790,2013,,,,0
15790,2014,,,,0
15790,2015,,,,0
15790,2016,,,,0
15790,2017,,,,0
15790,2018,,,,0
15790,2019,,,,0
15790,2020,,,,0
15790,2021,,,,0
15790,2022,,,,0
15790,2023,,,,0
15790,2024,,,,0
15798,2001,,,,0
15798,2002,,,,0
15798,2003,,,,0
15798,2004,,,,0
15798,2005,,,,0
15798,2006,,,,0
15798,2007,,,,0
15798,2008,,,,0
15798,2009,,,,0
15798,2010,,,,0
15798,2011,,,,0
15798,2012,,,,0
15798,2013,,,,0
15798,2014,,,,0
15798,2015,,,,0
15798,2016,,,,0
15798,2017,,,,0
15798,2018,,,,0
15798,2019,,,,0
15798,2020,,,,0
15798,2021,,,,0
15798,2022,,,,0
15798,2023,,,,0
15798,2024,,,,0
15804,2001,,,,0
15804,2002,,,,0
15804,2003,,,,0
15804,2004,,,,0
15804,2005,,,,0
15804,2006,,,,0
15804,2007,,,,0
15804,2008,,,,0
15804,2009,,,,0
15804,2010,,,,0
15804,2011,,,,0
15804,2012,,,,0
15804,2013,,,,0
15804,2014,,,,0
15804,2015,,,,0
15804,2016,,,,0
15804,2017,,,,0
15804,2018,,,,0
15804,2019,,,,0
15804,2020,,,,0
15804,2021,,,,0
15804,2022,,,,0
15804,2023,,,,0
15804,2024,,,,0
15806,2001,,,,0
15806,2002,,,,0
15806,2003,,,,0
15806,2004,,,,0
15806,2005,,,,0
15806,2006,,,,0
15806,2007,,,,0
15806,2008,,,,0
15806,2009,,,,0
15806,2010,,,,0
15806,2011,,,,0
15806,2012,,,,0
15806,2013,,,,0
15806,2014,,,,0
15806,2015,,,,0
15806,2016,,,,0
15806,2017,,,,0
15806,2018,,,,0
15806,2019,,,,0
15806,2020,,,,0
15806,2021,,,,0
15806,2022,,,,0
15806,2023,,,,0
15806,2024,,,,0
15808,2001,,,,0
15808,2002,,,,0
15808,2003,,,,0
15808,2004,,,,0
15808,2005,,,,0
15808,2006,,,,0
15808,2007,,,,0
15808,2008,,,,0
15808,2009,,,,0
15808,2010,,,,0
15808,2011,,,,0
15808,2012,,,,0
15808,2013,,,,0
15808,2014,,,,0
15808,2015,,,,0
15808,2016,,,,0
15808,2017,,,,0
15808,2018,,,,0
15808,2019,,,,0
15808,2020,,,,0
15808,2021,,,,0
15808,2022,,,,0
15808,2023,,,,0
15808,2024,,,,0
15810,2001,,,,0
15810,2002,,,,0
15810,2003,,,,0
15810,2004,,,,0
15810,2005,,,,0
15810,2006,,,,0
15810,2007,,,,0
15810,2008,,,,0
15810,2009,,,,0
15810,2010,,,,0
15810,2011,,,,0
15810,2012,,,,0
15810,2013,,,,0
15810,2014,,,,0
15810,2015,,,,0
15810,2016,,,,0
15810,2017,,,,0
15810,2018,,,,0
15810,2019,,,,0
15810,2020,,,,0
15810,2021,,,,0
15810,2022,,,,0
15810,2023,,,,0
15810,2024,,,,0
15814,2001,,,,0
15814,2002,,,,0
15814,2003,,,,0
15814,2004,,,,0
15814,2005,,,,0
15814,2006,,,,0
15814,2007,,,,0
15814,2008,,,,0
15814,2009,,,,0
15814,2010,,,,0
15814,2011,,,,0
15814,2012,,,,0
15814,2013,,,,0
15814,2014,,,,0
15814,2015,,,,0
15814,2016,,,,0
15814,2017,,,,0
15814,2018,,,,0
15814,2019,,,,0
15814,2020,,,,0
15814,2021,,,,0
15814,2022,,,,0
15814,2023,,,,0
15814,2024,,,,0
15816,2001,,,,0
15816,2002,,,,0
15816,2003,,,,0
15816,2004,,,,0
15816,2005,,,,0
15816,2006,,,,0
15816,2007,,,,0
15816,2008,,,,0
15816,2009,,,,0
15816,2010,,,,0
15816,2011,,,,0
15816,2012,,,,0
15816,2013,,,,0
15816,2014,,,,0
15816,2015,,,,0
15816,2016,,,,0
15816,2017,,,,0
15816,2018,,,,0
15816,2019,,,,0
15816,2020,,,,0
15816,2021,,,,0
15816,2022,,,,0
15816,2023,,,,0
15816,2024,,,,0
15820,2001,,,,0
15820,2002,,,,0
15820,2003,,,,0
15820,2004,,,,0
15820,2005,,,,0
15820,2006,,,,0
15820,2007,,,,0
15820,2008,,,,0
15820,2009,,,,0
15820,2010,,,,0
15820,2011,,,,0
15820,2012,,,,0
15820,2013,,,,0
15820,2014,,,,0
15820,2015,,,,0
15820,2016,,,,0
15820,2017,,,,0
15820,2018,,,,0
15820,2019,,,,0
15820,2020,,,,0
15820,2021,,,,0
15820,2022,,,,0
15820,2023,,,,0
15820,2024,,,,0
15822,2001,,,,0
15822,2002,,,,0
15822,2003,,,,0
15822,2004,,,,0
15822,2005,,,,0
15822,2006,,,,0
15822,2007,,,,0
15822,2008,,,,0
15822,2009,,,,0
15822,2010,,,,0
15822,2011,,,,0
15822,2012,,,,0
15822,2013,,,,0
15822,2014,,,,0
15822,2015,,,,0
15822,2016,,,,0
15822,2017,,,,0
15822,2018,,,,0
15822,2019,,,,0
15822,2020,,,,0
15822,2021,,,,0
15822,2022,,,,0
15822,2023,,,,0
15822,2024,,,,0
15832,2001,,,,0
15832,2002,,,,0
15832,2003,,,,0
15832,2004,,,,0
15832,2005,,,,0
15832,2006,,,,0
15832,2007,,,,0
15832,2008,,,,0
15832,2009,,,,0
15832,2010,,,,0
15832,2011,,,,0
15832,2012,,,,0
15832,2013,,,,0
15832,2014,,,,0
15832,2015,,,,0
15832,2016,,,,0
15832,2017,,,,0
15832,2018,,,,0
15832,2019,,,,0
15832,2020,,,,0
15832,2021,,,,0
15832,2022,,,,0
15832,2023,,,,0
15832,2024,,,,0
15835,2001,,,,0
15835,2002,,,,0
15835,2003,,,,0
15835,2004,,,,0
15835,2005,,,,0
15835,2006,,,,0
15835,2007,,,,0
15835,2008,,,,0
15835,2009,,,,0
15835,2010,,,,0
15835,2011,,,,0
15835,2012,,,,0
15835,2013,,,,0
15835,2014,,,,0
15835,2015,,,,0
15835,2016,,,,0
15835,2017,,,,0
15835,2018,,,,0
15835,2019,,,,0
15835,2020,,,,0
15835,2021,,,,0
15835,2022,,,,0
15835,2023,,,,0
15835,2024,,,,0
15837,2001,,,,0
15837,2002,,,,0
15837,2003,,,,0
15837,2004,,,,0
15837,2005,,,,0
15837,2006,,,,0
15837,2007,,,,0
15837,2008,,,,0
15837,2009,,,,0
15837,2010,,,,0
15837,2011,,,,0
15837,2012,,,,0
15837,2013,,,,0
15837,2014,,,,0
15837,2015,,,,0
15837,2016,,,,0
15837,2017,,,,0
15837,2018,,,,0
15837,2019,,,,0
15837,2020,,,,0
15837,2021,,,,0
15837,2022,,,,0
15837,2023,,,,0
15837,2024,,,,0
15839,2001,,,,0
15839,2002,,,,0
15839,2003,,,,0
15839,2004,,,,0
15839,2005,,,,0
15839,2006,,,,0
15839,2007,,,,0
15839,2008,,,,0
15839,2009,,,,0
15839,2010,,,,0
15839,2011,,,,0
15839,2012,,,,0
15839,2013,,,,0
15839,2014,,,,0
15839,2015,,,,0
15839,2016,,,,0
15839,2017,,,,0
15839,2018,,,,0
15839,2019,,,,0
15839,2020,,,,0
15839,2021,,,,0
15839,2022,,,,0
15839,2023,,,,0
15839,2024,,,,0
15842,2001,,,,0
15842,2002,,,,0
15842,2003,,,,0
15842,2004,,,,0
15842,2005,,,,0
15842,2006,,,,0
15842,2007,,,,0
15842,2008,,,,0
15842,2009,,,,0
15842,2010,,,,0
15842,2011,,,,0
15842,2012,,,,0
15842,2013,,,,0
15842,2014,,,,0
15842,2015,,,,0
15842,2016,,,,0
15842,2017,,,,0
15842,2018,,,,0
15842,2019,,,,0
15842,2020,,,,0
15842,2021,,,,0
15842,2022,,,,0
15842,2023,,,,0
15842,2024,,,,0
15861,2001,,,,0
15861,2002,,,,0
15861,2003,,,,0
15861,2004,,,,0
15861,2005,,,,0
15861,2006,,,,0
15861,2007,,,,0
15861,2008,,,,0
15861,2009,,,,0
15861,2010,,,,0
15861,2011,,,,0
15861,2012,,,,0
15861,2013,,,,0
15861,2014,,,,0
15861,2015,,,,0
15861,2016,,,,0
15861,2017,,,,0
15861,2018,,,,0
15861,2019,,,,0
15861,2020,,,,0
15861,2021,,,,0
15861,2022,,,,0
15861,2023,,,,0
15861,2024,,,,0
15879,2001,,,,0
15879,2002,,,,0
15879,2003,,,,0
15879,2004,,,,0
15879,2005,,,,0
15879,2006,,,,0
15879,2007,,,,0
15879,2008,,,,0
15879,2009,,,,0
15879,2010,,,,0
15879,2011,,,,0
15879,2012,,,,0
15879,2013,,,,0
15879,2014,,,,0
15879,2015,,,,0
15879,2016,,,,0
15879,2017,,,,0
15879,2018,,,,0
15879,2019,,,,0
15879,2020,,,,0
15879,2021,,,,0
15879,2022,,,,0
15879,2023,,,,0
15879,2024,,,,0
15897,2001,,,,0
15897,2002,,,,0
15897,2003,,,,0
15897,2004,,,,0
15897,2005,,,,0
15897,2006,,,,0
15897,2007,,,,0
15897,2008,,,,0
15897,2009,,,,0
15897,2010,,,,0
15897,2011,,,,0
15897,2012,,,,0
15897,2013,,,,0
15897,2014,,,,0
15897,2015,,,,0
15897,2016,,,,0
15897,2017,,,,0
15897,2018,,,,0
15897,2019,,,,0
15897,2020,,,,0
15897,2021,,,,0
15897,2022,,,,0
15897,2023,,,,0
15897,2024,,,,0
17001,2001,,,,0
17001,2002,,,,0
17001,2003,,,,0
17001,2004,,,,0
17001,2005,,,,0
17001,2006,,,,0
17001,2007,,,,0
17001,2008,,,,0
17001,2009,,,,0
17001,2010,,,,0
17001,2011,,,,0
17001,2012,,,,0
17001,2013,,,,0
17001,2014,,,,0
17001,2015,,,,0
17001,2016,,,,0
17001,2017,,,,0
17001,2018,,,,0
17001,2019,,,,0
17001,2020,,,,0
17001,2021,,,,0
17001,2022,,,,0
17001,2023,,,,0
17001,2024,,,,0
17013,2001,,,,0
17013,2002,,,,0
17013,2003,,,,0
17013,2004,,,,0
17013,2005,,,,0
17013,2006,,,,0
17013,2007,,,,0
17013,2008,,,,0
17013,2009,,,,0
17013,2010,,,,0
17013,2011,,,,0
17013,2012,,,,0
17013,2013,,,,0
17013,2014,,,,0
17013,2015,,,,0
17013,2016,,,,0
17013,2017,,,,0
17013,2018,,,,0
17013,2019,,,,0
17013,2020,,,,0
17013,2021,,,,0
17013,2022,,,,0
17013,2023,,,,0
17013,2024,,,,0
17042,2001,,,,0
17042,2002,,,,0
17042,2003,,,,0
17042,2004,,,,0
17042,2005,,,,0
17042,2006,,,,0
17042,2007,,,,0
17042,2008,,,,0
17042,2009,,,,0
17042,2010,,,,0
17042,2011,,,,0
17042,2012,,,,0
17042,2013,,,,0
17042,2014,,,,0
17042,2015,,,,0
17042,2016,,,,0
17042,2017,,,,0
17042,2018,,,,0
17042,2019,,,,0
17042,2020,,,,0
17042,2021,,,,0
17042,2022,,,,0
17042,2023,,,,0
17042,2024,,,,0
17050,2001,,,,0
17050,2002,,,,0
17050,2003,,,,0
17050,2004,,,,0
17050,2005,,,,0
17050,2006,,,,0
17050,2007,,,,0
17050,2008,,,,0
17050,2009,,,,0
17050,2010,,,,0
17050,2011,,,,0
17050,2012,,,,0
17050,2013,,,,0
17050,2014,,,,0
17050,2015,,,,0
17050,2016,,,,0
17050,2017,,,,0
17050,2018,,,,0
17050,2019,,,,0
17050,2020,,,,0
17050,2021,,,,0
17050,2022,,,,0
17050,2023,,,,0
17050,2024,,,,0
17088,2001,,,,0
17088,2002,,,,0
17088,2003,,,,0
17088,2004,,,,0
17088,2005,,,,0
17088,2006,,,,0
17088,2007,,,,0
17088,2008,,,,0
17088,2009,,,,0
17088,2010,,,,0
17088,2011,,,,0
17088,2012,,,,0
17088,2013,,,,0
17088,2014,,,,0
17088,2015,,,,0
17088,2016,,,,0
17088,2017,,,,0
17088,2018,,,,0
17088,2019,,,,0
17088,2020,,,,0
17088,2021,,,,0
17088,2022,,,,0
17088,2023,,,,0
17088,2024,,,,0
17174,2001,,,,0
17174,2002,,,,0
17174,2003,,,,0
17174,2004,,,,0
17174,2005,,,,0
17174,2006,,,,0
17174,2007,,,,0
17174,2008,,,,0
17174,2009,,,,0
17174,2010,,,,0
17174,2011,,,,0
17174,2012,,,,0
17174,2013,,,,0
17174,2014,,,,0
17174,2015,,,,0
17174,2016,,,,0
17174,2017,,,,0
17174,2018,,,,0
17174,2019,,,,0
17174,2020,,,,0
17174,2021,,,,0
17174,2022,,,,0
17174,2023,,,,0
17174,2024,,,,0
17272,2001,,,,0
17272,2002,,,,0
17272,2003,,,,0
17272,2004,,,,0
17272,2005,,,,0
17272,2006,,,,0
17272,2007,,,,0
17272,2008,,,,0
17272,2009,,,,0
17272,2010,,,,0
17272,2011,,,,0
17272,2012,,,,0
17272,2013,,,,0
17272,2014,,,,0
17272,2015,,,,0
17272,2016,,,,0
17272,2017,,,,0
17272,2018,,,,0
17272,2019,,,,0
17272,2020,,,,0
17272,2021,,,,0
17272,2022,,,,0
17272,2023,,,,0
17272,2024,,,,0
17380,2001,,,,0
17380,2002,,,,0
17380,2003,,,,0
17380,2004,,,,0
17380,2005,,,,0
17380,2006,,,,0
17380,2007,,,,0
17380,2008,,,,0
17380,2009,,,,0
17380,2010,,,,0
17380,2011,,,,0
17380,2012,,,,0
17380,2013,,,,0
17380,2014,,,,0
17380,2015,,,,0
17380,2016,,,,0
17380,2017,,,,0
17380,2018,,,,0
17380,2019,,,,0
17380,2020,,,,0
17380,2021,,,,0
17380,2022,,,,0
17380,2023,,,,0
17380,2024,,,,0
17388,2001,,,,0
17388,2002,,,,0
17388,2003,,,,0
17388,2004,,,,0
17388,2005,,,,0
17388,2006,,,,0
17388,2007,,,,0
17388,2008,,,,0
17388,2009,,,,0
17388,2010,,,,0
17388,2011,,,,0
17388,2012,,,,0
17388,2013,,,,0
17388,2014,,,,0
17388,2015,,,,0
17388,2016,,,,0
17388,2017,,,,0
17388,2018,,,,0
17388,2019,,,,0
17388,2020,,,,0
17388,2021,,,,0
17388,2022,,,,0
17388,2023,,,,0
17388,2024,,,,0
17433,2001,,,,0
17433,2002,,,,0
17433,2003,,,,0
17433,2004,,,,0
17433,2005,,,,0
17433,2006,,,,0
17433,2007,,,,0
17433,2008,,,,0
17433,2009,,,,0
17433,2010,,,,0
17433,2011,,,,0
17433,2012,,,,0
17433,2013,,,,0
17433,2014,,,,0
17433,2015,,,,0
17433,2016,,,,0
17433,2017,,,,0
17433,2018,,,,0
17433,2019,,,,0
17433,2020,,,,0
17433,2021,,,,0
17433,2022,,,,0
17433,2023,,,,0
17433,2024,,,,0
17442,2001,,,,0
17442,2002,,,,0
17442,2003,,,,0
17442,2004,,,,0
17442,2005,,,,0
17442,2006,,,,0
17442,2007,,,,0
17442,2008,,,,0
17442,2009,,,,0
17442,2010,,,,0
17442,2011,,,,0
17442,2012,,,,0
17442,2013,,,,0
17442,2014,,,,0
17442,2015,,,,0
17442,2016,,,,0
17442,2017,,,,0
17442,2018,,,,0
17442,2019,,,,0
17442,2020,,,,0
17442,2021,,,,0
17442,2022,,,,0
17442,2023,,,,0
17442,2024,,,,0
17444,2001,,,,0
17444,2002,,,,0
17444,2003,,,,0
17444,2004,,,,0
17444,2005,,,,0
17444,2006,,,,0
17444,2007,,,,0
17444,2008,,,,0
17444,2009,,,,0
17444,2010,,,,0
17444,2011,,,,0
17444,2012,,,,0
17444,2013,,,,0
17444,2014,,,,0
17444,2015,,,,0
17444,2016,,,,0
17444,2017,,,,0
17444,2018,,,,0
17444,2019,,,,0
17444,2020,,,,0
17444,2021,,,,0
17444,2022,,,,0
17444,2023,,,,0
17444,2024,,,,0
17446,2001,,,,0
17446,2002,,,,0
17446,2003,,,,0
17446,2004,,,,0
17446,2005,,,,0
17446,2006,,,,0
17446,2007,,,,0
17446,2008,,,,0
17446,2009,,,,0
17446,2010,,,,0
17446,2011,,,,0
17446,2012,,,,0
17446,2013,,,,0
17446,2014,,,,0
17446,2015,,,,0
17446,2016,,,,0
17446,2017,,,,0
17446,2018,,,,0
17446,2019,,,,0
17446,2020,,,,0
17446,2021,,,,0
17446,2022,,,,0
17446,2023,,,,0
17446,2024,,,,0
17486,2001,,,,0
17486,2002,,,,0
17486,2003,,,,0
17486,2004,,,,0
17486,2005,,,,0
17486,2006,,,,0
17486,2007,,,,0
17486,2008,,,,0
17486,2009,,,,0
17486,2010,,,,0
17486,2011,,,,0
17486,2012,,,,0
17486,2013,,,,0
17486,2014,,,,0
17486,2015,,,,0
17486,2016,,,,0
17486,2017,,,,0
17486,2018,,,,0
17486,2019,,,,0
17486,2020,,,,0
17486,2021,,,,0
17486,2022,,,,0
17486,2023,,,,0
17486,2024,,,,0
17495,2001,,,,0
17495,2002,,,,0
17495,2003,,,,0
17495,2004,,,,0
17495,2005,,,,0
17495,2006,,,,0
17495,2007,,,,0
17495,2008,,,,0
17495,2009,,,,0
17495,2010,,,,0
17495,2011,,,,0
17495,2012,,,,0
17495,2013,,,,0
17495,2014,,,,0
17495,2015,,,,0
17495,2016,,,,0
17495,2017,,,,0
17495,2018,,,,0
17495,2019,,,,0
17495,2020,,,,0
17495,2021,,,,0
17495,2022,,,,0
17495,2023,,,,0
17495,2024,,,,0
17513,2001,,,,0
17513,2002,,,,0
17513,2003,,,,0
17513,2004,,,,0
17513,2005,,,,0
17513,2006,,,,0
17513,2007,,,,0
17513,2008,,,,0
17513,2009,,,,0
17513,2010,,,,0
17513,2011,,,,0
17513,2012,,,,0
17513,2013,,,,0
17513,2014,,,,0
17513,2015,,,,0
17513,2016,,,,0
17513,2017,,,,0
17513,2018,,,,0
17513,2019,,,,0
17513,2020,,,,0
17513,2021,,,,0
17513,2022,,,,0
17513,2023,,,,0
17513,2024,,,,0
17524,2001,,,,0
17524,2002,,,,0
17524,2003,,,,0
17524,2004,,,,0
17524,2005,,,,0
17524,2006,,,,0
17524,2007,,,,0
17524,2008,,,,0
17524,2009,,,,0
17524,2010,,,,0
17524,2011,,,,0
17524,2012,,,,0
17524,2013,,,,0
17524,2014,,,,0
17524,2015,,,,0
17524,2016,,,,0
17524,2017,,,,0
17524,2018,,,,0
17524,2019,,,,0
17524,2020,,,,0
17524,2021,,,,0
17524,2022,,,,0
17524,2023,,,,0
17524,2024,,,,0
17541,2001,,,,0
17541,2002,,,,0
17541,2003,,,,0
17541,2004,,,,0
17541,2005,,,,0
17541,2006,,,,0
17541,2007,,,,0
17541,2008,,,,0
17541,2009,,,,0
17541,2010,,,,0
17541,2011,,,,0
17541,2012,,,,0
17541,2013,,,,0
17541,2014,,,,0
17541,2015,,,,0
17541,2016,,,,0
17541,2017,,,,0
17541,2018,,,,0
17541,2019,,,,0
17541,2020,,,,0
17541,2021,,,,0
17541,2022,,,,0
17541,2023,,,,0
17541,2024,,,,0
17614,2001,,,,0
17614,2002,,,,0
17614,2003,,,,0
17614,2004,,,,0
17614,2005,,,,0
17614,2006,,,,0
17614,2007,,,,0
17614,2008,,,,0
17614,2009,,,,0
17614,2010,,,,0
17614,2011,,,,0
17614,2012,,,,0
17614,2013,,,,0
17614,2014,,,,0
17614,2015,,,,0
17614,2016,,,,0
17614,2017,,,,0
17614,2018,,,,0
17614,2019,,,,0
17614,2020,,,,0
17614,2021,,,,0
17614,2022,,,,0
17614,2023,,,,0
17614,2024,,,,0
17616,2001,,,,0
17616,2002,,,,0
17616,2003,,,,0
17616,2004,,,,0
17616,2005,,,,0
17616,2006,,,,0
17616,2007,,,,0
17616,2008,,,,0
17616,2009,,,,0
17616,2010,,,,0
17616,2011,,,,0
17616,2012,,,,0
17616,2013,,,,0
17616,2014,,,,0
17616,2015,,,,0
17616,2016,,,,0
17616,2017,,,,0
17616,2018,,,,0
17616,2019,,,,0
17616,2020,,,,0
17616,2021,,,,0
17616,2022,,,,0
17616,2023,,,,0
17616,2024,,,,0
17653,2001,,,,0
17653,2002,,,,0
17653,2003,,,,0
17653,2004,,,,0
17653,2005,,,,0
17653,2006,,,,0
17653,2007,,,,0
17653,2008,,,,0
17653,2009,,,,0
17653,2010,,,,0
17653,2011,,,,0
17653,2012,,,,0
17653,2013,,,,0
17653,2014,,,,0
17653,2015,,,,0
17653,2016,,,,0
17653,2017,,,,0
17653,2018,,,,0
17653,2019,,,,0
17653,2020,,,,0
17653,2021,,,,0
17653,2022,,,,0
17653,2023,,,,0
17653,2024,,,,0
17662,2001,,,,0
17662,2002,,,,0
17662,2003,,,,0
17662,2004,,,,0
17662,2005,,,,0
17662,2006,,,,0
17662,2007,,,,0
17662,2008,,,,0
17662,2009,,,,0
17662,2010,,,,0
17662,2011,,,,0
17662,2012,,,,0
17662,2013,,,,0
17662,2014,,,,0
17662,2015,,,,0
17662,2016,,,,0
17662,2017,,,,0
17662,2018,,,,0
17662,2019,,,,0
17662,2020,,,,0
17662,2021,,,,0
17662,2022,,,,0
17662,2023,,,,0
17662,2024,,,,0
17665,2001,,,,0
17665,2002,,,,0
17665,2003,,,,0
17665,2004,,,,0
17665,2005,,,,0
17665,2006,,,,0
17665,2007,,,,0
17665,2008,,,,0
17665,2009,,,,0
17665,2010,,,,0
17665,2011,,,,0
17665,2012,,,,0
17665,2013,,,,0
17665,2014,,,,0
17665,2015,,,,0
17665,2016,,,,0
17665,2017,,,,0
17665,2018,,,,0
17665,2019,,,,0
17665,2020,,,,0
17665,2021,,,,0
17665,2022,,,,0
17665,2023,,,,0
17665,2024,,,,0
17777,2001,,,,0
17777,2002,,,,0
17777,2003,,,,0
17777,2004,,,,0
17777,2005,,,,0
17777,2006,,,,0
17777,2007,,,,0
17777,2008,,,,0
17777,2009,,,,0
17777,2010,,,,0
17777,2011,,,,0
17777,2012,,,,0
17777,2013,,,,0
17777,2014,,,,0
17777,2015,,,,0
17777,2016,,,,0
17777,2017,,,,0
17777,2018,,,,0
17777,2019,,,,0
17777,2020,,,,0
17777,2021,,,,0
17777,2022,,,,0
17777,2023,,,,0
17777,2024,,,,0
17867,2001,,,,0
17867,2002,,,,0
17867,2003,,,,0
17867,2004,,,,0
17867,2005,,,,0
17867,2006,,,,0
17867,2007,,,,0
17867,2008,,,,0
17867,2009,,,,0
17867,2010,,,,0
17867,2011,,,,0
17867,2012,,,,0
17867,2013,,,,0
17867,2014,,,,0
17867,2015,,,,0
17867,2016,,,,0
17867,2017,,,,0
17867,2018,,,,0
17867,2019,,,,0
17867,2020,,,,0
17867,2021,,,,0
17867,2022,,,,0
17867,2023,,,,0
17867,2024,,,,0
17873,2001,,,,0
17873,2002,,,,0
17873,2003,,,,0
17873,2004,,,,0
17873,2005,,,,0
17873,2006,,,,0
17873,2007,,,,0
17873,2008,,,,0
17873,2009,,,,0
17873,2010,,,,0
17873,2011,,,,0
17873,2012,,,,0
17873,2013,,,,0
17873,2014,,,,0
17873,2015,,,,0
17873,2016,,,,0
17873,2017,,,,0
17873,2018,,,,0
17873,2019,,,,0
17873,2020,,,,0
17873,2021,,,,0
17873,2022,,,,0
17873,2023,,,,0
17873,2024,,,,0
17877,2001,,,,0
17877,2002,,,,0
17877,2003,,,,0
17877,2004,,,,0
17877,2005,,,,0
17877,2006,,,,0
17877,2007,,,,0
17877,2008,,,,0
17877,2009,,,,0
17877,2010,,,,0
17877,2011,,,,0
17877,2012,,,,0
17877,2013,,,,0
17877,2014,,,,0
17877,2015,,,,0
17877,2016,,,,0
17877,2017,,,,0
17877,2018,,,,0
17877,2019,,,,0
17877,2020,,,,0
17877,2021,,,,0
17877,2022,,,,0
17877,2023,,,,0
17877,2024,,,,0
18001,2001,,,,0
18001,2002,,,,0
18001,2003,,,,0
18001,2004,,,,0
18001,2005,,,,0
18001,2006,,,,0
18001,2007,,,,0
18001,2008,,,,0
18001,2009,,,,0
18001,2010,,,,0
18001,2011,,,,0
18001,2012,,,,0
18001,2013,,,,0
18001,2014,,,,0
18001,2015,,,,0
18001,2016,,,,0
18001,2017,,,,0
18001,2018,,,,0
18001,2019,,,,0
18001,2020,,,,0
18001,2021,,,,0
18001,2022,,,,0
18001,2023,,,,0
18001,2024,,,,0
18029,2001,,,,0
18029,2002,,,,0
18029,2003,,,,0
18029,2004,,,,0
18029,2005,,,,0
18029,2006,,,,0
18029,2007,,,,0
18029,2008,,,,0
18029,2009,,,,0
18029,2010,,,,0
18029,2011,,,,0
18029,2012,,,,0
18029,2013,,,,0
18029,2014,,,,0
18029,2015,,,,0
18029,2016,,,,0
18029,2017,,,,0
18029,2018,,,,0
18029,2019,,,,0
18029,2020,,,,0
18029,2021,,,,0
18029,2022,,,,0
18029,2023,,,,0
18029,2024,,,,0
18094,2001,,,,0
18094,2002,,,,0
18094,2003,,,,0
18094,2004,,,,0
18094,2005,,,,0
18094,2006,,,,0
18094,2007,,,,0
18094,2008,,,,0
18094,2009,,,,0
18094,2010,,,,0
18094,2011,,,,0
18094,2012,,,,0
18094,2013,,,,0
18094,2014,,,,0
18094,2015,,,,0
18094,2016,,,,0
18094,2017,,,,0
18094,2018,,,,0
18094,2019,,,,0
18094,2020,,,,0
18094,2021,,,,0
18094,2022,,,,0
18094,2023,,,,0
18094,2024,,,,0
18150,2001,,,,0
18150,2002,,,,0
18150,2003,,,,0
18150,2004,,,,0
18150,2005,,,,0
18150,2006,,,,0
18150,2007,,,,0
18150,2008,,,,0
18150,2009,,,,0
18150,2010,,,,0
18150,2011,,,,0
18150,2012,,,,0
18150,2013,,,,0
18150,2014,,,,0
18150,2015,,,,0
18150,2016,,,,0
18150,2017,,,,0
18150,2018,,,,0
18150,2019,,,,0
18150,2020,,,,0
18150,2021,,,,0
18150,2022,,,,0
18150,2023,,,,0
18150,2024,,,,0
18205,2001,,,,0
18205,2002,,,,0
18205,2003,,,,0
18205,2004,,,,0
18205,2005,,,,0
