COD_DANE,NOMBRE_MPI,DPTO_CNMBR,area_municipio_ha,bosque_base_ha,area_redd_ha,n_proyectos,anio_primer_proyecto,area_proyecto_max_ha,tratado,dosis_area_cruda,dosis_bosque_cruda,desborda_area,desborda_bosque,dosis_area,dosis_bosque,umbral_dosel,truncada,fecha_generacion
13062,ARROYOHONDO,BOLÍVAR,16370.34020109004,2535.3670244760315,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13074,BARRANCO DE LOBA,BOLÍVAR,43026.69206195078,26594.575486037516,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13140,CALAMAR,BOLÍVAR,25526.44524523333,5641.8159271922,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13160,CANTAGALLO,BOLÍVAR,88042.22794970544,82031.09710040846,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13188,CICUCO,BOLÍVAR,13306.194090391104,3150.2788656941584,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13212,CÓRDOBA,BOLÍVAR,59690.71200148171,19276.899392786218,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13222,CLEMENCIA,BOLÍVAR,8530.840075959472,3377.4165755419767,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13244,EL CARMEN DE BOLÍVAR,BOLÍVAR,94574.31882025374,77905.07688334314,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13248,EL GUAMO,BOLÍVAR,38296.771281064335,17730.04070006759,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13268,EL PEÑÓN,BOLÍVAR,31849.95751278408,22954.01773243065,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13300,HATILLO DE LOBA,BOLÍVAR,19404.654491457688,8081.780841461876,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13430,MAGANGUÉ,BOLÍVAR,112910.42250787618,32617.83959631001,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13433,MAHATES,BOLÍVAR,43209.39818750541,12247.897279446912,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13440,MARGARITA,BOLÍVAR,29328.34439557429,13551.16792312975,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13442,MARÍA LA BAJA,BOLÍVAR,56106.22538366615,26661.48603622713,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13458,MONTECRISTO,BOLÍVAR,209071.87855547864,205610.43609900295,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13468,SANTA CRUZ DE MOMPOX,BOLÍVAR,65152.48076825211,24890.64765807052,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13473,MORALES,BOLÍVAR,134582.9297269304,84953.79692617242,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13490,NOROSÍ,BOLÍVAR,41587.35902791152,39494.823789562215,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13549,PINILLOS,BOLÍVAR,77470.2901789637,37109.82837598791,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13580,REGIDOR,BOLÍVAR,18319.62304878807,11368.019017285347,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13600,RÍO VIEJO,BOLÍVAR,84408.1132083535,70212.81737751229,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13620,SAN CRISTÓBAL,BOLÍVAR,4226.366349590244,347.4848420794833,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13647,SAN ESTANISLAO,BOLÍVAR,21157.542165562078,5257.626154756322,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13650,SAN FERNANDO,BOLÍVAR,31701.04095193845,18369.561116770503,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13654,SAN JACINTO,BOLÍVAR,44265.254303889546,37193.50195619741,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13655,SAN JACINTO DEL CAUCA,BOLÍVAR,56945.54159800738,42332.00527299947,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13657,SAN JUAN NEPOMUCENO,BOLÍVAR,63081.56676718731,47535.50814481255,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13667,SAN MARTÍN DE LOBA,BOLÍVAR,44965.1888972876,34373.85493934217,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13670,SAN PABLO,BOLÍVAR,201856.82154992604,180805.2634158253,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13673,SANTA CATALINA,BOLÍVAR,16458.47014899683,6884.245508310835,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13683,SANTA ROSA,BOLÍVAR,15460.62489268027,5297.045601554976,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13688,SANTA ROSA DEL SUR,BOLÍVAR,238009.40849906052,215477.98102389136,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13744,SIMITÍ,BOLÍVAR,135285.88361269335,96934.09363675496,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13760,SOPLAVIENTO,BOLÍVAR,9253.360995251474,705.4985376560306,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13780,TALAIGUA NUEVO,BOLÍVAR,24908.16532993843,4119.541280889266,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13810,TIQUISIO,BOLÍVAR,76199.57742080615,70154.93802395593,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13836,TURBACO,BOLÍVAR,20249.382518490354,7142.8924691064085,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13838,TURBANA,BOLÍVAR,19109.522795924597,4652.077856311645,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13873,VILLANUEVA,BOLÍVAR,13302.522616952923,8013.060898617476,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
13894,ZAMBRANO,BOLÍVAR,30895.215102085065,19774.273894312937,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15001,TUNJA,BOYACÁ,11948.149213662173,663.8326350749753,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15022,ALMEIDA,BOYACÁ,5757.419238083167,3502.97808192972,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15047,AQUITANIA,BOYACÁ,94035.45231397134,47554.03453189989,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15051,ARCABUCO,BOYACÁ,13766.90495331273,7498.755332449765,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15087,BELÉN,BOYACÁ,16277.417938957333,7565.672234651281,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15090,BERBEO,BOYACÁ,5790.362493825244,4239.611511042682,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15092,BETÉITIVA,BOYACÁ,10166.571258869608,4682.400697812431,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15097,BOAVITA,BOYACÁ,14498.592608897308,7161.833789142145,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15104,BOYACÁ,BOYACÁ,4794.11203638392,514.0032275115142,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15106,BRICEÑO,BOYACÁ,6451.202733322847,5427.958547508197,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15109,BUENAVISTA,BOYACÁ,11001.0244960101,8211.519545668238,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15114,BUSBANZÁ,BOYACÁ,2530.119285312638,962.4724786403048,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15131,CALDAS,BOYACÁ,7885.692331595853,2970.4344632094326,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15135,CAMPOHERMOSO,BOYACÁ,29817.3530550324,22177.068699654475,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15162,CERINZA,BOYACÁ,6345.306993467703,2236.0619788432587,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15172,CHINAVITA,BOYACÁ,13613.765324208043,7987.951338985366,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15176,CHIQUINQUIRÁ,BOYACÁ,16477.83845240584,8276.673606957804,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15180,CHISCAS,BOYACÁ,65728.07651082613,26272.229358756544,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15183,CHITA,BOYACÁ,67580.77812998259,38788.575480172,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15185,CHITARAQUE,BOYACÁ,15826.948365420349,12658.173822889072,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15187,CHIVATÁ,BOYACÁ,4944.420387902163,93.15244372813396,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15189,CIÉNEGA,BOYACÁ,5389.700594260351,1979.853872769571,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15204,CÓMBITA,BOYACÁ,13804.431719620548,2499.4791047343965,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15212,COPER,BOYACÁ,14967.79666150646,13536.616072387984,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15215,CORRALES,BOYACÁ,6072.656428815855,2502.1708607241835,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15218,COVARACHÍA,BOYACÁ,10221.42357467598,2797.170068587866,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15223,CUBARÁ,BOYACÁ,115368.52877850932,103979.958936526,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15224,CUCAITA,BOYACÁ,4205.813397301153,362.36156549814655,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15226,CUÍTIVA,BOYACÁ,4403.840244527342,813.8510036748435,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15232,CHÍQUIZA,BOYACÁ,11631.838499388508,2970.7758611786,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15236,CHIVOR,BOYACÁ,10849.319931897142,8187.351499124225,937.0,1,2014.0,937.0,1,0.08636486027527014,0.11444482383591666,0,0,0.08636486027527014,0.11444482383591666,30,1,2026-09-20T18:06:24
15238,DUITAMA,BOYACÁ,23357.79832713049,10204.001774105964,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15244,EL COCUY,BOYACÁ,23778.95666807527,6770.630608864864,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15248,EL ESPINO,BOYACÁ,6924.184626989256,4662.787582180491,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15272,FIRAVITOBA,BOYACÁ,10913.163920189869,1173.3304494642537,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15276,FLORESTA,BOYACÁ,8795.789522449846,3331.4959114034514,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15293,GACHANTIVÁ,BOYACÁ,8802.564212406674,3921.609262709991,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15296,GÁMEZA,BOYACÁ,12341.893934469546,3587.18880857416,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15299,GARAGOA,BOYACÁ,19317.45645882341,11821.209517583437,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15317,GUACAMAYAS,BOYACÁ,5752.173163964045,3594.0024263827145,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15322,GUATEQUE,BOYACÁ,3607.196653369709,1093.708241970828,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15325,GUAYATÁ,BOYACÁ,9980.41979774552,7241.87737636593,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15332,GÜICÁN DE LA SIERRA,BOYACÁ,94989.97906922302,28638.10630478333,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15362,IZA,BOYACÁ,3418.027836222971,587.9197269329102,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15367,JENESANO,BOYACÁ,5890.767100176287,676.3492164505845,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15368,JERICÓ,BOYACÁ,13136.451092882868,3212.1090263069827,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15377,LABRANZAGRANDE,BOYACÁ,57998.68421025274,45548.12938808629,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15380,LA CAPILLA,BOYACÁ,5683.715262107429,1973.9724515858125,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15401,LA VICTORIA,BOYACÁ,2797.306227130699,2496.7728072133123,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15403,LA UVITA,BOYACÁ,16120.124891942618,7184.9488940595165,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15407,VILLA DE LEYVA,BOYACÁ,12638.398371025976,4238.706153956373,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15425,MACANAL,BOYACÁ,19961.415924102883,12757.69683019544,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15442,MARIPÍ,BOYACÁ,16047.834989440302,13907.23310209463,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15455,MIRAFLORES,BOYACÁ,25823.948915474404,17191.793535543864,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15464,MONGUA,BOYACÁ,36004.04611763377,22449.017748929546,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15466,MONGUÍ,BOYACÁ,6867.387963251138,1811.4022097990917,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15469,MONIQUIRÁ,BOYACÁ,21788.23494679076,18550.2057219619,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15476,MOTAVITA,BOYACÁ,5994.246377074368,433.6908822488483,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15480,MUZO,BOYACÁ,13770.570551093631,12131.5756722047,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15491,NOBSA,BOYACÁ,5538.78789853133,2622.762995509487,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15494,NUEVO COLÓN,BOYACÁ,5131.156932692621,1103.782357055568,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15500,OICATÁ,BOYACÁ,6019.554259416744,341.25535175808363,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15507,OTANCHE,BOYACÁ,47448.46642156961,44824.603242724246,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15511,PACHAVITA,BOYACÁ,6657.743035573469,1869.658486768559,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15514,PÁEZ,BOYACÁ,33840.81948771703,26821.789402700542,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15516,PAIPA,BOYACÁ,30454.117293025327,14361.950451218489,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15518,PAJARITO,BOYACÁ,31300.817763257022,26980.3631610455,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15522,PANQUEBA,BOYACÁ,3962.3872231024047,2200.5623380317666,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15531,PAUNA,BOYACÁ,25230.164913699897,22310.32658337168,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15533,PAYA,BOYACÁ,44276.15658676308,33220.94605983801,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15537,PAZ DE RÍO,BOYACÁ,12244.290801197109,5548.553726340199,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15542,PESCA,BOYACÁ,26259.26338931342,9022.67104802647,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15550,PISBA,BOYACÁ,46387.52677728676,41378.90380403296,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15572,PUERTO BOYACÁ,BOYACÁ,151208.36512984455,76506.1089052977,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15580,QUÍPAMA,BOYACÁ,16713.354121453136,15005.305558142809,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15599,RAMIRIQUÍ,BOYACÁ,12546.404680876443,5645.232981528005,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15600,RÁQUIRA,BOYACÁ,22032.645649473397,9442.572705539644,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15621,RONDÓN,BOYACÁ,20598.71958381258,13569.745541694654,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15632,SABOYÁ,BOYACÁ,24828.82687719822,10043.96615345062,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15638,SÁCHICA,BOYACÁ,6382.519723614717,205.84727983334943,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15646,SAMACÁ,BOYACÁ,16731.628049515377,4913.759853775181,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15660,SAN EDUARDO,BOYACÁ,10925.945511810163,8085.253116655225,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15664,SAN JOSÉ DE PARE,BOYACÁ,7428.480046569331,6593.144458778184,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15667,SAN LUIS DE GACENO,BOYACÁ,46896.63225448973,26458.70427571308,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15673,SAN MATEO,BOYACÁ,12360.232995834294,9376.587776819277,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15676,SAN MIGUEL DE SEMA,BOYACÁ,9386.053909991222,6233.469087277625,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15681,SAN PABLO DE BORBUR,BOYACÁ,19566.46835634397,17490.707211473033,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15686,SANTANA,BOYACÁ,6785.295190536758,6295.065444251568,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15690,SANTA MARÍA,BOYACÁ,30910.660649825128,24160.16194083266,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15693,SANTA ROSA DE VITERBO,BOYACÁ,11647.802817631748,4229.916264408414,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15696,SANTA SOFÍA,BOYACÁ,7744.205425096323,2454.4245666927663,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15720,SATIVANORTE,BOYACÁ,16107.008221173668,4829.717303384172,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15723,SATIVASUR,BOYACÁ,5462.583750257784,1504.0299101651212,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15740,SIACHOQUE,BOYACÁ,11900.71967453721,1137.1479270523298,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15753,SOATÁ,BOYACÁ,12283.0965135743,4383.914177334224,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15755,SOCOTÁ,BOYACÁ,60230.37945713762,36819.37059505584,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15757,SOCHA,BOYACÁ,14988.0233580444,6060.834645460023,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15759,SOGAMOSO,BOYACÁ,20728.392530839472,4407.910709908623,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15761,SOMONDOCO,BOYACÁ,5869.678191787483,3978.5434252817954,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15762,SORA,BOYACÁ,4776.553110912433,231.54376879207345,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15763,SOTAQUIRÁ,BOYACÁ,29156.505078599108,16170.673716333076,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15764,SORACÁ,BOYACÁ,5566.056648899637,221.912379290406,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15774,SUSACÓN,BOYACÁ,18231.290294100538,6622.514371042427,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15776,SUTAMARCHÁN,BOYACÁ,10334.569381252124,1619.19316581966,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15778,SUTATENZA,BOYACÁ,4106.672079766802,876.3645139967211,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15790,TASCO,BOYACÁ,20925.15171627165,7783.881577082982,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15798,TENZA,BOYACÁ,4578.730793274301,1341.6715439727184,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15804,TIBANÁ,BOYACÁ,12162.620470341746,2811.1753343803102,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15806,TIBASOSA,BOYACÁ,9357.969813186788,2564.830729702325,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15808,TINJACÁ,BOYACÁ,7963.101215551005,3148.463663836377,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15810,TIPACOQUE,BOYACÁ,7179.3039753844,1857.325440197248,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15814,TOCA,BOYACÁ,16794.119983468092,1239.3389688802645,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15816,TOGÜÍ,BOYACÁ,10127.760026538814,8591.047915913812,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15820,TÓPAGA,BOYACÁ,3356.032451894798,1768.6015126409525,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15822,TOTA,BOYACÁ,19566.415882263555,4286.717259738576,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15832,TUNUNGUÁ,BOYACÁ,2918.2296228000337,2886.2547635815936,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15835,TURMEQUÉ,BOYACÁ,7957.757792358961,1357.0697879752329,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15837,TUTA,BOYACÁ,16522.884560285253,1869.7293208929875,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15839,TUTAZÁ,BOYACÁ,12176.010562266692,4182.329269275771,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15842,ÚMBITA,BOYACÁ,14584.450241783858,4280.070435852331,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15861,VENTAQUEMADA,BOYACÁ,15975.37290338458,3873.987405124279,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15879,VIRACACHÁ,BOYACÁ,6246.99058840265,1674.9909630736745,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
15897,ZETAQUIRA,BOYACÁ,25104.1762757673,17430.61842780451,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
17001,MANIZALES,CALDAS,44085.74201666413,36759.03267440922,0.0,0,,,0,0.0,0.0,0,0,0.0,0.0,30,1,2026-09-20T18:06:24
