COD_DANE,NOMBRE_MPI,DPTO_CNMBR,baseline_forest_tc30,px_bosque_tc30,baseline_forest_tc50,baseline_forest_tc75,fuente,version_gfc,baseline_forest,area_municipio_ha,fecha_generacion
25594,QUETAME,CUNDINAMARCA,9209.017265255949,102616,7619.135022040586,5476.623914224813,local:Colombia_treecover2000.tif,Colombia_treecover2000,9209.017265255949,13763.648747143594,2026-09-20T09:50:08
25596,QUIPILE,CUNDINAMARCA,10272.635056221166,114528,8771.306881795686,6532.6893089448895,local:Colombia_treecover2000.tif,Colombia_treecover2000,10272.635056221166,12759.789211789199,2026-09-20T09:50:08
25599,APULO,CUNDINAMARCA,8459.28797667336,94285,6654.027111659597,4189.32082356339,local:Colombia_treecover2000.tif,Colombia_treecover2000,8459.28797667336,12187.158811913463,2026-09-20T09:50:08
25612,RICAURTE,CUNDINAMARCA,4109.145687456054,45786,3268.759259927261,1988.797267130067,local:Colombia_treecover2000.tif,Colombia_treecover2000,4109.145687456054,12809.956435039276,2026-09-20T09:50:08
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,7420.53806672786,82717,6393.275293775189,4667.707110874289,local:Colombia_treecover2000.tif,Colombia_treecover2000,7420.53806672786,8847.14266334061,2026-09-20T09:50:08
25649,SAN BERNARDO,CUNDINAMARCA,15174.532767445595,169047,13566.146922909382,8152.73608735981,local:Colombia_treecover2000.tif,Colombia_treecover2000,15174.532767445595,24675.25770791136,2026-09-20T09:50:08
25653,SAN CAYETANO,CUNDINAMARCA,21539.65724830271,240365,19237.925473769694,13686.698146746457,local:Colombia_treecover2000.tif,Colombia_treecover2000,21539.65724830271,28744.811087370505,2026-09-20T09:50:08
25658,SAN FRANCISCO,CUNDINAMARCA,10133.722929642432,113021,9219.710342550767,6542.48990963034,local:Colombia_treecover2000.tif,Colombia_treecover2000,10133.722929642432,11861.31071958919,2026-09-20T09:50:08
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,26650.76796303065,297179,24094.96301718716,19383.39423784041,local:Colombia_treecover2000.tif,Colombia_treecover2000,26650.76796303065,31381.54476464405,2026-09-20T09:50:08
25718,SASAIMA,CUNDINAMARCA,10656.199062390122,118845,10006.402762205778,7897.85620236416,local:Colombia_treecover2000.tif,Colombia_treecover2000,10656.199062390122,11150.06182228128,2026-09-20T09:50:08
25736,SESQUILÉ,CUNDINAMARCA,5469.513270133419,61005,4545.953246856106,2582.2798969848673,local:Colombia_treecover2000.tif,Colombia_treecover2000,5469.513270133419,14098.733182438642,2026-09-20T09:50:08
25740,SIBATÉ,CUNDINAMARCA,5183.882024620779,57774,4299.893247365817,2741.4145373772744,local:Colombia_treecover2000.tif,Colombia_treecover2000,5183.882024620779,12199.538807900259,2026-09-20T09:50:08
25743,SILVANIA,CUNDINAMARCA,11490.530992761283,128056,9810.50453094057,6368.7207584599755,local:Colombia_treecover2000.tif,Colombia_treecover2000,11490.530992761283,16240.323139723181,2026-09-20T09:50:08
25745,SIMIJACA,CUNDINAMARCA,3774.2773520346827,42131,3197.1749350335285,1761.061820817828,local:Colombia_treecover2000.tif,Colombia_treecover2000,3774.2773520346827,9658.023926959871,2026-09-20T09:50:08
25754,SOACHA,CUNDINAMARCA,6621.076542359544,73799,5169.052249410457,2713.8872679861024,local:Colombia_treecover2000.tif,Colombia_treecover2000,6621.076542359544,18723.112080443723,2026-09-20T09:50:08
25758,SOPÓ,CUNDINAMARCA,3979.1337863862523,44374,3531.5740502351728,2520.0590736514287,local:Colombia_treecover2000.tif,Colombia_treecover2000,3979.1337863862523,11095.131906082912,2026-09-20T09:50:08
25769,SUBACHOQUE,CUNDINAMARCA,8704.96597304147,97088,6928.458253301775,3569.90068553303,local:Colombia_treecover2000.tif,Colombia_treecover2000,8704.96597304147,20896.738227270143,2026-09-20T09:50:08
25772,SUESCA,CUNDINAMARCA,2858.295164639872,31886,2262.3632799136967,1372.6754947564684,local:Colombia_treecover2000.tif,Colombia_treecover2000,2858.295164639872,17301.819104397102,2026-09-20T09:50:08
25777,SUPATÁ,CUNDINAMARCA,11273.704306864229,125754,10265.965759033134,7302.704278857369,local:Colombia_treecover2000.tif,Colombia_treecover2000,11273.704306864229,13024.027806831724,2026-09-20T09:50:08
25779,SUSA,CUNDINAMARCA,4415.83606084157,49287,3567.1854748046053,2166.82222008484,local:Colombia_treecover2000.tif,Colombia_treecover2000,4415.83606084157,10400.741427642024,2026-09-20T09:50:08
25781,SUTATAUSA,CUNDINAMARCA,3013.3200189576737,33622,2512.323494634815,1675.5947885744724,local:Colombia_treecover2000.tif,Colombia_treecover2000,3013.3200189576737,6476.025615736857,2026-09-20T09:50:08
25785,TABIO,CUNDINAMARCA,3188.092746178524,35556,2786.940482212319,2004.4496670748827,local:Colombia_treecover2000.tif,Colombia_treecover2000,3188.092746178524,7510.238051787016,2026-09-20T09:50:08
25793,TAUSA,CUNDINAMARCA,7652.432495134628,85377,5875.976444544629,3207.497702888672,local:Colombia_treecover2000.tif,Colombia_treecover2000,7652.432495134628,20160.432195473717,2026-09-20T09:50:08
25797,TENA,CUNDINAMARCA,4266.839481125912,47566,3479.769895821299,2281.8581520333146,local:Colombia_treecover2000.tif,Colombia_treecover2000,4266.839481125912,5138.3777793122035,2026-09-20T09:50:08
25799,TENJO,CUNDINAMARCA,2892.6685458958254,32256,2353.9670641284947,1513.673773759384,local:Colombia_treecover2000.tif,Colombia_treecover2000,2892.6685458958254,11407.161847270434,2026-09-20T09:50:08
25805,TIBACUY,CUNDINAMARCA,6682.627596813687,74463,5348.659025416122,3492.6475272732496,local:Colombia_treecover2000.tif,Colombia_treecover2000,6682.627596813687,8468.041535888642,2026-09-20T09:50:08
25807,TIBIRITA,CUNDINAMARCA,2105.776110931256,23490,1449.9167040392608,723.9670751685137,local:Colombia_treecover2000.tif,Colombia_treecover2000,2105.776110931256,5645.602469520528,2026-09-20T09:50:08
25815,TOCAIMA,CUNDINAMARCA,11362.833666893328,126636,8621.809929954481,5393.996707142116,local:Colombia_treecover2000.tif,Colombia_treecover2000,11362.833666893328,24555.271969279227,2026-09-20T09:50:08
25817,TOCANCIPÁ,CUNDINAMARCA,2296.7881321845916,25616,1949.6185002492257,1194.9263157209493,local:Colombia_treecover2000.tif,Colombia_treecover2000,2296.7881321845916,7314.173578574316,2026-09-20T09:50:08
25823,TOPAIPÍ,CUNDINAMARCA,13869.660663476949,154783,13484.261262864802,12162.292424613865,local:Colombia_treecover2000.tif,Colombia_treecover2000,13869.660663476949,14355.154758728022,2026-09-20T09:50:08
25839,UBALÁ,CUNDINAMARCA,30509.874896325266,340171,25405.499076948683,17836.02314537709,local:Colombia_treecover2000.tif,Colombia_treecover2000,30509.874896325266,52157.83524065508,2026-09-20T09:50:08
25841,UBAQUE,CUNDINAMARCA,4950.713346473488,55179,3905.086705169506,2480.1427147220984,local:Colombia_treecover2000.tif,Colombia_treecover2000,4950.713346473488,10695.019750163356,2026-09-20T09:50:08
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,3226.979365802802,36010,2597.451531084488,1600.8636738653042,local:Colombia_treecover2000.tif,Colombia_treecover2000,3226.979365802802,10213.2127927633,2026-09-20T09:50:08
25845,UNE,CUNDINAMARCA,8602.8905177791,95856,6722.176326230375,4202.695847437046,local:Colombia_treecover2000.tif,Colombia_treecover2000,8602.8905177791,20886.64419782113,2026-09-20T09:50:08
25851,ÚTICA,CUNDINAMARCA,7746.391915277662,86426,6427.560192640242,4258.144229839246,local:Colombia_treecover2000.tif,Colombia_treecover2000,7746.391915277662,9199.365521456284,2026-09-20T09:50:08
25862,VERGARA,CUNDINAMARCA,14022.373563332263,156431,13230.950833569786,10684.194649595342,local:Colombia_treecover2000.tif,Colombia_treecover2000,14022.373563332263,14449.244982577673,2026-09-20T09:50:08
25867,VIANÍ,CUNDINAMARCA,6036.75103114093,67320,5356.051993043024,3862.38805063385,local:Colombia_treecover2000.tif,Colombia_treecover2000,6036.75103114093,6705.566022869123,2026-09-20T09:50:08
25871,VILLAGÓMEZ,CUNDINAMARCA,5366.552943996994,59882,4798.620183870678,3705.4244537917048,local:Colombia_treecover2000.tif,Colombia_treecover2000,5366.552943996994,6289.508354471242,2026-09-20T09:50:08
25873,VILLAPINZÓN,CUNDINAMARCA,6545.907699986059,73033,5498.879276295284,2776.7329357766794,local:Colombia_treecover2000.tif,Colombia_treecover2000,6545.907699986059,22580.392575358557,2026-09-20T09:50:08
25875,VILLETA,CUNDINAMARCA,12605.538524565942,140599,10635.712412627876,6630.707476712119,local:Colombia_treecover2000.tif,Colombia_treecover2000,12605.538524565942,14074.94666066701,2026-09-20T09:50:08
25878,VIOTÁ,CUNDINAMARCA,18875.06227285922,210353,17480.57025012235,14174.745105151836,local:Colombia_treecover2000.tif,Colombia_treecover2000,18875.06227285922,20113.234245275835,2026-09-20T09:50:08
25885,YACOPÍ,CUNDINAMARCA,82530.74023224879,921381,77867.74434025976,67456.32840727392,local:Colombia_treecover2000.tif,Colombia_treecover2000,82530.74023224879,95576.97247556222,2026-09-20T09:50:08
25898,ZIPACÓN,CUNDINAMARCA,3124.0215743409763,34831,2733.4194432131335,2046.6571593243107,local:Colombia_treecover2000.tif,Colombia_treecover2000,3124.0215743409763,5421.3751374241565,2026-09-20T09:50:08
25899,ZIPAQUIRÁ,CUNDINAMARCA,9641.51991965584,107546,7828.465791640707,4565.246732107973,local:Colombia_treecover2000.tif,Colombia_treecover2000,9641.51991965584,19457.05830823532,2026-09-20T09:50:08
27001,QUIBDÓ,CHOCÓ,344621.4278481817,3849808,343306.37454367225,337626.4897385779,local:Colombia_treecover2000.tif,Colombia_treecover2000,344621.4278481817,350864.4569505322,2026-09-20T09:50:08
