COD_DANE,log_defor_pre_media,defor_pre_tendencia,log_baseline_forest,n_anios_pre
05190,1.864080130807681,0.3122643158571168,8.212652473896867,9
05197,3.8899818745512658,1.2497188261141399,10.051691586058354,9
05206,3.204776900488699,1.1171876563262537,9.724734022756378,9
05209,4.646408094004336,-0.2300808315237184,9.633052557160234,9
05212,3.0363942552728806,0.4368297492560278,8.466625949178496,9
05234,5.388523634434185,0.522775567301017,12.172018375297055,9
05237,4.271234729018849,0.16283786468221884,9.64640322463902,9
05240,4.2104966389581255,-0.4326673713824034,9.891658868681981,9
05250,6.745859684582433,-0.5834181993381007,11.914394666734642,9
05264,3.933980172780188,0.2744253733606188,9.721840368301875,9
05266,3.7981821890043865,1.4607998935144555,8.613795263640803,9
05282,3.6498787167642037,0.07591365481785228,9.857551461622103,9
05284,4.923332965693459,0.35352584162327894,11.810672688415766,9
05306,2.5257286443082556,0.17295380679035466,8.816085197128492,9
05308,2.9486406660201405,0.08421103911931027,8.644817421057486,9
05310,4.840795514804357,0.6552595988586765,10.234102310432055,9
05313,2.203869120054888,1.1046080239744438,9.635414624611656,9
05315,3.389799336709786,1.463647862409037,9.14192983090196,9
05318,4.139955073474153,0.17365813627174687,9.1533043035929,9
05321,2.5817308344235403,1.2034070334480436,8.567555452526783,9
05347,3.2039652121324464,-0.23219138971198072,9.27353298778939,9
05353,2.4997952622817508,0.14804148193648858,8.359783540239352,9
05360,1.4036429994545037,0.5330948965554568,6.363441811055157,9
05361,5.722735067572888,0.38836222599931247,12.508258773784638,9
05364,3.1921210875593813,0.49405596143882624,9.82637483989846,9
05368,3.3109079103146946,-0.28225183745639626,9.516772311884562,9
05376,3.6686767467964168,1.0203278078104043,9.12751512997547,9
05380,2.869601996409779,-0.9861968712666442,7.879650996529014,9
05390,1.589235205116581,-1.5875791186216013,8.332856806218057,9
05400,2.179286876649552,0.7727409947483661,9.41061071458055,9
05411,3.4134552790576573,-0.17470954133092587,9.789767750753047,9
05425,6.283238237463016,-0.16088346102803275,10.527712484115295,9
05440,3.159125820462427,1.5872582687231254,8.716624209705158,9
05467,2.9750192319564492,1.1383545319572455,8.840129949644687,9
05475,3.5650154668915506,0.5973468980965326,11.712067346937797,9
05480,6.072675802532805,0.2672129202659992,11.481547588215415,9
05483,2.8610573702273894,0.11553939731943519,10.207697410544528,9
05490,6.68717095006285,0.6196930415342248,11.410201581452077,9
05495,6.285867732194562,0.42506376359996256,11.099858536098939,9
05501,2.613006652415316,-1.3630493995988533,8.86155848148679,9
05541,3.173459961337718,1.5281221301137657,8.91038866783783,9
05543,3.9738704087542263,0.29077001760348287,10.463106483323754,9
05576,3.0855729775537806,-0.0014540757065595322,8.769984084741552,9
05579,7.260093834363723,-0.4082940958338792,11.28862386838035,9
05585,6.30698671265684,-0.2909433614558372,10.51186847031402,9
05591,5.597606812041533,0.06503496624625882,9.799940946304995,9
05604,7.774036103102012,0.5658526411352707,12.059651623114014,9
05607,5.583533902060025,0.25837261567967484,9.91329826968336,9
05615,4.4996985530458575,0.7782972702005444,9.153361471434522,9
05628,3.20761263258949,0.6212139102419116,10.001545771202364,9
05631,2.0769384114617173,-0.44662827664943205,6.9970656778611975,9
05642,4.635408369048701,0.2829452889486008,10.103694867927043,9
05647,4.540418308758395,0.9266845421232595,9.859688213454433,9
05649,5.349390636732037,1.1949232075754672,11.122371924757362,9
05652,4.841979928066116,1.4204495757450468,10.474199549209287,9
05656,3.7293013686128518,-1.0822078228696106,9.517004146622025,9
05658,2.341805806147327,0.972859687688163,9.237490450327433,9
05659,4.666265285347902,0.5493635180745713,9.721975268192871,9
05660,6.032558504642943,1.1453924979797057,10.809160717004307,9
05664,4.291417885803126,-0.30109363222114993,9.809586679192774,9
05665,5.637607058981902,0.1801208699672623,10.260914413714227,9
05667,4.393584583507611,0.7661436298130107,10.428294776599419,9
05670,5.346678867425915,0.5228786961745957,10.499842680860949,9
05674,3.7350471349589434,1.0542782008444114,9.64037385731555,9
05679,4.13212192655613,-0.014162313812503768,9.677856535041519,9
05686,5.574167213493181,-0.12106027003550146,11.057980680033404,9
05690,4.0031425987956295,0.9181337672599295,10.06350640945522,9
05697,2.2332350148592526,0.8658140021280689,8.484304230345879,9
05736,6.648518120019689,0.8789356898829102,11.601126525672138,9
05756,6.388443751565848,-0.6912453036873245,11.589990759930997,9
05761,4.118874559965378,-1.3661474832033167,9.808716327469604,9
05789,3.3079849999399764,0.13605250229617472,9.737129498314838,9
05790,6.832589824814426,-0.9956029452827515,11.464983600892511,9
05792,3.159550358783386,-0.4281513501142258,9.11073437836204,9
05809,2.3960754360813845,-0.18460831745202189,9.244681893517594,9
05819,2.668616131856803,0.8752505634684482,9.39049040605373,9
05837,6.7944521933474595,0.19935121102154962,12.27002827807119,9
05842,4.262820712194002,0.3011847501878604,10.060841667310896,9
05847,5.5659752871688895,0.3610565887538666,12.346734791296303,9
05854,5.707342795850958,-0.8036182210933456,10.844017135529903,9
05856,2.727199019940971,0.3362078961491477,9.123557332551911,9
05858,6.043487575175134,0.7762983639914962,10.807168514381534,9
05861,2.9454910571172443,0.007838623384786025,9.420484596971049,9
05873,2.970414465569701,0.30574169553017283,11.968964352010103,9
05885,5.849900982786195,0.4329074634211585,10.600068331544335,9
05887,4.48897339158558,1.9473697317593794,11.021612884091239,9
05890,6.2429234094022386,0.4809859005623416,11.354391057299763,9
05893,7.4600817068250365,0.16553288121501364,11.872148360122603,9
05895,6.851206091290952,0.2663478525456746,11.510651280973,9
08001,2.932792473780117,1.5274834027620692,6.628649656747856,9
08078,3.8997479745525334,1.3247951040575172,7.836614693012147,9
08137,1.0331844833456545,0.16186795844299762,5.821861762721802,9
08141,3.185939324621936,1.2933913910918817,6.265757382440746,9
08296,3.471345141564237,2.338806356428364,7.7131144501490105,9
08372,4.040767961318708,1.0382786312632817,8.623034991238258,9
08421,4.014579593753238,0.004546100154476207,8.987705441292567,9
08433,3.882594194737334,1.7306681411225813,7.006812973527816,9
08436,3.9828541861887374,0.7550339938177566,7.691195529216403,9
08520,2.8472322652355473,0.49732739258704317,6.471542261925192,9
08549,4.307841736484505,0.9849246363936244,9.15633920407989,9
08558,2.28949985344539,0.6905457837990787,5.845050528652446,9
08560,3.18924101973851,-0.30415760863704433,6.820932975026166,9
08573,2.6468837658647226,1.9343594431046989,7.583832594846488,9
08606,4.328230210068212,3.778258267912449e-4,9.223350373694544,9
08634,1.378766094699099,0.44175111629385166,5.19251230765106,9
08638,4.468319003238894,0.2713093483262661,8.51133607193184,9
08675,1.0715836162801904,0.6899876202695767,5.964940884167625,9
08685,2.1938856760707046,0.5485358806306406,5.9568213411644075,9
08758,1.3635373739972745,1.8393643778361861,5.045101130977534,9
08770,1.1118575154181303,0.43468986476665905,5.729190278590734,9
08832,4.195245147157833,1.6720385969422367,9.217889803173,9
08849,4.23830059563929,0.06138785636662991,8.015439625145477,9
11001,5.04336059870896,-0.4447880944596969,10.5644389671197,9
13001,4.870069695542628,1.1478213783821278,9.835866418358643,9
13006,4.2274175164464625,1.070983496238175,11.167576708354549,9
13030,3.486763269991802,0.28141642078337936,9.849974955211332,9
13042,5.2390980068880655,0.7030827922907648,10.642900523236586,9
13052,4.693547296605504,0.9260326380532806,9.64218122825252,9
13062,2.9992261628082466,1.3104247042706456,7.854513138309637,9
13074,4.141546163706395,-0.30105304979640213,10.200394073640444,9
13140,3.719408659148759,0.8092752883930618,8.65399597719432,9
13160,6.111267763047603,0.01394290596901282,11.322866289868093,9
13188,2.0794415416798357,-0.2459452878658479,8.068584646324132,9
13212,4.628789051586725,0.13819069296772302,9.88076688188961,9
13222,3.6254070311583626,0.826987464096951,8.142202970669851,9
13244,5.861327387551475,1.2620263485914256,11.277656825982582,9
