_id,nombre_iniciativa,tipo,fase,n_matches,cod_dane,municipio
68b22bb12cb375c800b83c72,Alma Solar & Bayunca,MDL PoA - Programas de Actividades del Mecanismo de Desarrollo Limpio,Formulación,0,,
68b22bb02cb375c800b83c6f,Pequeña central hidroeléctrica Montañitas,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22baa2cb375c800b83c6b,PARAMUNO Proyecto 1 ,Proyecto REDD+,Factibilidad,0,,
68b22ba52cb375c800b83c67,Orinoco2 P1,Proyecto REDD+,Factibilidad,0,,
68b22b9f2cb375c800b83c63,Liberación de refrigerantes al final de la vida útil de los refrigeradores domésticos-Sustitución,NAMA - Acciones Nacionalmente Apropiadas de Mitigación,Formulación,0,,
68b22b9a2cb375c800b83c5f,Proyecto CultivO2,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Cierre,0,,
68b22b992cb375c800b83c5c,Proyecto de optimización Nodo Llanos,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Factibilidad,0,,
68b22b982cb375c800b83c59,Proyecto de Mitigación de Cambio Climático Región Caribe+,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b982cb375c800b83c56,Proyecto de reducción de emisiones de la Comercializadora Global Grupo García,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b922cb375c800b83c52,"Proyecto Forestal Para La Cuenca del Rio Chinchiná, una alternativa ambiental para la ciudad y La Región¿",PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b912cb375c800b83c4f,proyecto Carbono Santa Inés,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b912cb375c800b83c4c,Celsia Solar Agrupado VERRA,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b902cb375c800b83c49,Putumayo REDD+,Proyecto REDD+,Factibilidad,0,,
68b22b8f2cb375c800b83c46,Commercial reforestation on lands dedicated to extensive cattle grazing activities in the region of Magdalena Bajo Seco,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Factibilidad,0,,
68b22b8a2cb375c800b83c42,Proyecto CHONTA COROZO REDD+,Proyecto REDD+,Factibilidad,0,,
68b22b892cb375c800b83c3f,Sistema de generación fotovoltaíco Pintuco,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b842cb375c800b83c3b,CARBONO LA TABACA - AGI,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b832cb375c800b83c38,Protection of Mangroves and community developmental activities in the biodiversity hotspot of Colombia,Proyecto REDD+,Factibilidad,0,,
68b22b7e2cb375c800b83c34,Pedeguita y Mancilla REDD+,Proyecto REDD+,Factibilidad,0,,
68b22b7d2cb375c800b83c31,Implementación de buses eléctricos para el transporte de empleados de Cerro Matoso S.A.,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b7c2cb375c800b83c2e,Proyecto REDD++ PANI,Proyecto REDD+,Factibilidad,0,,
68b22b762cb375c800b83c27,ISAGEN,MDL PoA - Programas de Actividades del Mecanismo de Desarrollo Limpio,Formulación,0,,
68b22b752cb375c800b83c24,Planta De Energía Solar - Awarala,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b702cb375c800b83c20,Proyecto de Conservación PALAMEKU KUWEI REDD+,Proyecto REDD+,Factibilidad,0,,
68b22b6a2cb375c800b83c1c,FAZNI-GGC-109-615-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b6a2cb375c800b83c19,PLANTA PARA LA GENERACION DE ENERGIA ELECTRICA PROCESO POR GRUPO ELECTROGENO CON MOTOR DE ENCENDIDO POR CHISPA Y GENERADOR ¿ PLANTA DE ENERGIA MODULAR- TermoMechero,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b692cb375c800b83c16,Proyecto de Certificación COPEY,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Factibilidad,0,,
68b22b642cb375c800b83c12,FAZNI-GGC-107-613-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b5f2cb375c800b83c0e,FAZNI-GGC-403-16,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b592cb375c800b83c0a,FAZNI-GGC-076-523-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b542cb375c800b83c06,FAZNI-GGC-114-622-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b4f2cb375c800b83c02,FAZNI-GGC-093-570-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b4a2cb375c800b83bfe,FAZNI-GGC-105-611-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b452cb375c800b83bfa,FAZNI-GGC-074-521-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b402cb375c800b83bf6,FAZNI-GGC-094-572-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b3b2cb375c800b83bf2,FAZNI-GGC-075-520-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b362cb375c800b83bee,FAZNI-GGC-120-631-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b302cb375c800b83bea,FAZNI-GGC-096-593-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b302cb375c800b83be7,Proyecto REDD+ Origen Atrato - Baudó_,Proyecto REDD+,Factibilidad,0,,
68b22b2f2cb375c800b83be4,Pequeña central hidroeléctrica San Andrés de Cuerquia,PDBC - Programas de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b292cb375c800b83be0,FAZNI-GGC-082-545-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b242cb375c800b83bdc,Crima Predio Putumayo-Andoque de Aduche REDD+,Proyecto REDD+,Formulación,0,,
68b22b1f2cb375c800b83bd8,Pedeguita-Jiguamandó REDD+,Proyecto REDD+,Factibilidad,0,,
68b22b1e2cb375c800b83bd5,REDD+ Corpoguavio,Proyecto REDD+,Factibilidad,0,,
68b22b192cb375c800b83bd1,REDD+ PAZcífico,Proyecto REDD+,Formulación,0,,
68b22b182cb375c800b83bce,Multimodal transport on the Magdalena River by Impala Terminals.,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22b132cb375c800b83bca,Proyecto Forestal CO2CERO,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b0e2cb375c800b83bc6,Parque Solar Caño Limón Phase 2 20 MW,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22b082cb375c800b83bbf,"Proyecto de Mitigación Forestal Resguardo Indígena Tikuna, Cocama y Yagua (TICOYA)",Proyecto REDD+,Factibilidad,0,,
68b22b032cb375c800b83bbb,FAZNI-GGC-118-629-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22afe2cb375c800b83bb7,FAZNI-GGC-115-626-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22af92cb375c800b83bb3,FAZNI-GGC-121-625-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22af42cb375c800b83baf,FAZNI-GGC-113-620-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22aee2cb375c800b83bab,FAZNI-GGC-106-612-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22ae92cb375c800b83ba7,FAZNI-GGC-083-546-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22ae42cb375c800b83ba3,FAZNI-GGC-110-616-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22adf2cb375c800b83b9f,"Introduction of the recovery and combustion of methane in the existing sludge treatment system of the Wastewater Treatment Plant of Cañaveralejo EMCALI in Cali, Colombia",MDL - Proyectos del Mecanismo de Desarrollo Limpio,Formulación,0,,
68b22ad92cb375c800b83b98,FAZNI-GGC-111-617-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22ad42cb375c800b83b94,FAZNI-GGC-083-604-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22acf2cb375c800b83b90,FAZNI-GGC-119-630-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22aca2cb375c800b83b8c,FAZNI-GGC-081-544-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22ac52cb375c800b83b88,FAZNI-GGC-116-627-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22ac02cb375c800b83b84,FAZNI-GGC-112-619-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22abb2cb375c800b83b80,FAZNI-GGC-098-597-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22ab52cb375c800b83b7c,FAZNI-GGC-108-614-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22ab02cb375c800b83b78,CO2Bio Proyecto 2,Proyecto REDD+,Formulación,0,,
68b22aaf2cb375c800b83b75,Cumare Carbon Proyect,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22aaa2cb375c800b83b71,FAZNI-GGC-087-585-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22aa92cb375c800b83b6e,DEIYIABENA REDD+ NUKAK,Proyecto REDD+,Factibilidad,0,,
68b22aa42cb375c800b83b6a,PCH LA NAVETA,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22a9e2cb375c800b83b66,PROYECTO COMUNITARIO COCOMACIA REDD+ CHOCO / ANTIOQUIA COLOMBIA,Proyecto REDD+,Formulación,0,,
68b22a9d2cb375c800b83b63,Maloca Vaupes,Proyecto REDD+,Factibilidad,0,,
68b22a982cb375c800b83b5f,PROYECTO FORESTAL CO2CERO CASANARE _3_2021,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a932cb375c800b83b5b,CARBONO AGROPORVANDA,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22a882cb375c800b83b53,KÚVAY MACÄRÖ VIDI REDD+ CARURÚ,Proyecto REDD+,Factibilidad,0,,
68b22a872cb375c800b83b50,FEMAWA REDD+ Parte Alta del Río Guainia,Proyecto REDD+,Factibilidad,0,,
68b22a822cb375c800b83b4c,FAZNI-GGC-122-643-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a7d2cb375c800b83b48,FAZNI-GGC-095-573-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a782cb375c800b83b44,FAZNI-GGC-397-16,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a722cb375c800b83b40,Proyecto Carbono Verde,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a722cb375c800b83b3d,Proyecto de Carbono en Bosques de Sabor y Aroma,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22a6c2cb375c800b83b39,REDD+ Puerto Zábalo-Los Monos,Proyecto REDD+,Formulación,0,,
68b22a672cb375c800b83b35,REDD+ Monochoa,Proyecto REDD+,Formulación,0,,
68b22a612cb375c800b83b2e,Proyecto Solar Fotovoltaico Agrupado URRÁ S.A. E.S.P.,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a5c2cb375c800b83b2a,Ciclo Combinado Termoflores IV,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a572cb375c800b83b26,FAZNI-GGC-077-525-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a522cb375c800b83b22,FAZNI-GGC-117-628-17,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a512cb375c800b83b1f,Proyecto REDD+ del Bajo Atrato,Proyecto REDD+,Factibilidad,0,,
68b22a502cb375c800b83b1c,Nucleos Carbono,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22a4b2cb375c800b83b18,Parque Solar Caño Limón Phase 1 20 MW,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b22a452cb375c800b83b11,Awakadaa Jiduaa,Proyecto REDD+,Factibilidad,0,,
68b22a3f2cb375c800b83b0d,Doña Juana Landfill Gas to Energy Project,PDBC - Programas de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22a392cb375c800b83b06,Proyecto Hidroeléctrico del río Amoyá,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Formulación,0,,
68b22a322cb375c800b83af9,Proyecto REDD+ Baka Rokarire ~ia tir+~dito,Proyecto REDD+,Factibilidad,0,,
68b22a2c2cb375c800b83af2,Parque Eólico Guajira I,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Formulación,0,,
68b22a1b2cb375c800b83ae3,Proyecto REDD+ Jocu Bucuro Apuro,Proyecto REDD+,Factibilidad,0,,
68b22a162cb375c800b83adf,Proyecto REDD+ Awakadaa Matsiadali,Proyecto REDD+,Factibilidad,0,,
68b22a0b2cb375c800b83ad7,PROYECTO ASOCIATIVO PROGRAMATICO ZONA ANDINA Y COSTA ATLANTICA -FCG,PDBC - Proyectos de Desarrollo Bajo en Carbono,Factibilidad,0,,
68b22a002cb375c800b83acc,Proyecto Forestal MAVALLE en plantaciones de Caucho natural,PDBC - Proyectos de Desarrollo Bajo en Carbono,Formulación,0,,
68b229fa2cb375c800b83ac8,Central Hidroeléctrica Cucuana,MDL - Proyectos del Mecanismo de Desarrollo Limpio,Formulación,0,,
68b229e92cb375c800b83ab9,"Cavadacav¿ Coreiv¿ Joc¿ B¿c¿ro R¿, N¿¿j¿ N¿ec¿vã Aiye Baquepe",Proyecto REDD+,Factibilidad,0,,
