ADM2_NAME,ADM2_CODE,year,temp_media_c,prec_anual_mm
Belalcazar,13663,2012.0,18.70512598496016,2112.479927218279
Chinchina,13664,2012.0,16.783143763096497,2181.361897200631
Filadelfia,13665,2012.0,19.17879402975536,1926.4883776913796
La Dorada,13666,2012.0,26.353850668518067,2591.2203320223216
La Merced,13667,2012.0,19.5615203826571,2020.7201511475582
Manizales,13668,2012.0,15.797143187113544,1871.2672192798655
Manzanares,13669,2012.0,16.408512539490825,2249.0030539874097
Marmato,13670,2012.0,17.85034557045874,2176.219947172935
Marquetalia,13671,2012.0,17.762092737799804,3142.8503856471903
Marulanda,13672,2012.0,12.1910942586785,1627.1663697923648
Neira,13673,2012.0,15.615708481849913,1746.4349046483514
Pacora,13674,2012.0,17.56297840709994,2073.2282656371913
Palestina,13675,2012.0,17.30210418779051,2115.0031203424974
Pensilvania,13676,2012.0,15.087514030476026,2429.845568097547
Riosucio,13677,2012.0,15.39425092959137,2159.9096433597724
Risaralda,13678,2012.0,18.039742991939438,2002.9204301403372
Salamina,13679,2012.0,14.089481442879125,1747.7303523440582
Samana,13680,2012.0,21.41634887011555,3866.694611034558
Supia,13681,2012.0,16.83798687667478,2090.7326698504908
Victoria,13682,2012.0,23.827877350402684,3459.0161398230975
Villamaria,13683,2012.0,11.676782201123455,1811.9372160670796
Viterbo,13684,2012.0,18.719893966602648,2181.7364683052133
Albania,13685,2012.0,23.922007386398562,3651.1551775017792
Belen De Los Andaquies,13686,2012.0,21.09826137850303,3219.002474111943
Cartagena Del Chaira,13687,2012.0,24.729998489360156,2880.3388205633664
Curillo,13688,2012.0,24.327122133811635,3980.0122265722366
El Doncello,13689,2012.0,21.809955412532737,2831.8594174854584
El Paujil,13690,2012.0,23.60599139970131,3407.1044971803067
Florencia,13691,2012.0,19.82795490882965,2763.9001027976633
La Montanita,13692,2012.0,24.660240148135795,3406.08757751636
Milan,13693,2012.0,24.87941224537553,3357.6172191019
Morelia,13694,2012.0,22.579932889105677,3378.088930613563
Puerto Rico,13695,2012.0,22.59526597416487,2480.966812731619
San Jose De Fragua,13696,2012.0,20.111476118625312,3815.050282150737
San Vicente Del Caguan,13697,2012.0,23.344675672612677,2527.068150522749
Valparaiso,13699,2012.0,24.57983514325356,3503.690201365446
Aguazul,13700,2012.0,24.387425704341958,2802.9250743588077
Chameza,13701,2012.0,17.57661614438106,3122.554576458514
Hato Corozal,13702,2012.0,25.591754683242357,2433.662266829706
La Salina,13703,2012.0,11.553418180663078,1554.7814565984352
Mani,13704,2012.0,26.189580870306166,2456.524264052517
Monterrey,13705,2012.0,24.160199011766736,3485.1794380996334
Nunchia,13706,2012.0,24.951988061339524,2626.2607137533614
Orocue,13707,2012.0,26.215661938129713,2369.0169106403973
Paz De Ariporo,13708,2012.0,26.030459531595913,2438.6866697884743
Pore,13709,2012.0,25.136266735384236,2519.3230131268597
Recetor,13710,2012.0,19.609351205020438,3064.7436142133074
Sabanalarga,13711,2012.0,24.21120150369832,3654.159962567453
Sacama,13712,2012.0,16.415026116199527,2272.6901421776997
San Luis De Palenque,13713,2012.0,26.211331624660534,2321.5001508539485
Tamara,13714,2012.0,18.749049394720647,2550.0813354101324
Tauramena,13715,2012.0,25.199275332040425,2902.022195191011
Trinidad,13716,2012.0,26.15726441574217,2364.1549310238074
Villanueva,13717,2012.0,25.927231192545257,2934.017270665614
Yopal,13718,2012.0,25.047266092300873,2683.591522410938
Almaguer,13719,2012.0,15.866272366787351,1493.5436654970265
Argelia,13720,2012.0,16.349197390544028,2451.5090554608632
Balboa,13721,2012.0,18.650720984992056,1943.632118687663
Bolivar,13722,2012.0,18.01434288544169,1461.6400099213024
Buenos Aires,13723,2012.0,18.580652495036,2368.920055388302
Cajibio,13724,2012.0,16.347405081169743,2672.7614800804135
Caldono,13725,2012.0,16.786917795537136,1807.4492539111186
Caloto,13726,2012.0,18.611485783372842,1617.2673655624403
Corinto,13727,2012.0,15.389878381386083,1408.0213739982837
El Tambo,13728,2012.0,19.228369059581464,3667.92329252831
Florencia,13729,2012.0,18.12989916345977,1390.1849333544574
Gorgona (is.),13730,2012.0,,4172.851362919321
Guapi,13731,2012.0,21.863048125568127,4316.41710770132
Guapi (is.),13732,2012.0,,4406.924435138702
Inza,13733,2012.0,11.988064168754303,1502.6202249861262
Jambalo,13734,2012.0,13.202723726960446,1458.4776067099524
La Sierra,13735,2012.0,18.35203748725469,2085.0574283429337
La Vega,13736,2012.0,15.20656896506054,1586.0820354428351
Lopez De Micay,13737,2012.0,22.881911915332502,7217.316034278642
Mercaderes,13738,2012.0,21.01694970517317,1256.1100086416625
Miranda,13739,2012.0,16.992561901058128,1388.147578829938
Morales,13740,2012.0,16.743596642987843,2789.9530484707743
Padilla,13741,2012.0,19.67063516715855,1471.784812198265
Paez,13742,2012.0,13.13579164740255,1353.0840857805913
Patia (el Bordo),13743,2012.0,20.947188508518696,2015.8612085258774
Piendamo,13744,2012.0,17.00580222815242,2025.499629547975
Popayan,13745,2012.0,16.30107620975332,2176.0546357669964
Puerto Tejada,13746,2012.0,20.361770553642742,1488.4777315789433
Purace,13747,2012.0,10.614590079547185,1631.198652179354
Rosas,13748,2012.0,19.335296926137474,2269.7341599439515
San Sebastian,13749,2012.0,12.619082281183273,1354.3901419282329
Santa Rosa,13750,2012.0,17.001089440405273,3099.7967704276007
Santander De Quilichao,13751,2012.0,19.873896795664198,1898.5029940647821
Silvia,13752,2012.0,12.394693863276252,1477.1230912864412
Sotara,13753,2012.0,14.116201406432586,1928.3728188585173
Suarez,13754,2012.0,15.952236071435777,2805.10904657059
Timbio,13755,2012.0,18.05435741121543,2378.0969162373885
Timbiqui,13756,2012.0,23.378421959933203,5611.294814386815
Timbiqui (is.),13757,2012.0,,5408.85049200058
Toribio,13758,2012.0,12.853032189759665,1402.5120737644093
Aguachica,13759,2012.0,25.363777367490982,1461.2799581344618
Agustin Codazzi,13760,2012.0,23.492972590545968,1519.2091560653337
Astrea,13761,2012.0,27.407172966845,1599.7500321072337
Becerril,13762,2012.0,23.684623889248325,1716.2052950049163
Bosconia,13763,2012.0,27.521353225975613,1468.820675764686
Chimichagua,13764,2012.0,26.69614192795048,1856.2052123655887
Chiriguana,13765,2012.0,25.747036341186472,1942.997205796228
Curumani,13766,2012.0,25.212181111439474,1842.8041458465184
El Copey,13767,2012.0,25.538722149958648,1485.8651251258857
El Paso,13768,2012.0,27.712162716614756,1524.4537367964313
Gamarra,13769,2012.0,26.617405621836124,1465.1257380010818
Gonzalez,13770,2012.0,20.098666676663335,1256.1791086796836
La Gloria,13771,2012.0,25.616321236575438,1787.28041481254
La Jagua De Iribico,13772,2012.0,24.704020636729645,1921.3432994604282
La Paz,13773,2012.0,23.744844054436868,1331.233315299245
Manaure Balcon Del Cesar,13774,2012.0,17.850227012798626,1537.8141845499579
Pailitas,13775,2012.0,25.09463746297791,1926.5202989609597
Pelaya,13776,2012.0,25.54341137757341,1993.214670057119
Rio De Oro,13777,2012.0,24.335348436560192,1407.6682435293603
San Alberto,13778,2012.0,24.694464793583272,2062.665956215799
San Diego,13779,2012.0,25.009455999434273,1156.7053357486477
San Martin,13780,2012.0,25.356283970217124,1914.2956421041774
Tamalameque,13781,2012.0,26.471209933897725,2020.498164941044
Valledupar,13782,2012.0,22.705764195559517,1647.276131389136
Acandi,13783,2012.0,24.219999970608,3755.7968520096197
Alto Baudo (pie De Pato),13784,2012.0,24.06896362628223,6697.98595453693
Bagado,13785,2012.0,21.64091437124132,5570.381233687396
Bahia Solano (ciudad Muti,13786,2012.0,24.210350174487317,4994.960995429487
Bajo Baudo (is.),13788,2012.0,,6309.925440947215
Bajo Baudo (pizarro),13789,2012.0,24.383611763836548,7920.33243261751
Bojaya (bella Vista),13790,2012.0,24.354053604029936,5728.6118767430935
Canton De San Pablo,13791,2012.0,24.412154531548158,8407.689035206962
Condoto,13792,2012.0,23.011488598187192,6864.208480168265
El Carmen,13793,2012.0,19.67592326183677,5439.0181473419
Istmina,13794,2012.0,24.450927609775448,8517.331087264814
Jurado,13795,2012.0,24.322415805790463,4284.967438023271
Jurado (is.),13796,2012.0,,3471.866484715388
Litoral Del San Juan,13797,2012.0,23.809525515433297,7233.970164804982
Litoral Del San Juan (is.,13798,2012.0,24.88684820416728,9483.576419136742
Lloro,13799,2012.0,23.231512409391545,7574.016147300449
Novita,13800,2012.0,22.73424963108519,6686.575901421096
Nuqui,13801,2012.0,24.156437788137456,5831.957031598487
Quibdo,13802,2012.0,23.994205128101534,6783.169358432614
Riosucio,13803,2012.0,24.80357166706793,3916.047471021379
San Jose Del Palmar,13804,2012.0,20.378118897086342,3503.4489916281377
Sipi,13805,2012.0,22.126704537292024,4204.613515404486
Tado,13806,2012.0,23.859511013401374,7996.920526694335
Unguia,13807,2012.0,25.075763726700092,3256.019811340854
Ayapel,13808,2012.0,26.573680940013293,2959.5012725366214
Buenavista,13809,2012.0,26.37196622451393,2092.3978360551555
Canalete,13810,2012.0,25.913827852894208,1631.3747719558341
Cerete,13811,2012.0,26.395232203816075,1502.8785671718501
Chima,13812,2012.0,26.628661774624096,1362.748487403428
Chinu,13813,2012.0,26.47470359015371,1506.3928653976375
Cienaga De Oro,13814,2012.0,26.33447726017821,1589.5529780180475
Lorica,13815,2012.0,26.604316148306296,1377.8675121203964
Los Cordobas,13816,2012.0,26.104755070573887,1633.2838878907346
Momil,13817,2012.0,26.679159916218143,1330.9027098807792
Monitos (is.),13818,2012.0,,2758.7054488658905
Montelibano,13819,2012.0,25.252131220558365,2778.0940799974655
Monteria,13820,2012.0,26.139665963607946,1648.2905232665103
Mo¥itos,13821,2012.0,26.636695237212987,1507.0219288650069
Planeta Rica,13822,2012.0,26.17023706795076,1855.887518426114
Pueblo Nuevo,13823,2012.0,26.40327282653774,1979.9686792957907
Puerto Escondido,13824,2012.0,26.207054219864737,1519.632132732751
Puerto Libertador,13825,2012.0,23.74196979700866,3462.639167258576
Purisima,13826,2012.0,26.759715314203035,1308.456707895374
Sahagun,13827,2012.0,26.354496080539295,1687.4961829085942
San Andres De Sotavento,13828,2012.0,26.384742513156343,1353.8419786512427
San Antero,13829,2012.0,26.811383362755755,1324.4322040654818
San Bernardo El Viento,13830,2012.0,26.880106035873666,1338.7912295333822
San Bernardo El Viento (i,13831,2012.0,26.98470945841541,1333.2266352772713
San Carlos,13832,2012.0,26.153863146164053,1639.3932252998043
San Pelayo,13833,2012.0,26.372737675074195,1452.5942442166108
Tierralta,13834,2012.0,23.834241371663236,3314.2206842386136
Valencia,13835,2012.0,25.456293332954427,1975.4963289173438
Agua De Dios,13836,2012.0,23.364952224274017,1144.399153191127
Alban,13837,2012.0,17.889334385372504,1350.853539034887
Anapoima,13838,2012.0,22.027405222488852,1283.3124880694672
Anolaima,13839,2012.0,18.406007703557574,1186.4149459929388
Apulo (rafael Reyes),13840,2012.0,22.4099621415791,1300.109771656722
Arbelaez,13841,2012.0,16.499756025410996,1187.8576407644935
Beltran,13842,2012.0,24.413278199078444,1144.8335422362406
Bituima,13843,2012.0,18.967862427454875,1207.030144668341
Bojaca,13844,2012.0,16.005483010342118,1050.623649910567
Cabrera,13845,2012.0,12.087822404355963,1377.684059355364
Cachipay,13846,2012.0,20.607652122418383,1224.5466618530559
Cajica,13847,2012.0,13.193057185632187,1024.6440976652607
Caparrapi,13848,2012.0,22.855091368153563,1759.0452822383816
Caqueza,13849,2012.0,13.930946080376044,1613.6496159578066
Carmen De Carupa,13850,2012.0,11.663793204700813,1165.5826841501537
Chaguani,13851,2012.0,21.99669499374232,1300.3082796570982
Chia,13852,2012.0,13.444125477074776,1013.9164271612281
Chipaque,13853,2012.0,11.333280692304124,1144.2829846215127
Choachi,13854,2012.0,12.48099573404114,1326.7771875249866
Choconta,13855,2012.0,11.381185048647154,1115.4258773485315
Cogua,13856,2012.0,11.64676324386352,1145.904334916821
Cota,13857,2012.0,14.056395413764841,813.5682430611776
Cucunuba,13858,2012.0,12.604786621492094,890.738526839072
El Colegio,13859,2012.0,19.904591936720355,1255.939867192537
El Pe¥on,13860,2012.0,19.64812286012948,1712.6992377764175
Facatativa,13861,2012.0,15.268881195032492,1195.5608881029711
Fomeque,13862,2012.0,12.14696655299252,2008.9490751708352
Fosca,13863,2012.0,13.488669021898385,1829.5028080428642
Funza,13864,2012.0,14.206899573235932,724.7434617328315
Fuquene,13865,2012.0,12.669792799922936,850.958587685835
Fusagasuga,13866,2012.0,16.5619262599121,1135.1854335899018
Gachala,13867,2012.0,14.424439699537984,2905.61156831158
Gachancipa,13868,2012.0,13.207977654739292,1236.4951499819097
Gacheta,13869,2012.0,12.323978222120942,1634.6402685806959
Gama,13870,2012.0,14.000136419690147,2127.4262605100907
Girardot,13871,2012.0,24.35688140143751,1071.5975613010762
Guacheta,13872,2012.0,12.274533234189917,841.5360728144807
Guaduas,13873,2012.0,23.554264789318804,1510.2612320234844
Guasca,13874,2012.0,10.612582658618592,1238.7675634397738
Guataqui,13875,2012.0,24.49272348455062,1240.6075929402086
Guatavita,13876,2012.0,11.634797914289537,1252.0778822109646
Guayabal De Siquima,13877,2012.0,18.24117083755511,1229.9174527942446
Guayabetal,13878,2012.0,14.851323735766114,3089.823614189258
Gutierrez,13879,2012.0,10.78779387618367,1746.5968017951986
Jerusalen,13880,2012.0,23.057575715260736,1244.572372144095
Junin,13881,2012.0,10.871768796826856,1869.7026949088292
La Calera,13882,2012.0,11.14363584766026,1181.7669717405927
La Mesa,13883,2012.0,21.66970085390265,1282.3764020739025
La Palma,13884,2012.0,20.417445465259068,1757.9216591177858
La Pe¥a,13885,2012.0,21.29144839304464,1645.138224493958
La Vega,13886,2012.0,17.74073552745165,1379.2342316603483
Lenguazaque,13887,2012.0,11.692750861768388,815.1876863418238
Macheta,13888,2012.0,11.516764747904565,1301.9061334430194
Madrid,13889,2012.0,14.48648698442494,915.8262368957883
Manta,13890,2012.0,12.831923972540134,1632.1125908129904
Medina,13891,2012.0,21.326158083744758,3960.063593797634
Mosquera,13892,2012.0,14.799212647588357,910.4250310447077
Nari¥o,13893,2012.0,24.015766618014524,1133.815543872483
Nemocon,13894,2012.0,12.814562461458546,1196.794069546964
Nilo,13895,2012.0,22.74666884936209,1245.939904586274
Nimaima,13896,2012.0,21.771502920184282,1576.0477492198709
Nocaima,13897,2012.0,21.073476766889137,1445.8605785908926
Pacho,13898,2012.0,15.215289310007913,1487.5025659799578
Paime,13899,2012.0,19.10029238945303,2172.1212468412
Pandi,13900,2012.0,18.015223837327873,1392.9536706280996
Paratebueno,13901,2012.0,24.668416730004115,3603.5384822413016
Pasca,13902,2012.0,12.222663415347803,1078.142848745956
Puerto Salgar,13903,2012.0,26.39368170929775,2298.080215255222
Puli,13904,2012.0,22.051171275959064,1177.1577784083881
Quebradanegra,13905,2012.0,21.553557407962238,1298.9203520434082
Quetame,13906,2012.0,14.669311087025655,2626.3844818538773
Quipile,13907,2012.0,21.06351817620835,1213.4222588875327
Ricaurte,13908,2012.0,24.305189353775642,1080.3983746711087
San Antonio Del Tequendam,13909,2012.0,17.90498514395912,1071.2301317109357
San Bernardo,13910,2012.0,12.160409808204408,1161.443734923503
San Cayetano,13911,2012.0,14.637119569351118,1571.4922587901995
San Francisco,13912,2012.0,15.510471143660476,1287.8322163000987
San Juan De Rio Seco,13913,2012.0,22.112848992227235,1193.3280032683606
Santafe De Bogota D.c.,13914,2012.0,10.93746377732651,1100.393822394461
Sasaima,13915,2012.0,18.03786710475345,1443.7990057844786
Sesquile,13916,2012.0,11.82591682660266,1268.6265870391185
Sibate,13917,2012.0,13.539303867874157,1082.749353174901
Silvania,13918,2012.0,16.92248123545185,1150.0164350861103
Simijaca,13919,2012.0,13.096685479859971,1313.492680077504
Soacha,13920,2012.0,13.801414120104784,1052.8584972967467
Sopo,13921,2012.0,13.213740072132508,1046.9531318973654
Subachoque,13922,2012.0,13.083791930917629,1048.6657668162486
Suesca,13923,2012.0,12.60754908194012,1071.722442280247
Supata,13924,2012.0,16.259040029914598,1399.1133317789804
Susa,13925,2012.0,12.332813339779712,1013.9491975112737
Sutatausa,13926,2012.0,11.223178504878053,925.9126284926044
Tabio,13927,2012.0,12.685007357855389,987.575964892497
Tausa,13928,2012.0,10.935632970957608,1089.1138327908916
Tena,13929,2012.0,18.42577791409169,1131.0351923611904
Tenjo,13930,2012.0,13.527229397834217,887.0413724310275
Tibacuy,13931,2012.0,21.377650304124238,1224.31916350041
Tibirita,13932,2012.0,13.628901418942602,1390.0893282567836
Tocaima,13933,2012.0,22.871195837142768,1234.823115958303
Tocancipa,13934,2012.0,12.88428891125119,1162.2920325000714
Topaipi,13935,2012.0,19.32125250185445,1946.8891817980614
Ubala,13936,2012.0,15.005297122798849,2364.1311687566645
Ubaque,13937,2012.0,13.415977851261689,1334.1397415924123
Ubate,13938,2012.0,11.826323637057746,874.352952688057
Une,13939,2012.0,11.695192283834473,1260.7918764756812
Utica,13940,2012.0,21.658988884180268,1487.6543052455058
Venecia (ospina Perez),13941,2012.0,15.06180570782706,1333.4336692487207
Vergara,13942,2012.0,20.056906645161966,1574.32269569922
Viani,13943,2012.0,19.502522375716286,1237.5840310433716
Villagomez,13944,2012.0,17.333666281209563,1726.7721426092126
Villapinzon,13945,2012.0,10.926868189367484,977.7709904315972
Villeta,13946,2012.0,20.18375600796165,1365.2958325480004
Viota,13947,2012.0,20.912020668663,1304.983926861031
Yacopi,13948,2012.0,22.39177274613632,2426.205300744714
Zipacon,13949,2012.0,17.33168524747822,1126.0712599393873
Zipaquira,13950,2012.0,12.1993282604559,1145.7412623758878
Barranco Minas,13951,2012.0,24.790586576510794,3261.158341799706
Cacahual,13952,2012.0,25.22208021354868,3732.482737463534
Inirida,13953,2012.0,24.889405388645805,3515.8724133730725
La Guadalupe,13954,2012.0,25.181232143632776,3628.3434609240935
Pana Pana,13955,2012.0,24.60836450120556,3766.8630869995736
Puerto Colombia,13956,2012.0,24.840070483640954,3741.6915886678407
San Felipe,13957,2012.0,25.030307452157693,3836.4061860496677
Barrancas,13958,2012.0,24.27228597750698,941.8158685209773
El Molino,13959,2012.0,20.61942502564415,1655.6189371760797
Fonseca,13960,2012.0,23.839447924208734,1053.7386691458003
Hato Nuevo,13961,2012.0,24.4253824294881,921.2679723956932
Maicao,13962,2012.0,26.502388452440428,660.8098779627716
Manaure,13963,2012.0,27.531743560274453,425.16749630375125
Riohacha,13964,2012.0,22.661080467941733,1714.5968690934865
San Juan Del Cesar,13965,2012.0,23.178726492587554,1239.372215165196
Uribia,13966,2012.0,27.261416858972428,313.5029686585121
Urumita,13967,2012.0,21.644947541408712,1282.4821456317698
Villanueva,13968,2012.0,22.737833704262673,1287.543750375902
Calamar,13969,2012.0,24.37315631414206,3151.0777577562862
El Retorno,13970,2012.0,24.4594505252898,3360.279443413983
Miraflores,13971,2012.0,24.43103145423937,3572.141877656793
San Jose Del Guaviare,13972,2012.0,24.6500868230178,3044.919091183483
Acevedo,13973,2012.0,17.68467419155022,2166.4537201980625
Agrado,13974,2012.0,19.655807725911444,1294.2950048667371
Aipe,13975,2012.0,23.533471876317634,1742.2561148312607
Algeciras,13976,2012.0,15.663942551517183,1602.7989511640335
Altamira,13977,2012.0,19.820271956329442,1271.24097772661
Baraya,13978,2012.0,22.011757166995977,1246.0099365587766
Campo Alegre,13979,2012.0,22.53086995833544,1625.9732869766813
Colombia,13980,2012.0,17.010671875085094,1374.5168699950807
Elias,13981,2012.0,17.66634266284976,1252.0631111993061
Garzon,13982,2012.0,17.73650408149458,1382.1539565346322
Gigante,13983,2012.0,18.74910773493076,1301.8736654308182
Guadalupe,13984,2012.0,17.67943484037447,1593.700562229347
Hobo,13985,2012.0,21.051132540691363,1514.519949068894
Iquira,13986,2012.0,14.0987258586751,1573.5269605105605
Isnos,13987,2012.0,14.717902836988737,1562.820364803768
La Argentina,13988,2012.0,12.902802746496453,1552.2083454565918
La Plata,13989,2012.0,13.768547891611696,1514.5816638429203
Nataga,13990,2012.0,14.846973904605228,1470.5180349414695
Neiva,13991,2012.0,20.64759733770441,1721.692181041376
Oporapa,13992,2012.0,15.417587562568912,1361.6619395995097
Paicol,13993,2012.0,18.40611257155262,1478.1283381259816
Palermo,13994,2012.0,22.43900266384745,1659.7560427225299
Palestina,13995,2012.0,15.341503163170277,2483.6538694007936
Pital,13996,2012.0,18.070140369375068,1350.9833783698014
Pitalito,13997,2012.0,15.620835902697642,1893.600252568358
Rivera,13998,2012.0,19.251039239015302,1719.5497372964953
Salado Blanco,13999,2012.0,14.067867556766513,1497.3872080521398
San Agustin,14000,2012.0,11.958202517422423,1763.0236086309008
Santa Maria,14001,2012.0,13.966253258860219,1672.3857838817403
Suaza,14002,2012.0,17.523981970784185,1636.349111307438
Tarqui,14003,2012.0,17.76552098222572,1310.3924703947305
Tello,14004,2012.0,21.643087175922947,1512.419205652856
Teruel,14005,2012.0,14.782346064828708,1648.3292994647743
Tesalia,14006,2012.0,18.965676466780373,1596.5522049036667
Timana,14007,2012.0,17.730609867607455,1314.7957475436067
Villa Vieja,14008,2012.0,26.349519981447457,1326.3297103154641
Yaguara,14009,2012.0,21.826593866226013,1695.093148802877
Aracataca,14010,2012.0,19.729852664224087,2204.248461431476
Ariguani,14011,2012.0,26.98885349153677,1335.76008394075
Cerro San Antonio,14012,2012.0,27.353905790814814,1097.9315376460988
Chivolo,14013,2012.0,26.84435584255545,1159.3759484800653
Cienaga,14014,2012.0,22.434181078024764,1577.2438148021006
El Banco,14015,2012.0,27.29077351882628,2099.1220215640647
El Pi¥on,14016,2012.0,27.12141987746251,1052.7483385983508
Fundacion,14017,2012.0,23.12328561968497,1595.1920778303077
Guamal,14018,2012.0,27.328548775189727,1884.9510717270425
Pedraza,14019,2012.0,27.213866542020856,1149.3565580540062
Pivijay,14020,2012.0,26.835908669674748,1160.12870556769
Plato,14021,2012.0,27.101439555294206,1165.949959479849
Pueblo Viejo,14022,2012.0,26.323407654230266,933.7932404726157
Remolino,14023,2012.0,27.39242026311104,1057.3476642726976
Salamina,14024,2012.0,27.408155006305293,1019.3330645847078
San Sebastian De Buenavis,14025,2012.0,27.232068431205477,1622.4141281504094
San Zenon,14026,2012.0,27.191938824705566,1519.237940840259
Santa Ana,14027,2012.0,27.31939863154934,1376.7532798797545
Santa Marta (dist. Esp.),14028,2012.0,19.897809177744815,2185.9997842127154
Santa Marta (dist. Esp.)(,14029,2012.0,,19.03542549908161
Tenerife,14030,2012.0,27.11394294364281,1125.6719750341774
Acacias,14031,2012.0,19.325120343969317,3831.420000351243
Barranca De Upia,14032,2012.0,25.53136027701072,3174.784538987224
Cabuyaro,14033,2012.0,26.18087310145102,2889.940497484504
Castilla La Nueva,14034,2012.0,24.781244452935272,3384.0041194494297
Cubarral,14035,2012.0,14.459544105789107,2752.4436915162573
Cumaral,14036,2012.0,24.8068170166966,3999.3981581147245
El Calvario,14037,2012.0,14.52595979042757,3206.663193532939
El Castillo,14038,2012.0,20.180785861484715,3077.389998394006
El Dorado,14039,2012.0,22.975995324466187,3581.4789604800094
Fuente De Oro,14040,2012.0,25.082963207747078,2690.9480426074197
Granada,14041,2012.0,24.368457867042824,2852.275248719551
Guamal,14042,2012.0,15.452320944829887,3258.322296893382
La Macarena,14043,2012.0,24.627375530961118,2492.769585770784
La Uribe,14044,2012.0,19.999798077756587,2076.065803852034
Lejanias,14045,2012.0,20.34832881189157,2734.609800218111
Mapiripan,14046,2012.0,25.057852897572143,2822.142726261267
Mesetas,14047,2012.0,22.42878379267824,2620.8427529845926
Puerto Concordia,14048,2012.0,25.232729414107283,2935.29617108892
Puerto Gaitan,14049,2012.0,25.610466891398698,2782.8770891604936
Puerto Lleras,14050,2012.0,25.459051626698418,2585.849993862049
Puerto Lopez,14051,2012.0,25.908813845189858,2756.6952260493995
Puerto Rico,14052,2012.0,25.13242791987546,2759.238847830749
Restrepo,14053,2012.0,23.161584627974577,4437.806873112478
San Carlos De Guaroa,14054,2012.0,25.685829173313554,2718.35833965526
San Juan De Arama,14055,2012.0,24.09630848953173,2743.0562447399257
San Juanito,14056,2012.0,13.147211295654412,3191.955459024737
San Martin,14057,2012.0,25.48562319222621,2774.2975994834737
Villavicencio,14058,2012.0,23.62980802154579,3808.7074788043515
Vistahermosa,14059,2012.0,24.322300673594306,2663.738283889931
Alban,14060,2012.0,15.371991565847239,1412.2665608258494
Aldana,14061,2012.0,11.29405575945037,983.7328271147467
Ancuya,14062,2012.0,15.306629214769574,1289.5299663277076
Arboleda,14063,2012.0,16.627888936676342,1170.9710538105298
Barbacoas,14064,2012.0,22.632529016308677,4903.39517834323
Belen,14065,2012.0,15.166408384254057,1625.1381389707988
Buesaco,14066,2012.0,13.915536348024224,1122.1637127261913
Chachagui,14067,2012.0,17.609968631281134,1125.4442033191494
Colon,14068,2012.0,16.565251798007505,1606.865774024963
Consaca,14069,2012.0,15.302172467306438,1171.0928499574636
Contadero,14070,2012.0,11.403225728511435,1056.2921629243856
Cordoba,14071,2012.0,12.940467900429145,1926.2792089341337
Cuaspud,14072,2012.0,10.735806770981274,1030.8935626315156
Cumbal,14073,2012.0,11.997094450079606,1429.680604505814
Cumbitara,14074,2012.0,18.407830158787693,1836.6646282920199
El Charco,14075,2012.0,22.77639047396757,3599.904940364279
El Charco (is.),14076,2012.0,25.129211195820094,3596.985219048541
El Rosario,14077,2012.0,20.548643263630794,1268.7330592119886
El Tablon,14078,2012.0,12.632805614858718,1591.8153521506094
El Tambo,14079,2012.0,19.22861708585766,1244.3735062174703
Francisco Pizarro,14080,2012.0,25.08648556023169,2988.573939573577
Funes,14081,2012.0,12.312861893456581,1785.0505469530708
Guachucal,14082,2012.0,10.011783408868604,1021.8559565631729
Guaitarilla,14083,2012.0,13.682387089175718,1100.380369953053
Gualmatan,14084,2012.0,11.380273472357967,873.2148111384043
Iles,14085,2012.0,11.594559162783337,977.6604444260028
Imues,14086,2012.0,13.053569420675379,1021.1376134841166
Ipiales,14087,2012.0,15.695864015141025,2668.679645729191
La Cruz,14088,2012.0,12.091928622454827,1581.6412852495528
La Florida,14089,2012.0,17.033374103244835,1274.7161497248862
La Llanada,14090,2012.0,18.23589307699581,2564.4001414358972
La Tola,14091,2012.0,24.85835148125714,4584.549635231764
La Union,14092,2012.0,17.563928020372252,1462.6561244649822
Leiva,14093,2012.0,19.054390803371252,1580.5183698620297
Linares,14094,2012.0,17.440012736978584,1415.0743351202746
Los Andes,14095,2012.0,17.40920559927721,2026.150293099591
Magui,14096,2012.0,23.56071713545331,4402.563387708472
Mallama,14097,2012.0,14.512218274855712,2379.8769678705453
Mosquera,14098,2012.0,25.070722730143416,3568.244114218668
Mosquera (is.),14099,2012.0,25.128136917732444,3507.9691449238803
Olaya Herrera,14100,2012.0,24.84547660229908,4333.945172640848
Ospina,14101,2012.0,11.299594071329755,963.5040387359466
Pasto,14102,2012.0,12.191418625149376,1714.8229388843406
Policarpa,14103,2012.0,20.51263584594651,1434.8667459970172
Potosi,14104,2012.0,12.1105870203316,1790.7263173984463
Providencia,14105,2012.0,14.130631995858232,1432.2071591636168
Puerres,14106,2012.0,13.442661839554134,2091.9448471308515
Pupiales,14107,2012.0,11.05933703071379,909.2571993905349
Ricaurte,14108,2012.0,20.119769543209024,4069.328405906996
Roberto Payan,14109,2012.0,24.817693333973445,3997.9632661218834
Samaniego,14110,2012.0,18.826003681235782,2612.550837962699
San Bernardo,14111,2012.0,14.61297587672481,1560.1286717892833
San Lorenzo,14112,2012.0,18.374878795270973,1145.0834668169132
San Pablo,14113,2012.0,15.776967050690283,1487.8087659036762
San Pedro De Cartago,14114,2012.0,16.345389909199117,1453.039973485685
Sandona,14115,2012.0,16.761146178801095,1311.1576226296793
Santa Barbara,14116,2012.0,23.990958946113413,4400.933253631396
